image,yaw_deg,pitch_deg,roll_deg
nogizaka_20251126 (1).jpg,4.5509,-8.7770,0.1844
nogizaka_20251126 (2).jpg,11.9673,-9.4584,-4.0686
nogizaka_20251126 (3).jpg,2.2857,-12.4383,8.0681
nogizaka_20251126 (4).jpg,3.6700,-10.7518,1.0800
nogizaka_20251126 (5).jpg,-5.7689,-8.3231,0.1394
nogizaka_20251126 (6).jpg,12.4511,-12.4574,-1.7694
nogizaka_20251126 (7).jpg,1.8314,-4.8201,2.5658
nogizaka_20251126 (8).jpg,15.4387,-13.8295,14.2869
nogizaka_20251126 (9).jpg,7.2117,-10.7213,6.4029
nogizaka_20251126 (10).jpg,-6.1678,-12.1060,-5.8716
nogizaka_20251126 (11).jpg,4.7070,-5.2542,3.3356
nogizaka_20251126 (12).jpg,0.2756,-5.9885,1.9150
nogizaka_20251126 (13).jpg,3.1855,-10.4794,1.6257
nogizaka_20251126 (14).jpg,-2.7173,-8.9633,-10.8002
nogizaka_20251126 (15).jpg,6.6110,-8.6912,4.3430
nogizaka_20251126 (16).jpg,-2.0734,-8.8800,-3.4032
nogizaka_20251126 (17).jpg,3.6747,-9.1057,2.6654
nogizaka_20251126 (18).jpg,15.3635,-3.5908,-1.8303
nogizaka_20251126 (19).jpg,6.8869,-11.3530,4.9927
nogizaka_20251126 (20).jpg,17.4433,-13.3432,11.9746
nogizaka_20251126 (21).jpg,10.2432,-9.9128,7.2043
nogizaka_20251126 (22).jpg,4.8745,-10.7846,3.0721
nogizaka_20251126 (23).jpg,9.2916,-6.3918,8.2136
nogizaka_20251126 (24).jpg,6.2631,-10.6580,2.7132
nogizaka_20251126 (25).jpg,-3.2620,-5.9113,-2.7054
nogizaka_20251126 (26).jpg,-13.6598,-7.7657,-0.5349
nogizaka_20251126 (27).jpg,-8.4331,-4.4501,-5.7193
nogizaka_20251126 (28).jpg,-7.0170,-5.5693,-1.9890
nogizaka_20251126 (29).jpg,5.8286,-8.1538,-6.8414
nogizaka_20251126 (30).jpg,2.4379,-7.9136,2.6026
nogizaka_20251126 (31).jpg,-6.2726,-5.6202,-0.5451
nogizaka_20251126 (32).jpg,8.1009,-6.8878,10.2230
nogizaka_20251126 (33).jpg,3.8320,-8.7546,0.9203
nogizaka_20251126 (34).jpg,0.2963,-6.5028,-3.9572
nogizaka_20251126 (35).jpg,-12.2586,-10.5030,-8.9446
nogizaka_20251126 (36).jpg,3.0230,-6.8728,1.7426
nogizaka_20251126 (37).jpg,6.5688,-7.6391,4.3251
nogizaka_20251126 (38).jpg,13.3252,-9.0300,8.3947
nogizaka_20251126 (39).jpg,14.4579,-5.5413,2.2876
