image,yaw_deg,pitch_deg,roll_deg
nogizaka_20210609 (1).jpg,-11.9519,-11.6666,-8.2439
nogizaka_20210609 (2).jpg,-11.5659,-3.9457,2.3289
nogizaka_20210609 (3).jpg,3.4409,-7.2272,2.3337
nogizaka_20210609 (4).jpg,-10.6222,-8.3949,-7.8144
nogizaka_20210609 (5).jpg,-3.5480,-10.8568,-5.4782
nogizaka_20210609 (6).jpg,6.4458,-6.1879,4.5398
nogizaka_20210609 (7).jpg,-15.6430,-5.9925,-4.0241
nogizaka_20210609 (8).jpg,-10.9104,-2.1936,-1.0710
nogizaka_20210609 (9).jpg,-11.1835,-9.6649,-2.8761
nogizaka_20210609 (10).jpg,-3.6885,-5.7524,-6.8995
nogizaka_20210609 (11).jpg,8.6318,-9.3030,5.8866
nogizaka_20210609 (12).jpg,-0.2082,-9.5208,-2.4817
nogizaka_20210609 (13).jpg,-13.7673,-6.2906,-3.2489
nogizaka_20210609 (14).jpg,16.4624,-10.5435,5.3210
nogizaka_20210609 (15).jpg,12.3445,-7.2970,0.4077
nogizaka_20210609 (16).jpg,-11.1928,-7.3611,-2.9391
nogizaka_20210609 (17).jpg,18.8038,-10.2352,0.3556
nogizaka_20210609 (18).jpg,-9.8566,-5.4468,-5.9910
nogizaka_20210609 (19).jpg,13.5641,-0.6323,-4.8262
nogizaka_20210609 (20).jpg,4.2292,-9.0107,3.4634
nogizaka_20210609 (21).jpg,-11.8058,-11.2268,-7.7140
nogizaka_20210609 (22).jpg,3.6872,-6.8818,1.0089
nogizaka_20210609 (23).jpg,-6.7175,-8.8066,-2.7484
nogizaka_20210609 (24).jpg,-11.0991,-8.2201,-5.6249
nogizaka_20210609 (25).jpg,-2.0144,-7.1979,-4.2831
nogizaka_20210609 (26).jpg,-6.8629,-5.2860,0.3534
nogizaka_20210609 (27).jpg,-20.3340,-3.5845,0.5957
nogizaka_20210609 (28).jpg,9.9951,-11.0743,6.0979
nogizaka_20210609 (29).jpg,-14.3092,-3.9555,-4.5948
nogizaka_20210609 (30).jpg,-11.2135,-5.6028,0.3597
nogizaka_20210609 (31).jpg,12.1491,-11.6128,5.0077
nogizaka_20210609 (32).jpg,-18.3612,-4.8031,-1.6459
nogizaka_20210609 (33).jpg,-8.0089,-4.4733,-2.4333
nogizaka_20210609 (34).jpg,12.8890,-8.4483,5.7669
nogizaka_20210609 (35).jpg,-4.1234,-9.0396,-2.4693
nogizaka_20210609 (36).jpg,7.3426,-8.6925,1.8186
nogizaka_20210609 (37).jpg,3.6117,-7.3627,3.1012
nogizaka_20210609 (38).jpg,-10.8985,-4.9892,-0.5528
nogizaka_20210609 (39).jpg,6.2992,-8.2843,2.1305
nogizaka_20210609 (40).jpg,9.6762,-9.2998,1.7586
nogizaka_20210609 (41).jpg,18.0289,-8.6323,9.0821
nogizaka_20210609 (42).jpg,9.8951,-13.4235,5.1316
nogizaka_20210609 (43).jpg,-8.4385,-0.2279,2.0425
