image,yaw_deg,pitch_deg,roll_deg
nogizaka_20240410 (1).jpg,12.2485,-5.8568,2.8180
nogizaka_20240410 (2).jpg,22.0247,-7.7475,1.1770
nogizaka_20240410 (3).jpg,5.6239,-9.9269,7.5753
nogizaka_20240410 (4).jpg,8.5490,-9.9957,9.8039
nogizaka_20240410 (5).jpg,12.2135,-9.1824,2.2499
nogizaka_20240410 (6).jpg,11.7008,-13.0150,1.0087
nogizaka_20240410 (7).jpg,-6.1156,-10.8688,-4.3177
nogizaka_20240410 (8).jpg,11.5362,-6.7765,3.4713
nogizaka_20240410 (9).jpg,8.9306,-11.5713,7.1372
nogizaka_20240410 (10).jpg,-3.4265,-7.2962,-1.9760
nogizaka_20240410 (11).jpg,-0.1524,-8.9537,0.2202
nogizaka_20240410 (12).jpg,10.6711,-13.2291,8.0341
nogizaka_20240410 (13).jpg,-5.6749,-6.6316,-2.0566
nogizaka_20240410 (14).jpg,3.3031,-7.6271,0.1052
nogizaka_20240410 (15).jpg,16.2172,-8.1672,6.5527
nogizaka_20240410 (16).jpg,11.9605,-8.5024,3.5144
nogizaka_20240410 (17).jpg,9.3407,-9.4644,6.4975
nogizaka_20240410 (18).jpg,-10.0760,-9.3238,-5.4455
nogizaka_20240410 (19).jpg,2.4011,-9.4772,2.4913
nogizaka_20240410 (20).jpg,14.5430,-9.7895,10.8059
nogizaka_20240410 (21).jpg,10.5362,-6.6266,2.1291
nogizaka_20240410 (22).jpg,-7.9261,-9.4786,-2.6119
nogizaka_20240410 (23).jpg,-0.1029,-7.9855,-0.1159
nogizaka_20240410 (24).jpg,5.3736,-7.4646,1.9303
nogizaka_20240410 (25).jpg,2.8859,-11.2855,1.6327
nogizaka_20240410 (26).jpg,2.1698,-8.5027,0.9609
nogizaka_20240410 (27).jpg,8.2968,-7.7549,14.9555
nogizaka_20240410 (28).jpg,8.0095,-6.7488,0.5793
nogizaka_20240410 (29).jpg,-9.1220,-8.1637,1.5150
nogizaka_20240410 (30).jpg,-8.8110,-6.6678,-2.1964
nogizaka_20240410 (31).jpg,14.6163,-8.4773,8.4482
nogizaka_20240410 (32).jpg,-6.8462,-9.3678,-3.1203
nogizaka_20240410 (33).jpg,-7.5252,-5.0761,2.5371
nogizaka_20240410 (34).jpg,-12.2055,-5.1150,0.1893
nogizaka_20240410 (35).jpg,6.2174,-8.6385,2.7012
