image,yaw_deg,pitch_deg,roll_deg
HKT48_20200924 (1).jpg,7.1285,-13.9803,5.8649
HKT48_20200924 (2).jpg,20.8968,-17.9769,8.2641
HKT48_20200924 (3).jpg,17.0154,-8.0236,4.1048
HKT48_20200924 (4).jpg,12.1349,-17.3069,14.9763
HKT48_20200924 (5).jpg,14.7633,-11.5610,13.6918
HKT48_20200924 (6).jpg,15.0889,-11.7989,1.9941
HKT48_20200924 (7).jpg,13.3546,-15.1566,9.4152
HKT48_20200924 (8).jpg,16.1499,-11.5740,11.6580
HKT48_20200924 (9).jpg,11.6901,-17.3503,10.5692
HKT48_20200924 (10).jpg,8.4490,-11.3572,8.4606
HKT48_20200924 (11).jpg,23.0217,-9.6190,0.6575
HKT48_20200924 (12).jpg,-1.5192,-15.2875,-1.2056
HKT48_20200924 (13).jpg,17.1286,-14.2989,1.5173
HKT48_20200924 (14).jpg,15.8301,-8.2080,-3.6802
HKT48_20200924 (15).jpg,-8.7564,-17.3263,-7.1089
HKT48_20200924 (16).jpg,0.6478,-9.4582,-5.1907
HKT48_20200924 (17).jpg,-11.5304,-10.6917,-4.8748
HKT48_20200924 (18).jpg,-12.2018,-11.0356,-2.5265
HKT48_20200924 (19).jpg,-10.9928,-9.2791,-4.8033
HKT48_20200924 (20).jpg,-11.7211,-12.5087,-9.2669
HKT48_20200924 (21).jpg,-10.6974,-10.6095,-6.9185
HKT48_20200924 (22).jpg,-3.4116,-9.9138,1.3580
HKT48_20200924 (23).jpg,12.1876,-10.8968,6.6600
HKT48_20200924 (24).jpg,-5.7001,-5.9993,-3.7967
HKT48_20200924 (25).jpg,-3.0595,-11.4292,-10.9029
HKT48_20200924 (26).jpg,-10.3000,-12.1719,-8.9664
HKT48_20200924 (27).jpg,-7.1951,-8.9905,-7.8699
HKT48_20200924 (28).jpg,-12.9823,-14.8350,-14.9241
HKT48_20200924 (29).jpg,17.5594,-18.8869,11.5434
HKT48_20200924 (30).jpg,3.2402,-14.8214,5.0336
HKT48_20200924 (31).jpg,7.2146,-16.2013,10.6959
HKT48_20200924 (32).jpg,13.9848,-13.4267,4.6513
HKT48_20200924 (33).jpg,23.6647,-11.1481,9.6133
HKT48_20200924 (34).jpg,15.9937,-12.8126,11.5269
HKT48_20200924 (35).jpg,8.9755,-8.7610,7.0171
HKT48_20200924 (36).jpg,-5.0916,-11.4898,-16.4846
HKT48_20200924 (37).jpg,-4.7131,-8.1407,-7.0302
HKT48_20200924 (38).jpg,15.2134,-10.9601,3.6247
HKT48_20200924 (39).jpg,7.9954,-10.4479,1.3758
HKT48_20200924 (40).jpg,-13.3203,-9.3052,2.3271
HKT48_20200924 (41).jpg,-11.9087,-10.4098,2.3112
HKT48_20200924 (42).jpg,-13.4797,-8.3426,8.4415
HKT48_20200924 (43).jpg,23.5480,-6.0508,-11.3842
HKT48_20200924 (44).jpg,6.1944,-6.5922,8.9416
HKT48_20200924 (45).jpg,17.4906,-14.5941,1.0610
HKT48_20200924 (46).jpg,-2.2038,-10.4267,12.8191
HKT48_20200924 (47).jpg,9.4814,-13.0746,8.4100
HKT48_20200924 (48).jpg,-14.0024,-11.9513,-1.0420
HKT48_20200924 (49).jpg,-12.6393,-11.6111,-11.2864
HKT48_20200924 (50).jpg,19.3851,-16.5243,6.4883
HKT48_20200924 (51).jpg,-3.6532,-11.9831,1.4510
HKT48_20200924 (52).jpg,-3.3720,-9.8335,-6.7834
HKT48_20200924 (53).jpg,8.6133,-10.5625,1.5659
HKT48_20200924 (54).jpg,-12.6322,-11.7864,-11.2579
HKT48_20200924 (55).jpg,22.9888,-9.4621,6.2713
HKT48_20200924 (56).jpg,8.7390,-11.7081,13.2856
HKT48_20200924 (57).jpg,-10.7160,-12.0859,-12.2688
