image,yaw_deg,pitch_deg,roll_deg
HKT48_20230719 (1).jpg,-4.4098,-14.4305,-11.6293
HKT48_20230719 (2).jpg,16.1978,-13.4712,3.4270
HKT48_20230719 (3).jpg,-3.0748,-13.2651,-4.9611
HKT48_20230719 (4).jpg,14.3181,-16.3969,9.0032
HKT48_20230719 (5).jpg,4.3332,-14.3636,-14.8647
HKT48_20230719 (6).jpg,12.4202,-8.5590,-4.2690
HKT48_20230719 (7).jpg,-18.8450,-7.8074,7.4648
HKT48_20230719 (8).jpg,14.4445,-7.5008,-3.3767
HKT48_20230719 (9).jpg,9.8592,-15.8635,10.4767
HKT48_20230719 (10).jpg,6.1172,-6.6323,3.1167
HKT48_20230719 (11).jpg,8.3170,-11.3963,-2.2362
HKT48_20230719 (12).jpg,-12.0507,-9.4570,-8.7889
HKT48_20230719 (13).jpg,12.4381,-13.3943,6.5170
HKT48_20230719 (14).jpg,5.7400,-11.0018,-17.7931
HKT48_20230719 (15).jpg,9.0527,-2.0851,-3.4324
HKT48_20230719 (16).jpg,14.0576,-1.2326,2.7873
HKT48_20230719 (17).jpg,4.1903,-5.2112,20.6582
HKT48_20230719 (18).jpg,-13.7271,-12.8935,0.6762
HKT48_20230719 (19).jpg,-12.6352,-10.8703,-11.2973
HKT48_20230719 (20).jpg,-9.7132,-9.8599,-3.2212
HKT48_20230719 (21).jpg,-1.1142,-13.6030,6.2572
HKT48_20230719 (22).jpg,17.4324,-9.6719,-5.6966
HKT48_20230719 (23).jpg,-7.1647,-14.1243,-3.1516
HKT48_20230719 (24).jpg,0.8251,-8.8218,-4.7463
HKT48_20230719 (25).jpg,9.8634,-17.0535,16.3381
HKT48_20230719 (26).jpg,-9.8897,-11.6280,-6.5987
HKT48_20230719 (27).jpg,15.9414,-11.4511,-3.2763
HKT48_20230719 (28).jpg,8.7306,-13.5049,11.9555
HKT48_20230719 (29).jpg,3.2580,-6.6971,5.8665
HKT48_20230719 (30).jpg,20.2314,-10.8407,-6.9355
HKT48_20230719 (31).jpg,-11.7344,-17.1903,-8.2684
HKT48_20230719 (32).jpg,-7.8577,-9.4049,-10.8829
HKT48_20230719 (33).jpg,9.8050,-13.9761,10.5740
HKT48_20230719 (34).jpg,9.7124,-10.6014,1.9180
HKT48_20230719 (35).jpg,9.7019,-12.8440,1.0242
HKT48_20230719 (36).jpg,-4.1810,-9.8967,-9.0609
HKT48_20230719 (37).jpg,11.8022,-11.3529,-3.8779
HKT48_20230719 (38).jpg,4.2623,-13.4380,4.3861
HKT48_20230719 (39).jpg,2.9701,-9.4035,-7.9270
HKT48_20230719 (40).jpg,3.7727,-8.6591,8.4628
HKT48_20230719 (41).jpg,9.1393,-14.5521,9.2934
HKT48_20230719 (42).jpg,3.8465,-8.0821,5.5526
