image,yaw_deg,pitch_deg,roll_deg
HKT48_20120705 (1).jpg,-2.3019,-10.6954,-1.4008
HKT48_20120705 (2).jpg,13.6785,-13.7850,0.9984
HKT48_20120705 (3).jpg,-12.1963,-16.1937,-1.7825
HKT48_20120705 (4).jpg,8.2745,-11.8209,2.4138
HKT48_20120705 (5).jpg,1.3251,-9.5856,0.4036
HKT48_20120705 (6).jpg,-2.8535,-10.7202,-1.3096
HKT48_20120705 (7).jpg,5.0248,-18.8323,2.0458
HKT48_20120705 (8).jpg,10.5766,-13.5666,-3.1454
HKT48_20120705 (9).jpg,10.1903,-15.2364,10.3223
HKT48_20120705 (10).jpg,1.7729,-10.2980,1.6292
HKT48_20120705 (11).jpg,9.5454,-14.2215,-1.1594
HKT48_20120705 (12).jpg,8.8759,-15.4091,1.0093
HKT48_20120705 (13).jpg,15.2361,-14.4485,0.4667
HKT48_20120705 (14).jpg,-11.7951,-12.7246,0.8135
HKT48_20120705 (15).jpg,-10.4203,-12.2463,2.0973
HKT48_20120705 (16).jpg,7.6994,-14.7745,13.4085
HKT48_20120705 (17).jpg,-14.0903,-14.9559,2.5016
HKT48_20120705 (18).jpg,4.2153,-12.6054,12.6235
HKT48_20120705 (19).jpg,-7.3628,-9.0687,5.0458
HKT48_20120705 (20).jpg,16.6769,-8.2064,-13.1000
HKT48_20120705 (21).jpg,8.3609,-10.2055,4.7132
HKT48_20120705 (22).jpg,16.5618,-10.5627,-5.6059
