image,yaw_deg,pitch_deg,roll_deg
HKT48_20220512 (1).jpg,13.2582,-16.4531,15.6707
HKT48_20220512 (2).jpg,24.5341,-11.4447,-5.0123
HKT48_20220512 (3).jpg,-5.2544,-8.5005,-3.2802
HKT48_20220512 (4).jpg,11.9371,-5.2842,-2.1870
HKT48_20220512 (5).jpg,-24.4361,-7.0835,-0.1456
HKT48_20220512 (6).jpg,14.5009,-13.5238,7.0522
HKT48_20220512 (7).jpg,9.2011,-9.6160,7.3424
HKT48_20220512 (8).jpg,6.7510,-16.7829,8.9406
HKT48_20220512 (9).jpg,4.8451,-9.3630,0.1444
HKT48_20220512 (10).jpg,-7.9573,-13.2059,5.3563
HKT48_20220512 (11).jpg,5.2944,-16.4709,20.3370
HKT48_20220512 (12).jpg,14.6210,-12.0909,-5.7108
HKT48_20220512 (13).jpg,10.6165,-12.2723,12.9986
HKT48_20220512 (14).jpg,-13.7951,-16.5340,-6.5514
HKT48_20220512 (15).jpg,-11.2388,-10.6058,8.7323
HKT48_20220512 (16).jpg,-7.1482,-13.0558,-0.2492
HKT48_20220512 (17).jpg,-8.5603,-10.3319,-5.1563
HKT48_20220512 (18).jpg,-4.3012,-12.6580,-16.4003
HKT48_20220512 (19).jpg,-1.6134,-7.2836,11.2124
HKT48_20220512 (20).jpg,9.4097,-7.6127,7.9987
HKT48_20220512 (21).jpg,10.2536,-4.0406,-15.3869
HKT48_20220512 (22).jpg,-7.9635,-10.5665,-7.4837
HKT48_20220512 (23).jpg,-13.6511,-11.3789,-7.3509
HKT48_20220512 (24).jpg,-10.6300,-11.9713,-4.3900
HKT48_20220512 (25).jpg,-5.9927,-15.0365,-13.9176
HKT48_20220512 (26).jpg,10.9004,-16.9380,9.5210
HKT48_20220512 (27).jpg,22.9336,-3.9264,-5.3947
HKT48_20220512 (28).jpg,-3.1666,-16.0885,19.4303
HKT48_20220512 (29).jpg,16.8387,-4.9388,-8.4967
HKT48_20220512 (30).jpg,-0.1370,-9.7701,2.6670
HKT48_20220512 (31).jpg,8.2991,-9.6488,13.2592
HKT48_20220512 (32).jpg,-0.3582,-6.5861,-0.2071
HKT48_20220512 (33).jpg,-3.2222,-8.6415,1.7821
HKT48_20220512 (34).jpg,20.2621,-6.3653,-9.1422
HKT48_20220512 (35).jpg,-19.9793,-11.0224,-2.4482
HKT48_20220512 (36).jpg,-8.3747,-11.4396,2.6434
HKT48_20220512 (37).jpg,-7.4189,-11.0451,-10.7905
HKT48_20220512 (38).jpg,-7.6844,-18.2872,-10.9463
HKT48_20220512 (39).jpg,11.4529,-8.1229,10.1182
HKT48_20220512 (40).jpg,5.8879,-10.7512,10.3664
HKT48_20220512 (41).jpg,-2.9882,-9.4066,9.9506
HKT48_20220512 (42).jpg,4.9071,-15.1713,20.1351
HKT48_20220512 (43).jpg,-2.7740,-9.8896,12.0118
HKT48_20220512 (44).jpg,4.9720,-12.9323,-7.0693
HKT48_20220512 (45).jpg,9.4117,-13.2189,15.4990
HKT48_20220512 (46).jpg,9.9882,-12.7879,14.8994
HKT48_20220512 (47).jpg,-9.1057,-5.2760,14.4593
HKT48_20220512 (48).jpg,17.3114,-15.6135,19.9621
HKT48_20220512 (49).jpg,4.9134,-11.8096,16.8399
HKT48_20220512 (50).jpg,-9.3865,-13.7998,-10.5997
HKT48_20220512 (51).jpg,-3.3770,-15.8657,-17.5446
HKT48_20220512 (52).jpg,-12.7540,-9.1172,2.9740
HKT48_20220512 (53).jpg,-0.6561,-6.4788,10.3055
HKT48_20220512 (54).jpg,18.9083,-9.2732,-7.3942
HKT48_20220512 (55).jpg,-14.6723,-10.9683,6.9827
HKT48_20220512 (56).jpg,-11.7078,-13.9043,-2.0179
HKT48_20220512 (57).jpg,18.0547,-11.6257,-1.9425
HKT48_20220512 (58).jpg,18.7679,-14.7477,1.5545
HKT48_20220512 (59).jpg,-15.4559,-10.9081,-5.8593
HKT48_20220512 (60).jpg,16.9555,-13.4782,-1.2911
HKT48_20220512 (61).jpg,0.9712,-13.3367,4.5420
HKT48_20220512 (62).jpg,14.7192,-8.3108,-4.2699
HKT48_20220512 (63).jpg,2.2032,-11.6548,16.0721
HKT48_20220512 (64).jpg,4.3502,-15.4839,0.7604
HKT48_20220512 (65).jpg,15.7768,-11.3254,-3.0396
HKT48_20220512 (66).jpg,13.3777,-14.2738,2.9727
HKT48_20220512 (67).jpg,-10.0615,-12.2045,-1.9517
HKT48_20220512 (68).jpg,-14.1047,-12.5280,-7.7582
HKT48_20220512 (69).jpg,2.0711,-7.1561,11.0165
