image,yaw_deg,pitch_deg,roll_deg
HKT48_20160707 (1).jpg,-10.9785,-11.6310,-15.3327
HKT48_20160707 (2).jpg,4.8357,-12.1384,6.6385
HKT48_20160707 (3).jpg,-10.1365,-8.6121,3.5434
HKT48_20160707 (4).jpg,6.5555,-14.0714,3.4452
HKT48_20160707 (5).jpg,-14.0955,-15.8403,-8.4089
HKT48_20160707 (6).jpg,9.4411,-12.7793,9.3454
HKT48_20160707 (7).jpg,-11.7600,-16.0590,-14.0705
HKT48_20160707 (8).jpg,-13.7881,-12.1884,-5.4484
HKT48_20160707 (9).jpg,14.1593,-8.6756,0.3377
HKT48_20160707 (10).jpg,-1.4919,-15.4124,3.0962
HKT48_20160707 (11).jpg,-15.8894,-13.7978,-5.2854
HKT48_20160707 (12).jpg,16.2834,-13.5284,5.0042
HKT48_20160707 (13).jpg,-4.8241,-14.2616,-1.8127
HKT48_20160707 (14).jpg,14.7877,-11.6549,7.6675
HKT48_20160707 (15).jpg,-15.4055,-11.9518,-0.9298
HKT48_20160707 (16).jpg,-9.9406,-11.7985,0.4534
HKT48_20160707 (17).jpg,-10.2796,-10.4277,-7.9918
HKT48_20160707 (18).jpg,11.9234,-14.1323,3.5159
HKT48_20160707 (19).jpg,-5.3772,-7.2293,13.1583
HKT48_20160707 (20).jpg,12.1836,-14.3859,6.6526
HKT48_20160707 (21).jpg,-13.0057,-17.4387,-4.9214
HKT48_20160707 (22).jpg,-0.0674,-10.9551,-3.9203
HKT48_20160707 (23).jpg,12.4755,-13.5540,2.2563
HKT48_20160707 (24).jpg,-12.0489,-9.7040,-0.3664
HKT48_20160707 (25).jpg,-7.0060,-13.7333,-12.7612
HKT48_20160707 (26).jpg,12.1416,-13.6948,5.3352
HKT48_20160707 (27).jpg,13.3399,-14.8678,5.3828
HKT48_20160707 (28).jpg,18.6565,-6.4240,-5.1725
HKT48_20160707 (29).jpg,3.5956,-10.3654,5.4013
HKT48_20160707 (30).jpg,11.7264,-11.4194,8.7210
HKT48_20160707 (31).jpg,-9.2498,-15.9600,-12.2677
HKT48_20160707 (32).jpg,3.7633,-14.4257,18.5158
HKT48_20160707 (33).jpg,-9.8662,-11.2504,-3.1487
HKT48_20160707 (34).jpg,5.9803,-11.3469,6.1426
HKT48_20160707 (35).jpg,-15.7156,-17.0511,-5.4985
HKT48_20160707 (36).jpg,1.0300,-16.2040,11.8501
HKT48_20160707 (37).jpg,-9.1872,-7.4746,6.5893
HKT48_20160707 (38).jpg,-2.3283,-15.6567,6.5473
HKT48_20160707 (39).jpg,12.8562,-11.6581,-9.1517
HKT48_20160707 (40).jpg,-1.4902,-8.0741,-2.4779
HKT48_20160707 (41).jpg,-11.0720,-8.1860,2.1845
HKT48_20160707 (42).jpg,-6.1116,-11.9325,3.8517
HKT48_20160707 (43).jpg,14.4692,-12.0793,8.8638
HKT48_20160707 (44).jpg,-3.7153,-14.9778,-11.1433
