image,yaw_deg,pitch_deg,roll_deg
HKT48_20150703 (1).jpg,-10.9196,-9.6503,-8.7558
HKT48_20150703 (2).jpg,-14.0821,-15.0916,-11.8872
HKT48_20150703 (3).jpg,7.2269,-11.5472,1.9508
HKT48_20150703 (4).jpg,-13.4281,-8.2512,-7.1834
HKT48_20150703 (5).jpg,6.4737,-12.3701,6.9421
HKT48_20150703 (6).jpg,13.8189,-12.2162,2.4259
HKT48_20150703 (7).jpg,12.7234,-6.9909,-7.2120
HKT48_20150703 (8).jpg,14.0461,-12.0594,7.8749
HKT48_20150703 (9).jpg,7.5136,-15.8373,5.2143
HKT48_20150703 (10).jpg,-6.5666,-10.2730,-3.7072
HKT48_20150703 (11).jpg,11.8772,-13.6200,6.1619
HKT48_20150703 (12).jpg,-7.4182,-15.9177,-8.7333
HKT48_20150703 (13).jpg,16.0482,-13.7523,6.0164
HKT48_20150703 (14).jpg,7.4592,-12.1850,5.8405
HKT48_20150703 (15).jpg,8.4992,-12.0587,1.8523
HKT48_20150703 (16).jpg,6.0409,-14.4988,4.7086
HKT48_20150703 (17).jpg,-13.4847,-7.7440,3.6641
HKT48_20150703 (18).jpg,-14.8777,-13.8454,-3.1882
HKT48_20150703 (19).jpg,-13.5922,-13.1017,1.3156
HKT48_20150703 (20).jpg,-14.6044,-17.4428,-14.3885
HKT48_20150703 (21).jpg,-12.1989,-12.5078,-6.2581
HKT48_20150703 (22).jpg,11.1054,-14.0774,5.5228
HKT48_20150703 (23).jpg,12.8628,-14.4670,4.9922
HKT48_20150703 (24).jpg,16.6285,-14.4897,7.4163
HKT48_20150703 (25).jpg,-13.3932,-17.4932,-13.8239
HKT48_20150703 (26).jpg,11.5286,-13.7686,2.8922
HKT48_20150703 (27).jpg,1.0615,-13.5102,-0.4613
HKT48_20150703 (28).jpg,-3.6412,-13.5746,-2.1639
HKT48_20150703 (29).jpg,14.1295,-18.3466,8.9353
HKT48_20150703 (30).jpg,6.4189,-12.9398,3.5128
HKT48_20150703 (31).jpg,24.2286,-7.3189,-1.6082
HKT48_20150703 (32).jpg,-2.7981,-10.5513,-1.0341
HKT48_20150703 (33).jpg,1.8830,-12.7284,12.2587
HKT48_20150703 (34).jpg,14.6231,-13.3782,5.9969
HKT48_20150703 (35).jpg,-11.3636,-11.0444,1.1474
HKT48_20150703 (36).jpg,-9.2040,-13.4265,-4.0585
HKT48_20150703 (37).jpg,10.1456,-13.3660,5.9047
HKT48_20150703 (38).jpg,-11.5143,-16.0683,-6.2274
HKT48_20150703 (39).jpg,-5.3587,-13.9348,-3.1209
HKT48_20150703 (40).jpg,14.7298,-8.7751,-0.3259
HKT48_20150703 (41).jpg,-8.3750,-14.1790,0.3469
HKT48_20150703 (42).jpg,-7.1654,-14.0397,-13.4648
HKT48_20150703 (43).jpg,-14.7654,-7.1089,2.3947
HKT48_20150703 (44).jpg,8.9715,-10.0420,4.7221
HKT48_20150703 (45).jpg,7.8902,-11.0946,10.8783
HKT48_20150703 (46).jpg,-8.6254,-14.3417,-5.8629
HKT48_20150703 (47).jpg,11.9464,-11.0992,9.1426
HKT48_20150703 (48).jpg,16.6664,-13.4503,4.6952
HKT48_20150703 (49).jpg,11.8749,-13.4684,2.5663
