image,yaw_deg,pitch_deg,roll_deg
HKT48_20220821 (1).jpg,15.3491,-13.7320,1.9105
HKT48_20220821 (2).jpg,18.3926,-16.0896,13.5543
HKT48_20220821 (3).jpg,1.9778,-10.0398,2.2486
HKT48_20220821 (4).jpg,19.9951,-14.1855,1.9817
HKT48_20220821 (5).jpg,3.7779,-6.6658,2.7127
HKT48_20220821 (6).jpg,-6.5336,-6.6597,-1.9772
HKT48_20220821 (7).jpg,15.0673,-13.6809,3.5166
HKT48_20220821 (8).jpg,15.0167,-15.8927,12.4748
HKT48_20220821 (9).jpg,18.0055,-10.8434,-4.6676
HKT48_20220821 (10).jpg,-8.7681,-12.9622,-13.3050
HKT48_20220821 (11).jpg,-11.7420,-12.8355,-16.2309
HKT48_20220821 (12).jpg,17.9655,-6.8765,10.8980
HKT48_20220821 (13).jpg,9.8597,-12.1596,5.1742
HKT48_20220821 (14).jpg,-1.9294,-9.8539,5.2294
HKT48_20220821 (15).jpg,1.1651,-9.6310,1.5241
HKT48_20220821 (16).jpg,-13.7726,-10.0335,3.7558
HKT48_20220821 (17).jpg,-11.3136,-11.5850,-4.1008
HKT48_20220821 (18).jpg,-9.1419,-11.3429,-5.2259
HKT48_20220821 (19).jpg,-12.8013,-11.9626,-11.4021
HKT48_20220821 (20).jpg,14.2191,-13.7526,16.4892
HKT48_20220821 (21).jpg,13.3449,-11.3520,10.0421
HKT48_20220821 (22).jpg,3.2838,-11.1611,10.7581
HKT48_20220821 (23).jpg,-6.7785,-13.2484,-3.9464
HKT48_20220821 (24).jpg,-11.8477,-11.9176,-5.2365
HKT48_20220821 (25).jpg,-9.0152,-8.7569,-4.6684
HKT48_20220821 (26).jpg,13.6075,-9.7762,2.4828
HKT48_20220821 (27).jpg,-13.6891,-12.3459,-9.9216
HKT48_20220821 (28).jpg,12.5552,-15.2833,15.3040
HKT48_20220821 (29).jpg,-4.6745,-9.0740,-12.0610
HKT48_20220821 (30).jpg,12.3709,-10.4790,1.5430
HKT48_20220821 (31).jpg,8.6352,-11.9326,7.6581
HKT48_20220821 (32).jpg,1.8547,-11.2332,-6.3078
HKT48_20220821 (33).jpg,14.0816,-14.1088,1.0598
HKT48_20220821 (34).jpg,-15.4427,-9.9180,5.6610
HKT48_20220821 (35).jpg,-4.1010,-12.2561,-3.3601
HKT48_20220821 (36).jpg,8.8719,-14.1753,15.9085
HKT48_20220821 (37).jpg,15.4144,-15.2506,7.3123
HKT48_20220821 (38).jpg,13.6579,-16.4960,13.3282
HKT48_20220821 (39).jpg,4.7634,-11.0570,-5.6768
HKT48_20220821 (40).jpg,10.8020,-10.5884,15.4334
HKT48_20220821 (41).jpg,19.7477,-15.7161,2.1003
HKT48_20220821 (42).jpg,-1.9254,-14.9905,8.7299
HKT48_20220821 (43).jpg,-9.7039,-8.9212,-6.6259
HKT48_20220821 (44).jpg,11.5337,-15.8410,13.0287
HKT48_20220821 (45).jpg,5.6752,-7.9095,-0.2318
HKT48_20220821 (46).jpg,12.2392,-14.3023,11.3189
HKT48_20220821 (47).jpg,10.9133,-11.9776,-7.5759
HKT48_20220821 (48).jpg,13.6861,-11.9676,14.0282
HKT48_20220821 (49).jpg,-8.0822,-9.7104,-8.1485
HKT48_20220821 (50).jpg,13.2635,-14.5318,10.6445
HKT48_20220821 (51).jpg,21.5705,-11.2082,10.6291
HKT48_20220821 (52).jpg,4.1447,-10.2913,1.4456
HKT48_20220821 (53).jpg,6.4776,-10.3030,4.8721
HKT48_20220821 (54).jpg,2.4007,-11.7944,-6.2384
HKT48_20220821 (55).jpg,-8.9438,-13.2329,-9.9466
HKT48_20220821 (56).jpg,5.2599,-8.4154,-1.5986
HKT48_20220821 (57).jpg,-5.4311,-12.2669,-6.6163
