image,yaw_deg,pitch_deg,roll_deg
NGT48_20201101 (1).jpg,2.2242,-6.5244,-11.7132
NGT48_20201101 (2).jpg,19.9515,-19.3342,14.4546
NGT48_20201101 (3).jpg,-12.8411,-8.3235,-1.4676
NGT48_20201101 (4).jpg,-16.5712,-4.8735,-5.2194
NGT48_20201101 (5).jpg,-7.8751,-9.5743,6.8661
NGT48_20201101 (6).jpg,0.1417,-7.4517,-8.9965
NGT48_20201101 (7).jpg,-5.4251,-10.4836,-3.6142
NGT48_20201101 (8).jpg,-20.0135,-9.2653,-4.8492
NGT48_20201101 (9).jpg,3.0388,-11.4768,-9.2391
NGT48_20201101 (10).jpg,-12.7787,-15.6139,-8.3592
NGT48_20201101 (11).jpg,12.9789,-14.5197,13.9102
NGT48_20201101 (12).jpg,9.3570,-9.9472,8.0795
NGT48_20201101 (13).jpg,6.0008,-9.1457,8.2363
NGT48_20201101 (14).jpg,9.7661,-10.7964,7.0735
NGT48_20201101 (15).jpg,13.6623,-16.0899,10.0149
NGT48_20201101 (16).jpg,15.9783,-7.4936,-3.6260
NGT48_20201101 (17).jpg,16.7177,-11.3130,5.8415
NGT48_20201101 (18).jpg,16.2932,-7.6852,8.4302
NGT48_20201101 (19).jpg,-16.8705,-12.9932,-8.1588
NGT48_20201101 (20).jpg,1.3325,-6.2587,-7.8077
NGT48_20201101 (21).jpg,2.6445,-12.2103,2.9702
NGT48_20201101 (22).jpg,-15.9685,-7.3081,8.2669
NGT48_20201101 (23).jpg,-18.8444,-6.7134,11.9616
NGT48_20201101 (24).jpg,-16.4347,-11.2571,-7.9905
NGT48_20201101 (25).jpg,15.5692,-14.5366,-1.6448
NGT48_20201101 (26).jpg,-0.2641,-12.4018,-6.9761
NGT48_20201101 (27).jpg,-11.8848,-10.5693,-6.8949
NGT48_20201101 (28).jpg,6.5168,-11.3090,-7.1997
NGT48_20201101 (29).jpg,8.7621,-12.6358,12.5685
NGT48_20201101 (30).jpg,10.4114,-12.8391,6.5407
