image,yaw_deg,pitch_deg,roll_deg
NGT48_20190617 (1).jpg,-10.1054,-8.1835,-9.1139
NGT48_20190617 (2).jpg,-3.3484,-16.8004,-3.1409
NGT48_20190617 (3).jpg,-6.0170,-11.6621,5.8462
NGT48_20190617 (4).jpg,18.2957,-10.9949,10.5044
NGT48_20190617 (5).jpg,13.2480,-15.0752,8.7545
NGT48_20190617 (6).jpg,-10.1327,-11.0659,-12.6068
NGT48_20190617 (7).jpg,-5.9225,-11.7664,-5.5936
NGT48_20190617 (8).jpg,-2.9991,-10.9957,-3.5355
NGT48_20190617 (9).jpg,8.2112,-12.2472,0.8021
NGT48_20190617 (10).jpg,14.5510,-13.8189,6.2699
NGT48_20190617 (11).jpg,-6.1326,-10.8616,-2.4374
NGT48_20190617 (12).jpg,-14.0036,-12.3489,4.9052
NGT48_20190617 (13).jpg,13.8821,-10.7039,1.0987
NGT48_20190617 (14).jpg,-9.7603,-12.5652,4.2591
NGT48_20190617 (15).jpg,-2.1021,-13.9871,3.8585
NGT48_20190617 (16).jpg,-18.2561,-5.5122,13.0341
NGT48_20190617 (17).jpg,-4.6347,-10.7033,-2.9907
NGT48_20190617 (18).jpg,12.8604,-8.7130,5.4872
NGT48_20190617 (19).jpg,10.8697,-13.9713,14.0755
NGT48_20190617 (20).jpg,9.9824,-10.0502,-0.7623
NGT48_20190617 (21).jpg,-8.7759,-11.1453,-9.2491
NGT48_20190617 (22).jpg,-7.7586,-10.3210,-2.7847
NGT48_20190617 (23).jpg,10.5787,-12.3230,10.0993
NGT48_20190617 (24).jpg,10.9639,-10.7849,4.6589
NGT48_20190617 (25).jpg,13.1109,-14.5418,2.5775
NGT48_20190617 (26).jpg,12.0196,-9.8714,14.6351
NGT48_20190617 (27).jpg,17.5988,-15.8427,4.6938
NGT48_20190617 (28).jpg,6.4143,-14.3472,1.9216
NGT48_20190617 (29).jpg,-9.0974,-14.1761,-2.0448
NGT48_20190617 (30).jpg,-3.2705,-14.6494,-4.5674
NGT48_20190617 (31).jpg,-15.1615,-13.2625,-6.7427
NGT48_20190617 (32).jpg,-10.2863,-13.0670,-13.3070
NGT48_20190617 (33).jpg,19.8665,-8.7862,-0.2501
NGT48_20190617 (34).jpg,-13.2584,-15.5746,-10.5727
NGT48_20190617 (35).jpg,3.7720,-11.9030,-5.8048
NGT48_20190617 (36).jpg,-9.6195,-11.4713,-12.0994
NGT48_20190617 (37).jpg,0.0247,-10.3278,-2.9807
NGT48_20190617 (38).jpg,2.8040,-14.5104,7.4465
NGT48_20190617 (39).jpg,3.4778,-7.0220,-6.8287
