image,yaw_deg,pitch_deg,roll_deg
NGT48_20160630 (1).jpg,11.1944,-16.4152,9.5423
NGT48_20160630 (2).jpg,11.5105,-13.3485,2.4086
NGT48_20160630 (3).jpg,15.2371,-12.2019,7.0436
NGT48_20160630 (4).jpg,2.0644,-13.5652,2.1780
NGT48_20160630 (5).jpg,4.1980,-9.4173,3.4034
NGT48_20160630 (6).jpg,16.8790,-11.8375,5.4589
NGT48_20160630 (7).jpg,-5.2583,-13.4903,-6.0191
NGT48_20160630 (8).jpg,16.6839,-15.0496,4.6981
NGT48_20160630 (9).jpg,7.1884,-8.8098,0.0843
NGT48_20160630 (10).jpg,11.4326,-13.9835,9.1009
NGT48_20160630 (11).jpg,-11.1472,-14.0982,5.2374
NGT48_20160630 (12).jpg,6.6753,-12.6887,8.1855
NGT48_20160630 (13).jpg,7.8191,-9.0611,0.6401
NGT48_20160630 (14).jpg,9.0165,-11.6235,0.2417
NGT48_20160630 (15).jpg,16.7864,-13.6631,2.7389
NGT48_20160630 (16).jpg,5.4337,-11.4592,2.7345
NGT48_20160630 (17).jpg,16.7541,-13.0938,4.5452
NGT48_20160630 (18).jpg,-12.7910,-15.8476,-2.7611
NGT48_20160630 (19).jpg,-19.5165,-11.7380,-5.0944
NGT48_20160630 (20).jpg,-13.6830,-7.5192,-3.8205
NGT48_20160630 (21).jpg,-2.4312,-12.1564,-9.0113
NGT48_20160630 (22).jpg,-9.6978,-12.0751,-2.6693
NGT48_20160630 (23).jpg,-7.8592,-14.5766,-8.6887
NGT48_20160630 (24).jpg,-16.7919,-9.7794,6.7386
NGT48_20160630 (25).jpg,13.0456,-17.0592,-1.8821
NGT48_20160630 (26).jpg,-9.1063,-11.7067,6.9148
