image,yaw_deg,pitch_deg,roll_deg
NGT48_20240402 (1).jpg,4.4080,-10.6501,4.0596
NGT48_20240402 (2).jpg,15.6677,-16.4656,12.6448
NGT48_20240402 (3).jpg,-12.9597,-5.9401,3.7784
NGT48_20240402 (4).jpg,11.5448,-10.8360,2.6617
NGT48_20240402 (5).jpg,15.2429,-10.6838,2.7754
NGT48_20240402 (6).jpg,-16.0588,-8.8914,12.9566
NGT48_20240402 (7).jpg,13.2332,-1.7302,-7.9378
NGT48_20240402 (8).jpg,14.3293,-6.3956,-3.6356
NGT48_20240402 (9).jpg,-11.0564,-9.0579,-2.3656
NGT48_20240402 (10).jpg,4.7751,-13.5843,2.8436
NGT48_20240402 (11).jpg,16.3043,-5.9413,0.9770
NGT48_20240402 (12).jpg,-18.9381,-4.4791,5.9418
NGT48_20240402 (13).jpg,-9.5038,-7.8707,-0.6429
NGT48_20240402 (14).jpg,8.3703,-13.5670,10.1208
NGT48_20240402 (15).jpg,-4.9215,-8.0912,5.5127
NGT48_20240402 (16).jpg,-7.4791,-9.0194,0.4798
NGT48_20240402 (17).jpg,10.2371,-12.5967,4.3834
NGT48_20240402 (18).jpg,12.3395,-11.2280,1.6082
NGT48_20240402 (19).jpg,4.0280,-10.2201,1.6085
NGT48_20240402 (20).jpg,14.5337,-9.8448,6.8692
NGT48_20240402 (21).jpg,18.3444,-8.0092,-1.8795
NGT48_20240402 (22).jpg,12.9617,-13.3237,-0.1540
NGT48_20240402 (23).jpg,14.2204,-9.7820,4.8140
NGT48_20240402 (24).jpg,-17.1516,-12.0507,-0.0948
NGT48_20240402 (25).jpg,10.9040,-9.9418,10.1657
NGT48_20240402 (26).jpg,10.0687,-10.9703,2.7300
NGT48_20240402 (27).jpg,13.5070,-12.4130,2.9265
NGT48_20240402 (28).jpg,-13.2084,-9.6392,-0.9763
NGT48_20240402 (29).jpg,-14.3578,-10.5997,-4.0237
NGT48_20240402 (30).jpg,-5.7608,-10.7703,-2.6233
NGT48_20240402 (31).jpg,10.1428,-11.6492,4.1412
NGT48_20240402 (32).jpg,-14.5186,-7.4530,10.0136
NGT48_20240402 (33).jpg,13.2288,-11.5958,3.1017
NGT48_20240402 (34).jpg,-15.0242,-10.7824,-2.9164
NGT48_20240402 (35).jpg,-10.6146,-8.3336,-2.7452
NGT48_20240402 (36).jpg,13.7687,-11.7177,3.9089
