image,yaw_deg,pitch_deg,roll_deg
NGT48_20220707 (1).jpg,-7.7055,-8.3302,-11.3987
NGT48_20220707 (2).jpg,-17.6500,-12.1728,1.6540
NGT48_20220707 (3).jpg,12.1868,-7.8940,10.7758
NGT48_20220707 (4).jpg,-7.8574,-6.9431,15.1022
NGT48_20220707 (5).jpg,9.8370,-12.8937,10.2004
NGT48_20220707 (6).jpg,-3.9119,-7.2518,-6.2867
NGT48_20220707 (7).jpg,6.7584,-8.6042,-1.5231
NGT48_20220707 (8).jpg,-20.9594,-6.3308,0.0510
NGT48_20220707 (9).jpg,5.6897,-7.2512,-6.5968
NGT48_20220707 (10).jpg,14.8806,-12.7373,14.8060
NGT48_20220707 (11).jpg,-13.1650,-7.8983,-1.5481
NGT48_20220707 (12).jpg,11.7518,-14.7460,17.7870
NGT48_20220707 (13).jpg,10.4262,-8.9690,3.9574
NGT48_20220707 (14).jpg,5.3014,-8.4043,16.7182
NGT48_20220707 (15).jpg,-5.6381,-9.0756,4.2588
NGT48_20220707 (16).jpg,8.8457,-9.5853,6.2655
NGT48_20220707 (17).jpg,16.4444,-9.4094,7.8356
NGT48_20220707 (18).jpg,8.4065,-10.9026,3.0114
NGT48_20220707 (19).jpg,10.2835,-9.0493,11.0706
NGT48_20220707 (20).jpg,16.1093,-11.6951,14.7451
NGT48_20220707 (21).jpg,18.1266,-9.8353,9.1715
NGT48_20220707 (22).jpg,-14.7632,-12.3913,-5.4415
NGT48_20220707 (23).jpg,11.6864,-9.0420,19.4993
NGT48_20220707 (24).jpg,10.9121,-9.1678,4.6367
NGT48_20220707 (25).jpg,-9.2498,-13.5766,-10.2857
NGT48_20220707 (26).jpg,-15.6462,-10.7937,-16.8292
NGT48_20220707 (27).jpg,4.5928,-13.0028,17.5940
NGT48_20220707 (28).jpg,-15.1641,-12.0246,-6.5685
NGT48_20220707 (29).jpg,-7.2506,-8.6276,0.6203
NGT48_20220707 (30).jpg,4.3322,-9.8691,8.2366
NGT48_20220707 (31).jpg,-19.5096,-4.6427,1.3494
NGT48_20220707 (32).jpg,10.1315,-10.2721,8.3014
NGT48_20220707 (33).jpg,-10.9233,-7.3025,-3.9844
NGT48_20220707 (34).jpg,16.4486,-5.5941,-5.0466
NGT48_20220707 (35).jpg,7.6745,-10.1719,11.2962
NGT48_20220707 (36).jpg,10.3582,-10.4742,1.0455
NGT48_20220707 (37).jpg,10.6458,-6.4583,16.2956
