group,time,y,se
NMB48,2017-05-21,1.6852545454545456,0.7401193853320086
NMB48,2018-03-31,1.1994170212765958,0.6724976564706743
NMB48,2018-08-30,0.8417862068965517,0.7252152487963842
NMB48,2019-05-01,1.3439507692307693,0.6344931100398898
NMB48,2020-08-29,2.5053106382978725,1.0153727588249881
NMB48,2021-11-12,1.0922975609756098,1.268815057010356
NMB48,2022-01-01,1.1115857142857144,1.309309532945218
NMB48,2023-01-01,2.44822,1.1006351690820178
NMB48,2024-04-04,2.678923529411765,1.689293368867211
NMB48,2025-05-18,0.9070469696969696,0.9450422057007838
SKE48,2011-10-15,0.4146655737704918,0.7672483665133513
SKE48,2012-06-29,0.7864903846153847,0.6145759070099241
SKE48,2012-11-09,0.8339441176470589,0.7873703810616098
SKE48,2013-08-21,0.07619027777777782,0.5478595356285999
SKE48,2014-05-05,0.3186271428571429,0.6840826568442732
SKE48,2015-08-05,0.8637605633802816,0.7360069475234128
SKE48,2016-11-01,0.07530793650793652,0.9236369769134797
SKE48,2017-06-09,1.4605577464788733,0.8953742889375315
SKE48,2018-10-11,3.1328253731343287,0.9770793091017391
SKE48,2019-10-21,-0.6645260273972602,1.0902077295721333
SKE48,2021-12-11,3.0657234375,1.0624357882715125
SKE48,2023-02-14,2.8306457627118644,1.017148843577081
SKE48,2025-02-14,0.6339234042553192,1.0583958066375647
SUT48,2017-11-10,-0.2479666666666666,0.6910326519177036
SUT48,2018-08-06,-1.9816485714285712,1.0097359066022524
SUT48,2019-07-14,-1.177541935483871,1.0238094795122918
SUT48,2020-02-05,1.46995,1.1826697534036887
SUT48,2020-05-21,-0.3105772727272727,1.5161477742106146
SUT48,2021-08-30,2.362753488372093,0.9463946447630607
SUT48,2022-06-11,3.2816857142857145,0.9730723382572297
SUT48,2023-06-10,2.7762499999999997,0.7321407832925877
SUT48,2024-07-01,1.853092105263158,0.7920820094218838
SUT48,2025-06-22,1.6597655172413794,1.2236156523342354
hinatazaka,2016-06-29,-0.054541666666666565,1.919976543356492
hinatazaka,2016-11-30,2.7454249999999996,0.8798606875888898
hinatazaka,2017-04-05,2.1319166666666667,2.0055741318405764
hinatazaka,2017-10-25,0.2116650000000003,2.3060927494959156
hinatazaka,2018-03-07,-0.42685499999999993,1.0588359031322285
hinatazaka,2018-06-20,-3.429235,1.4458211950721074
hinatazaka,2019-02-27,1.7264666666666666,1.6076049343271548
hinatazaka,2019-03-27,0.015847619047619204,1.8222974688513014
hinatazaka,2019-07-17,1.435695,2.3054205879151195
hinatazaka,2019-10-02,2.4831700000000003,1.6276848266479598
hinatazaka,2020-02-19,-1.2891045454545453,1.5358318986984294
hinatazaka,2020-09-23,-0.33077727272727286,1.3358271114177835
hinatazaka,2021-05-26,-0.5607454545454545,0.79378409027867
hinatazaka,2021-10-27,-1.6556909090909089,1.7803003197927232
hinatazaka,2022-06-01,0.8485499999999999,1.2439703507649411
hinatazaka,2022-10-26,0.008530303030303093,1.1482984769428783
hinatazaka,2023-04-19,3.025228125,0.7650216410632106
hinatazaka,2023-07-26,0.16120624999999986,1.208168804605601
hinatazaka,2023-11-08,-1.3910225806451613,1.367610428225672
hinatazaka,2024-05-08,-0.8208862068965518,0.9529300766728314
hinatazaka,2024-09-18,-0.2688481481481481,1.0041170262067287
hinatazaka,2025-01-29,0.053660000000000034,0.8901769632868886
hinatazaka,2025-05-21,1.0799166666666666,0.8528141861471757
hinatazaka,2025-09-17,0.8086344827586207,1.1090630572725766
hinatazaka,2026-01-05,0.9342642857142857,0.8685153325280773
nogizaka,2011-08-21,1.8184055555555554,1.6652724277052415
nogizaka,2011-09-22,-0.7440454545454546,2.673890244955113
nogizaka,2012-02-22,-0.8321696969696971,1.8325940827035156
nogizaka,2012-05-02,-0.45244705882352954,1.8950620629771966
nogizaka,2012-08-22,0.06069705882352946,1.7948265184837502
nogizaka,2012-12-19,-0.9617187500000001,1.8535749581858456
nogizaka,2013-03-13,-0.7214090909090909,1.6977751878258318
nogizaka,2013-07-03,0.724809375,1.8116585159723528
nogizaka,2013-11-27,2.1998348837209303,1.4985882663777126
nogizaka,2014-04-02,0.9295767441860464,1.2368088597684528
nogizaka,2014-07-09,0.5179953488372092,1.1988494494778434
nogizaka,2014-10-08,-0.295695,0.9503514802831013
nogizaka,2015-03-18,-0.11375000000000002,1.0761920636233258
nogizaka,2015-07-22,0.7497810810810811,0.8928252789691464
nogizaka,2015-10-28,0.5634486486486487,1.227869937647348
nogizaka,2016-03-23,-2.3271351351351353,0.9427414610940313
nogizaka,2016-07-27,-0.8146628571428571,1.276976278203271
nogizaka,2017-03-22,0.03531956521739128,1.1970270581560287
nogizaka,2018-04-25,1.1033071428571428,1.1526034772887945
nogizaka,2018-11-14,-0.9081125,1.0013056923477688
nogizaka,2019-09-04,1.4045558139534884,0.9718077498576061
nogizaka,2020-03-25,-0.4546319148936171,0.7126320240900039
nogizaka,2021-01-27,-0.2856840909090909,0.872645554588068
nogizaka,2021-06-09,-0.4434581395348837,0.665120267746638
nogizaka,2021-12-15,0.6559051282051281,0.8103756117659618
nogizaka,2022-12-07,3.3091099999999996,0.8515226971981368
nogizaka,2023-08-23,2.185390909090909,0.919805533469345
nogizaka,2023-12-06,2.052821212121212,0.9276648319774944
nogizaka,2024-04-10,2.5485942857142856,0.7618862873858556
nogizaka,2024-08-21,1.1847121212121212,0.9035111169026205
nogizaka,2024-12-11,1.3294193548387097,1.1634353980375824
nogizaka,2025-03-26,-0.5218675,0.7906607412870961
nogizaka,2025-07-30,1.9202717948717951,0.8726924796017347
nogizaka,2025-11-26,1.443546153846154,0.8873757014159848
sakurazaka,2015-10-03,-1.4109428571428573,0.9663801537936604
sakurazaka,2015-10-23,1.4975142857142856,0.986250864379746
sakurazaka,2016-03-03,3.229685,1.630060466561303
sakurazaka,2016-04-06,0.22792000000000012,0.9148303862522965
sakurazaka,2016-08-10,-0.9976550000000002,1.774629180531364
sakurazaka,2016-11-30,0.09460500000000001,0.9158931302135465
sakurazaka,2017-04-05,-0.17931500000000006,1.0658368806340568
sakurazaka,2017-10-25,0.36581428571428565,1.7390972681289583
sakurazaka,2018-03-07,-0.8639857142857144,1.5005310924927264
sakurazaka,2018-08-15,-1.3162428571428573,1.2737970940230223
sakurazaka,2019-02-27,0.2634222222222223,1.367475868436173
sakurazaka,2020-08-21,0.20998076923076917,1.1405479673724883
sakurazaka,2020-12-09,0.034911538461538535,0.8713349061919423
sakurazaka,2021-04-14,1.000888,0.8407617658076513
sakurazaka,2021-10-13,1.5533800000000002,1.1468481953016565
sakurazaka,2022-04-06,3.0322173913043478,1.1567360792427221
sakurazaka,2022-08-23,1.276,1.2781023633544073
sakurazaka,2023-02-15,2.0963736842105263,1.3538673386392186
sakurazaka,2023-06-28,1.767903448275862,1.2174945703693656
sakurazaka,2023-10-18,1.5775068965517243,1.1697968994167327
sakurazaka,2024-02-21,1.3875185185185186,1.1063328063754567
sakurazaka,2024-06-26,1.5559259259259262,0.9706406376034902
sakurazaka,2024-10-23,-1.7179222222222221,1.2518516394026185
sakurazaka,2025-02-19,1.4726599999999999,1.088724778751116
sakurazaka,2025-06-25,0.5315454545454545,0.6760992906490257
sakurazaka,2025-10-29,1.6477060606060605,0.7637882079410243
