image,yaw_deg,pitch_deg,roll_deg
sakurazaka_20220406 (1).jpg,19.4843,-8.8516,10.4706
sakurazaka_20220406 (2).jpg,-9.9014,-8.4063,-9.0942
sakurazaka_20220406 (3).jpg,16.2152,-4.8496,9.6792
sakurazaka_20220406 (4).jpg,20.8204,-3.4017,7.4148
sakurazaka_20220406 (5).jpg,-15.5540,-8.3611,-12.6658
sakurazaka_20220406 (6).jpg,-15.4181,-2.4167,2.3504
sakurazaka_20220406 (7).jpg,2.6201,-4.6522,2.9383
sakurazaka_20220406 (8).jpg,11.3806,-8.4413,6.4242
sakurazaka_20220406 (9).jpg,14.6362,-3.4596,5.0979
sakurazaka_20220406 (10).jpg,25.3183,-5.1227,4.2326
sakurazaka_20220406 (11).jpg,8.1615,-3.1515,7.3691
sakurazaka_20220406 (12).jpg,0.4905,-5.0340,0.3177
sakurazaka_20220406 (13).jpg,16.7247,-3.1437,7.2504
sakurazaka_20220406 (14).jpg,17.3633,-1.2048,-1.0935
sakurazaka_20220406 (15).jpg,12.7845,-2.6154,3.5131
sakurazaka_20220406 (16).jpg,-20.0697,-4.8161,0.4707
sakurazaka_20220406 (17).jpg,17.9112,-0.2564,3.8077
sakurazaka_20220406 (18).jpg,-7.0624,-4.1241,-2.9136
sakurazaka_20220406 (19).jpg,17.8074,-8.6857,9.3506
sakurazaka_20220406 (20).jpg,11.0885,-3.0119,2.8922
sakurazaka_20220406 (21).jpg,21.0115,-5.6248,3.8579
sakurazaka_20220406 (22).jpg,4.1486,-13.6230,4.6635
sakurazaka_20220406 (23).jpg,8.1380,-4.3687,3.4072
