image,yaw_deg,pitch_deg,roll_deg
sakurazaka_20211013 (1).jpg,9.4811,-6.6536,5.1786
sakurazaka_20211013 (2).jpg,-15.9239,-10.0142,-5.8203
sakurazaka_20211013 (3).jpg,18.5857,-1.6101,2.3171
sakurazaka_20211013 (4).jpg,15.1119,-9.4557,7.0212
sakurazaka_20211013 (5).jpg,-8.2238,-11.9573,-8.6333
sakurazaka_20211013 (6).jpg,-23.5903,-1.3086,1.4153
sakurazaka_20211013 (7).jpg,-3.3266,-7.3297,-2.2451
sakurazaka_20211013 (8).jpg,-8.4011,-7.9627,-2.1202
sakurazaka_20211013 (9).jpg,13.0243,-10.9607,8.4774
sakurazaka_20211013 (10).jpg,19.5871,-7.4572,11.1590
sakurazaka_20211013 (11).jpg,3.5442,-4.6321,0.7288
sakurazaka_20211013 (12).jpg,21.9157,-10.8423,4.1980
sakurazaka_20211013 (13).jpg,-8.5343,-5.4620,-0.3732
sakurazaka_20211013 (14).jpg,23.8824,-7.7437,7.7722
sakurazaka_20211013 (15).jpg,19.0687,-3.3562,3.2346
sakurazaka_20211013 (16).jpg,-22.5309,-7.1618,-7.2342
sakurazaka_20211013 (17).jpg,-9.8381,-4.3672,-1.1766
sakurazaka_20211013 (18).jpg,-15.7457,-6.8120,-3.9792
sakurazaka_20211013 (19).jpg,13.5928,1.4985,0.0716
sakurazaka_20211013 (20).jpg,-10.0365,-5.4902,3.3477
sakurazaka_20211013 (21).jpg,18.9015,-10.1619,5.8953
sakurazaka_20211013 (22).jpg,3.9074,-3.8968,4.2076
sakurazaka_20211013 (23).jpg,18.2311,-2.4876,-1.2185
sakurazaka_20211013 (24).jpg,17.9580,-14.9284,13.4527
sakurazaka_20211013 (25).jpg,-8.8406,-6.1808,-6.8420
