image,yaw_deg,pitch_deg,roll_deg
keyakizaka_20160406 (1).jpg,-4.7225,-6.9382,-3.7943
keyakizaka_20160406 (2).jpg,25.5931,-12.7325,-0.2778
keyakizaka_20160406 (3).jpg,22.8584,-8.6378,1.0722
keyakizaka_20160406 (4).jpg,21.3862,-5.1476,-2.1168
keyakizaka_20160406 (5).jpg,-2.8629,-9.1346,-2.1481
keyakizaka_20160406 (6).jpg,18.2683,-8.5100,1.2797
keyakizaka_20160406 (7).jpg,27.7483,-9.4523,0.5753
keyakizaka_20160406 (8).jpg,23.8455,-8.7728,8.3214
keyakizaka_20160406 (9).jpg,22.5645,-14.6238,6.8193
keyakizaka_20160406 (10).jpg,13.1697,-11.8076,4.8489
keyakizaka_20160406 (11).jpg,-11.2214,-9.8719,-4.7649
keyakizaka_20160406 (12).jpg,32.2482,-9.3351,-1.9598
keyakizaka_20160406 (13).jpg,-10.9394,-7.8691,0.3512
keyakizaka_20160406 (14).jpg,-8.8286,-8.2716,3.6186
keyakizaka_20160406 (15).jpg,22.4941,-12.0866,1.8459
keyakizaka_20160406 (16).jpg,33.3269,-3.1137,-6.4867
keyakizaka_20160406 (17).jpg,23.3231,-11.6360,4.3410
keyakizaka_20160406 (18).jpg,-21.6360,-8.7685,-6.9758
keyakizaka_20160406 (19).jpg,-18.0612,-6.9808,0.4320
keyakizaka_20160406 (20).jpg,32.6284,-4.0336,-0.4229
