image,yaw_deg,pitch_deg,roll_deg
sakurazaka_20220823 (1).jpg,13.7460,-11.1207,14.1750
sakurazaka_20220823 (2).jpg,-18.8202,-5.8335,-1.5336
sakurazaka_20220823 (3).jpg,20.3614,-6.6173,0.5667
sakurazaka_20220823 (4).jpg,20.2186,-12.0527,8.9810
sakurazaka_20220823 (5).jpg,-8.8901,-5.8634,-0.9723
sakurazaka_20220823 (6).jpg,-0.5008,-5.6501,-2.7153
sakurazaka_20220823 (7).jpg,2.6201,-4.6522,2.9383
sakurazaka_20220823 (8).jpg,19.8754,-2.3444,-1.7068
sakurazaka_20220823 (9).jpg,-12.8603,-12.4543,-14.3624
sakurazaka_20220823 (10).jpg,16.1804,-6.2680,0.1119
sakurazaka_20220823 (11).jpg,18.7915,-9.6638,8.6785
sakurazaka_20220823 (12).jpg,-14.8242,-6.2180,-5.0294
sakurazaka_20220823 (13).jpg,12.1858,-8.6197,1.5315
sakurazaka_20220823 (14).jpg,10.1461,-4.7200,1.5594
sakurazaka_20220823 (15).jpg,-12.0260,-6.8197,0.1643
sakurazaka_20220823 (16).jpg,12.3994,-3.0530,7.4413
sakurazaka_20220823 (17).jpg,-8.7507,-3.5628,-2.0357
sakurazaka_20220823 (18).jpg,16.7187,-11.7756,8.8992
sakurazaka_20220823 (19).jpg,-24.2225,-4.0730,3.7775
sakurazaka_20220823 (20).jpg,-14.6074,-5.4494,0.0775
sakurazaka_20220823 (21).jpg,-13.4039,-8.8547,-4.2897
sakurazaka_20220823 (22).jpg,9.1355,-8.7225,1.8151
