image,yaw_deg,pitch_deg,roll_deg
sakurazaka_20201209 (1).jpg,17.8214,-10.4049,9.2681
sakurazaka_20201209 (2).jpg,14.9127,-7.5991,3.1278
sakurazaka_20201209 (3).jpg,22.8705,-8.5033,-1.7758
sakurazaka_20201209 (4).jpg,12.0423,-6.5326,6.6009
sakurazaka_20201209 (5).jpg,-12.7575,-6.8815,1.1893
sakurazaka_20201209 (6).jpg,9.7668,-7.0833,10.3339
sakurazaka_20201209 (7).jpg,-9.3271,-3.8860,-3.4333
sakurazaka_20201209 (8).jpg,-10.2885,-5.8214,-2.4325
sakurazaka_20201209 (9).jpg,-7.7959,-9.9359,-5.7158
sakurazaka_20201209 (10).jpg,1.5116,-5.4820,-0.3727
sakurazaka_20201209 (11).jpg,7.5287,-5.3033,3.9423
sakurazaka_20201209 (12).jpg,16.3461,-7.3923,-1.9501
sakurazaka_20201209 (13).jpg,4.3737,-5.4091,2.0055
sakurazaka_20201209 (14).jpg,31.7247,-3.1999,-2.8731
sakurazaka_20201209 (15).jpg,-14.5473,-2.5242,-2.4029
sakurazaka_20201209 (16).jpg,14.7907,-6.6098,-0.2927
sakurazaka_20201209 (17).jpg,-18.8860,-5.7296,0.4910
sakurazaka_20201209 (18).jpg,-12.7422,-4.0447,-1.5455
sakurazaka_20201209 (19).jpg,23.3515,-5.8519,5.5387
sakurazaka_20201209 (20).jpg,-0.8639,-8.9518,-1.8984
sakurazaka_20201209 (21).jpg,23.9461,-5.9949,2.0905
sakurazaka_20201209 (22).jpg,14.5547,-8.5096,0.5484
sakurazaka_20201209 (23).jpg,-15.3944,-6.5075,-2.4930
sakurazaka_20201209 (24).jpg,-23.2093,-8.6860,-7.0933
sakurazaka_20201209 (25).jpg,-18.6735,-13.3898,-6.8871
sakurazaka_20201209 (26).jpg,-9.9378,-7.8601,-3.0625
