image,yaw_deg,pitch_deg,roll_deg
sakurazaka_20240221 (1).jpg,-16.1957,-7.2326,-5.9351
sakurazaka_20240221 (2).jpg,22.7207,-6.7921,2.9673
sakurazaka_20240221 (3).jpg,-1.6756,-3.1255,0.6387
sakurazaka_20240221 (4).jpg,16.4890,-11.9029,8.8475
sakurazaka_20240221 (5).jpg,9.5737,-4.4011,6.4193
sakurazaka_20240221 (6).jpg,6.4914,-6.3949,3.2551
sakurazaka_20240221 (7).jpg,-16.9584,-7.0963,-17.5519
sakurazaka_20240221 (8).jpg,15.1900,-4.6491,2.9013
sakurazaka_20240221 (9).jpg,-14.3640,-5.9205,-3.5041
sakurazaka_20240221 (10).jpg,22.1160,-0.0249,0.8667
sakurazaka_20240221 (11).jpg,4.2112,-8.4758,1.0223
sakurazaka_20240221 (12).jpg,18.4709,-8.9258,2.6440
sakurazaka_20240221 (13).jpg,-3.8659,-5.4415,2.1911
sakurazaka_20240221 (14).jpg,15.8898,-5.9520,1.6737
sakurazaka_20240221 (15).jpg,10.5089,-7.5847,1.4180
sakurazaka_20240221 (16).jpg,3.3683,-10.0863,2.8206
sakurazaka_20240221 (17).jpg,3.2592,-5.8545,2.2216
sakurazaka_20240221 (18).jpg,18.4837,-6.3161,5.2093
sakurazaka_20240221 (19).jpg,-29.0761,-7.2166,-0.7420
sakurazaka_20240221 (20).jpg,13.9744,-6.1433,7.3300
sakurazaka_20240221 (21).jpg,-24.7002,1.9024,10.5543
sakurazaka_20240221 (22).jpg,9.2070,-6.9130,9.2327
sakurazaka_20240221 (23).jpg,-22.3625,-7.9704,-8.9453
sakurazaka_20240221 (24).jpg,19.8332,-4.0205,2.8560
sakurazaka_20240221 (25).jpg,-7.2303,-6.6535,-2.0561
sakurazaka_20240221 (26).jpg,20.4698,-6.7785,2.2286
sakurazaka_20240221 (27).jpg,-11.8279,-6.3186,-1.1006
