image,yaw_deg,pitch_deg,roll_deg
sakurazaka_20241023 (1).jpg,-11.4302,-8.7167,-8.1381
sakurazaka_20241023 (2).jpg,-16.2063,0.5413,1.1739
sakurazaka_20241023 (3).jpg,-15.6932,-5.4371,-4.0588
sakurazaka_20241023 (4).jpg,13.2411,-12.8570,9.7756
sakurazaka_20241023 (5).jpg,-16.5352,-2.3687,-3.0062
sakurazaka_20241023 (6).jpg,-21.4199,-5.2619,-9.4970
sakurazaka_20241023 (7).jpg,-23.4962,-2.4050,-1.6087
sakurazaka_20241023 (8).jpg,-6.8449,-9.8075,-9.2182
sakurazaka_20241023 (9).jpg,-7.4688,-5.3703,-3.1639
sakurazaka_20241023 (10).jpg,16.0268,3.9130,0.5880
sakurazaka_20241023 (11).jpg,3.4646,-10.9619,1.6030
sakurazaka_20241023 (12).jpg,7.2865,-9.7515,7.5742
sakurazaka_20241023 (13).jpg,-17.7604,-5.3250,-3.7517
sakurazaka_20241023 (14).jpg,-0.0634,-6.5736,-1.1964
sakurazaka_20241023 (15).jpg,-17.7075,-7.1419,-9.1986
sakurazaka_20241023 (16).jpg,5.8996,-8.1565,4.0618
sakurazaka_20241023 (17).jpg,6.0873,-5.7206,2.7429
sakurazaka_20241023 (18).jpg,1.9540,-8.0596,5.3155
sakurazaka_20241023 (19).jpg,-24.1840,-11.7315,-10.1814
sakurazaka_20241023 (20).jpg,14.1683,-6.1186,8.5289
sakurazaka_20241023 (21).jpg,-1.6560,-7.4382,-1.2628
sakurazaka_20241023 (22).jpg,-16.0335,-13.0389,-18.7802
sakurazaka_20241023 (23).jpg,-18.5411,-5.9856,-3.2385
sakurazaka_20241023 (24).jpg,22.5137,-6.2945,5.2671
sakurazaka_20241023 (25).jpg,-5.9278,-8.2476,-3.7349
sakurazaka_20241023 (26).jpg,-13.0912,-5.5449,-0.1913
sakurazaka_20241023 (27).jpg,-7.9761,-5.4133,-2.7881
