image,yaw_deg,pitch_deg,roll_deg
keyakizaka_20180307 (1).jpg,-4.0097,-13.8262,-4.4366
keyakizaka_20180307 (2).jpg,0.6372,-4.8655,6.2746
keyakizaka_20180307 (3).jpg,19.1937,-4.9059,-1.1569
keyakizaka_20180307 (4).jpg,-14.3573,-9.3974,-5.3978
keyakizaka_20180307 (5).jpg,-6.1452,-9.7651,-5.5781
keyakizaka_20180307 (6).jpg,-11.3442,-11.1741,-11.5662
keyakizaka_20180307 (7).jpg,16.2311,-6.7028,6.2397
keyakizaka_20180307 (8).jpg,-6.5679,-8.4302,-11.2872
keyakizaka_20180307 (9).jpg,18.0834,-10.9560,9.3990
keyakizaka_20180307 (10).jpg,-9.9175,-8.4208,-9.8641
keyakizaka_20180307 (11).jpg,-12.5904,-10.6679,-6.0564
keyakizaka_20180307 (12).jpg,-13.5345,-4.7668,0.6465
keyakizaka_20180307 (13).jpg,13.1376,-7.2901,8.9212
keyakizaka_20180307 (14).jpg,-12.2541,-7.4764,-1.2384
keyakizaka_20180307 (15).jpg,9.3303,-10.6806,5.3510
keyakizaka_20180307 (16).jpg,20.0250,-5.1422,8.0625
keyakizaka_20180307 (17).jpg,21.6568,-10.1907,1.6419
keyakizaka_20180307 (18).jpg,25.2368,-14.1281,5.7379
keyakizaka_20180307 (19).jpg,-11.6228,-13.3930,-9.9910
keyakizaka_20180307 (20).jpg,-9.1474,-6.5073,-1.5629
keyakizaka_20180307 (21).jpg,-14.2975,-7.4001,-2.2824
