image,yaw_deg,pitch_deg,roll_deg
keyakizaka_20190227 (1).jpg,9.0539,-5.5220,-1.2338
keyakizaka_20190227 (2).jpg,16.5413,-7.7573,2.3120
keyakizaka_20190227 (3).jpg,24.8471,-7.2948,6.6221
keyakizaka_20190227 (4).jpg,-19.0669,-12.5172,-12.9274
keyakizaka_20190227 (5).jpg,7.4235,-9.6882,2.6202
keyakizaka_20190227 (6).jpg,18.7447,-7.4317,5.3414
keyakizaka_20190227 (7).jpg,14.6735,-10.8591,-0.0048
keyakizaka_20190227 (8).jpg,-12.1875,-4.6029,4.8695
keyakizaka_20190227 (9).jpg,15.0086,-9.8971,5.1291
keyakizaka_20190227 (10).jpg,0.2629,-5.4697,-2.5721
keyakizaka_20190227 (11).jpg,14.6695,-4.1971,8.5150
keyakizaka_20190227 (12).jpg,24.1449,-3.5663,-6.5256
keyakizaka_20190227 (13).jpg,9.6643,-11.1769,5.4542
keyakizaka_20190227 (14).jpg,18.7966,-8.2195,1.5205
keyakizaka_20190227 (15).jpg,14.6103,-6.4269,1.2987
keyakizaka_20190227 (16).jpg,-8.6057,-10.5400,-7.9154
keyakizaka_20190227 (17).jpg,13.1414,-7.4125,-0.5656
keyakizaka_20190227 (18).jpg,-8.4717,-7.6413,-7.1964
