image,yaw_deg,pitch_deg,roll_deg
sakurazaka_20240626 (1).jpg,-8.3449,-11.2909,-6.2907
sakurazaka_20240626 (2).jpg,-22.5811,-6.0953,-1.8023
sakurazaka_20240626 (3).jpg,22.5978,-5.7980,0.8117
sakurazaka_20240626 (4).jpg,12.4898,-9.8841,-1.6655
sakurazaka_20240626 (5).jpg,11.5149,-3.1096,1.5790
sakurazaka_20240626 (6).jpg,5.1543,-8.1732,2.8457
sakurazaka_20240626 (7).jpg,-21.3741,-8.3628,-6.7059
sakurazaka_20240626 (8).jpg,5.8857,-9.7664,2.8962
sakurazaka_20240626 (9).jpg,0.0091,-6.6137,2.1600
sakurazaka_20240626 (10).jpg,18.9752,-7.4350,14.2565
sakurazaka_20240626 (11).jpg,-1.8564,-6.8809,0.6749
sakurazaka_20240626 (12).jpg,6.5992,-8.6649,6.7915
sakurazaka_20240626 (13).jpg,-3.9162,-5.1409,0.2460
sakurazaka_20240626 (14).jpg,2.6818,-6.2989,1.1083
sakurazaka_20240626 (15).jpg,-7.1576,-9.8576,1.1567
sakurazaka_20240626 (16).jpg,21.1391,-12.4406,8.2844
sakurazaka_20240626 (17).jpg,8.1857,-8.0713,4.7143
sakurazaka_20240626 (18).jpg,12.7616,-9.6887,4.1581
sakurazaka_20240626 (19).jpg,8.1252,-9.1728,1.5700
sakurazaka_20240626 (20).jpg,18.2753,-6.5699,-1.5017
sakurazaka_20240626 (21).jpg,17.3697,-7.3285,3.9493
sakurazaka_20240626 (22).jpg,-18.6201,-8.3443,-6.7836
sakurazaka_20240626 (23).jpg,-3.1661,-6.0470,-3.2058
sakurazaka_20240626 (24).jpg,12.4933,-12.0331,12.0352
sakurazaka_20240626 (25).jpg,-7.1294,-7.4472,-2.8718
sakurazaka_20240626 (26).jpg,11.9773,-6.2118,4.5473
sakurazaka_20240626 (27).jpg,-11.9757,-7.7009,-0.9478
