image,yaw_deg,pitch_deg,roll_deg
keyakizaka_20170405 (1).jpg,-24.1012,-9.1909,-3.9063
keyakizaka_20170405 (2).jpg,5.9861,-7.4155,1.1718
keyakizaka_20170405 (3).jpg,10.2054,-7.3581,2.7565
keyakizaka_20170405 (4).jpg,3.9896,-6.4212,-1.2575
keyakizaka_20170405 (5).jpg,-7.5260,-13.7127,-3.9333
keyakizaka_20170405 (6).jpg,-0.9609,-6.2001,5.3616
keyakizaka_20170405 (7).jpg,-25.3556,-4.5220,-0.0810
keyakizaka_20170405 (8).jpg,2.2480,-9.6749,-0.5990
keyakizaka_20170405 (9).jpg,30.9984,-7.7386,7.0272
keyakizaka_20170405 (10).jpg,-13.7364,-7.1090,-8.5899
keyakizaka_20170405 (11).jpg,-16.5953,-10.3460,-5.5808
keyakizaka_20170405 (12).jpg,6.7793,-9.6605,0.2135
keyakizaka_20170405 (13).jpg,-9.8658,-10.4031,5.2017
keyakizaka_20170405 (14).jpg,-9.8285,-15.3335,-8.6460
keyakizaka_20170405 (15).jpg,10.3037,-6.2912,-0.5133
keyakizaka_20170405 (16).jpg,26.5750,-10.2820,7.0882
keyakizaka_20170405 (17).jpg,13.7069,-6.3291,2.7794
keyakizaka_20170405 (18).jpg,-12.0624,-13.1185,-5.3811
keyakizaka_20170405 (19).jpg,5.8358,-8.6999,4.2125
keyakizaka_20170405 (20).jpg,-4.4061,-3.9450,-0.9105
