image,yaw_deg,pitch_deg,roll_deg
sakurazaka_20231018 (1).jpg,-16.1957,-7.2326,-5.9351
sakurazaka_20231018 (2).jpg,16.4208,-7.7982,10.9098
sakurazaka_20231018 (3).jpg,-19.0025,-5.7646,-2.3411
sakurazaka_20231018 (4).jpg,-18.0485,-7.4581,-17.8916
sakurazaka_20231018 (5).jpg,23.6061,-2.2045,2.8935
sakurazaka_20231018 (6).jpg,20.4605,-6.8128,1.3301
sakurazaka_20231018 (7).jpg,10.2953,-7.8429,11.1277
sakurazaka_20231018 (8).jpg,8.9554,-7.9677,4.4482
sakurazaka_20231018 (9).jpg,19.2299,-6.0351,2.8465
sakurazaka_20231018 (10).jpg,-15.3279,-6.8893,1.5287
sakurazaka_20231018 (11).jpg,4.9440,-7.7426,5.5021
sakurazaka_20231018 (12).jpg,17.9519,-4.5555,3.1883
sakurazaka_20231018 (13).jpg,-1.7292,-9.0345,0.0373
sakurazaka_20231018 (14).jpg,17.8383,-12.7269,7.5583
sakurazaka_20231018 (15).jpg,-14.9138,-3.4125,-1.9312
sakurazaka_20231018 (16).jpg,13.4170,-4.4561,-3.5635
sakurazaka_20231018 (17).jpg,-1.8047,-11.2240,-2.2445
sakurazaka_20231018 (18).jpg,2.4109,-10.0276,0.8382
sakurazaka_20231018 (19).jpg,13.8700,-3.4955,5.1149
sakurazaka_20231018 (20).jpg,8.8111,-12.9449,14.3272
sakurazaka_20231018 (21).jpg,13.9537,-12.4223,7.6580
sakurazaka_20231018 (22).jpg,23.1311,-3.2641,1.6815
sakurazaka_20231018 (23).jpg,6.5015,-9.6488,6.6977
sakurazaka_20231018 (24).jpg,17.3303,-4.8327,2.6540
sakurazaka_20231018 (25).jpg,-5.0194,-10.0361,-3.0232
sakurazaka_20231018 (26).jpg,7.0672,-6.8021,-6.8329
sakurazaka_20231018 (27).jpg,-21.2991,-7.3597,-2.9092
sakurazaka_20231018 (28).jpg,4.7548,-6.7224,3.0765
sakurazaka_20231018 (29).jpg,-10.1706,-6.0163,-0.9985
