image,yaw_deg,pitch_deg,roll_deg
keyakizaka_20151003 (1).jpg,22.8442,-13.5682,-3.6567
keyakizaka_20151003 (2).jpg,17.4768,-10.9064,-8.7962
keyakizaka_20151003 (3).jpg,6.8136,-8.5033,2.5821
keyakizaka_20151003 (4).jpg,2.0384,-12.3621,1.3460
keyakizaka_20151003 (5).jpg,12.0719,-11.8935,2.2071
keyakizaka_20151003 (6).jpg,16.1642,-10.7911,-2.9012
keyakizaka_20151003 (7).jpg,9.9701,-5.4715,-3.3124
keyakizaka_20151003 (8).jpg,-15.3958,-10.1783,-4.6692
keyakizaka_20151003 (9).jpg,4.6014,-10.2026,2.5642
keyakizaka_20151003 (10).jpg,-5.7505,-6.4903,0.9348
keyakizaka_20151003 (11).jpg,19.0126,-9.6156,-9.8609
keyakizaka_20151003 (12).jpg,15.1572,-9.7064,5.0444
keyakizaka_20151003 (13).jpg,14.6931,-14.0231,-0.2686
keyakizaka_20151003 (14).jpg,-7.6651,-13.4830,-3.8100
keyakizaka_20151003 (15).jpg,-5.9346,-13.3775,-6.0206
keyakizaka_20151003 (16).jpg,12.4380,-11.1113,1.4219
keyakizaka_20151003 (17).jpg,18.3251,-9.6388,-9.2879
keyakizaka_20151003 (18).jpg,0.1209,-6.2427,2.7643
keyakizaka_20151003 (19).jpg,1.7217,-8.6039,2.2356
keyakizaka_20151003 (20).jpg,-1.2959,-18.9099,-0.6768
keyakizaka_20151003 (21).jpg,-1.1440,-10.4845,2.5303
