image,yaw_deg,pitch_deg,roll_deg
keyakizaka_20171025 (1).jpg,17.4998,-9.3249,-5.4139
keyakizaka_20171025 (2).jpg,1.4114,-4.6486,8.1059
keyakizaka_20171025 (3).jpg,10.3307,-7.4030,4.9449
keyakizaka_20171025 (4).jpg,-13.1469,-8.4168,-11.6819
keyakizaka_20171025 (5).jpg,14.1000,-14.5543,4.3739
keyakizaka_20171025 (6).jpg,5.0970,-9.3478,3.4383
keyakizaka_20171025 (7).jpg,21.8310,-9.9037,3.9458
keyakizaka_20171025 (8).jpg,9.0187,-12.2430,4.1810
keyakizaka_20171025 (9).jpg,15.4111,-9.5566,5.4827
keyakizaka_20171025 (10).jpg,-7.5459,-8.5382,-8.7445
keyakizaka_20171025 (11).jpg,-15.7117,-7.9681,-9.3413
keyakizaka_20171025 (12).jpg,14.1772,-8.7083,11.2582
keyakizaka_20171025 (13).jpg,6.9095,-5.2250,6.5409
keyakizaka_20171025 (14).jpg,-9.3743,-11.7432,-21.8122
keyakizaka_20171025 (15).jpg,-8.7107,-11.2640,-3.9009
keyakizaka_20171025 (16).jpg,15.7418,-4.7973,7.0478
keyakizaka_20171025 (17).jpg,8.0987,-11.0722,3.2857
keyakizaka_20171025 (18).jpg,20.4153,-3.5593,-2.1035
keyakizaka_20171025 (19).jpg,2.1664,-9.2186,5.1414
keyakizaka_20171025 (20).jpg,8.6274,-4.8443,2.7338
keyakizaka_20171025 (21).jpg,10.2394,-5.9410,0.2000
