image,yaw_deg,pitch_deg,roll_deg
hinatazaka_20211027 (1).jpg,0.7732,-10.8949,3.7364
hinatazaka_20211027 (2).jpg,-5.6651,-9.6516,-8.8965
hinatazaka_20211027 (3).jpg,5.5573,-5.6781,8.4975
hinatazaka_20211027 (4).jpg,-12.1056,-5.8669,0.9626
hinatazaka_20211027 (5).jpg,-10.3537,-2.3785,2.0946
hinatazaka_20211027 (6).jpg,-5.5509,-7.7460,-2.8383
hinatazaka_20211027 (7).jpg,-10.4819,-10.0017,-15.8512
hinatazaka_20211027 (8).jpg,-11.0184,-11.8550,-13.9138
hinatazaka_20211027 (9).jpg,0.6525,-6.9352,2.8421
hinatazaka_20211027 (10).jpg,-10.5324,-6.3402,-15.5717
hinatazaka_20211027 (11).jpg,14.1361,-6.3054,7.1114
hinatazaka_20211027 (12).jpg,-3.9536,-7.3695,-11.6539
hinatazaka_20211027 (13).jpg,-9.6715,-5.2977,-2.9004
hinatazaka_20211027 (14).jpg,9.9708,-2.9262,1.5173
hinatazaka_20211027 (15).jpg,-11.4189,-10.3392,-11.6350
hinatazaka_20211027 (16).jpg,20.2329,0.4203,-5.5646
hinatazaka_20211027 (17).jpg,13.9270,-6.1546,4.7867
hinatazaka_20211027 (18).jpg,-17.3191,-9.0607,-4.9294
hinatazaka_20211027 (19).jpg,6.8097,-8.4428,11.1096
hinatazaka_20211027 (20).jpg,0.6666,-7.5882,10.0940
hinatazaka_20211027 (21).jpg,-3.7020,-5.0021,3.7153
hinatazaka_20211027 (22).jpg,-9.5692,-9.5761,0.8621
