image,yaw_deg,pitch_deg,roll_deg
hinatazaka_20230726 (1).jpg,4.7117,-9.9597,8.5124
hinatazaka_20230726 (2).jpg,8.1881,-7.2688,-7.6049
hinatazaka_20230726 (3).jpg,-1.1973,-10.8178,-3.7138
hinatazaka_20230726 (4).jpg,5.1562,-9.8971,0.8775
hinatazaka_20230726 (5).jpg,10.7648,-3.5093,-1.5283
hinatazaka_20230726 (6).jpg,-10.3032,-9.1411,-6.4592
hinatazaka_20230726 (7).jpg,-9.0697,-7.2844,2.1317
hinatazaka_20230726 (8).jpg,-10.6237,-11.7089,-12.0812
hinatazaka_20230726 (9).jpg,-7.2562,-7.5612,-7.4324
hinatazaka_20230726 (10).jpg,-5.8611,-7.3833,-8.7950
hinatazaka_20230726 (11).jpg,13.5891,-8.9781,10.8155
hinatazaka_20230726 (12).jpg,10.9108,-6.4698,-5.3118
hinatazaka_20230726 (13).jpg,16.6167,-6.7607,4.3956
hinatazaka_20230726 (14).jpg,4.7928,-8.7243,3.6238
hinatazaka_20230726 (15).jpg,0.1027,-6.2344,4.1442
hinatazaka_20230726 (16).jpg,1.3005,-9.5071,8.6946
hinatazaka_20230726 (17).jpg,4.0649,-8.3970,5.7619
hinatazaka_20230726 (18).jpg,19.1564,-4.8464,-5.5665
hinatazaka_20230726 (19).jpg,-18.0282,-6.7938,-3.6544
hinatazaka_20230726 (20).jpg,17.9685,-7.8115,5.3979
hinatazaka_20230726 (21).jpg,2.1434,-10.8303,3.3709
hinatazaka_20230726 (22).jpg,7.8987,-6.3183,2.7595
hinatazaka_20230726 (23).jpg,1.4407,-6.9824,-3.2872
hinatazaka_20230726 (24).jpg,-20.2111,-3.5346,4.5513
hinatazaka_20230726 (25).jpg,10.8154,-4.2445,0.3864
hinatazaka_20230726 (26).jpg,-16.3975,-9.5941,-8.4793
hinatazaka_20230726 (27).jpg,-19.3668,-3.9428,-2.5937
hinatazaka_20230726 (28).jpg,-0.2988,-9.0123,-10.4905
hinatazaka_20230726 (29).jpg,7.2569,-11.9727,13.1127
hinatazaka_20230726 (30).jpg,10.4800,-7.0395,13.6075
hinatazaka_20230726 (31).jpg,8.9034,-10.3631,-1.2773
hinatazaka_20230726 (32).jpg,-6.5867,-8.9197,1.2907
