image,yaw_deg,pitch_deg,roll_deg
hinatazaka_20170405 (1).jpg,-2.7548,-8.0649,-9.7760
hinatazaka_20170405 (2).jpg,-8.1028,-6.5533,0.5276
hinatazaka_20170405 (3).jpg,16.4153,-13.5763,10.5458
hinatazaka_20170405 (4).jpg,15.6752,-9.7602,7.1450
hinatazaka_20170405 (5).jpg,13.7446,-12.5714,12.1864
hinatazaka_20170405 (6).jpg,18.4639,-9.3894,5.8375
hinatazaka_20170405 (7).jpg,18.3043,-9.6050,6.3223
hinatazaka_20170405 (8).jpg,10.2148,-14.2756,-2.9968
hinatazaka_20170405 (9).jpg,-11.2397,-4.9734,-7.5876
hinatazaka_20170405 (10).jpg,14.9121,-7.8702,5.4096
hinatazaka_20170405 (11).jpg,7.2823,-6.7759,0.8474
hinatazaka_20170405 (12).jpg,14.8107,-7.8514,-2.8782
