image,yaw_deg,pitch_deg,roll_deg
hinatazaka_20200219 (1).jpg,-23.0642,-12.9990,-6.2343
hinatazaka_20200219 (2).jpg,10.5346,-13.9014,12.9838
hinatazaka_20200219 (3).jpg,20.2416,-10.8116,4.1710
hinatazaka_20200219 (4).jpg,4.1819,-4.4366,0.0764
hinatazaka_20200219 (5).jpg,-3.6924,-12.0439,-9.0400
hinatazaka_20200219 (6).jpg,-6.8993,-8.1156,-9.2746
hinatazaka_20200219 (7).jpg,-11.0695,-11.4281,-10.2210
hinatazaka_20200219 (8).jpg,-6.2358,-9.9503,-7.2628
hinatazaka_20200219 (9).jpg,-15.6825,-10.4730,-11.7044
hinatazaka_20200219 (10).jpg,17.9899,-6.1820,1.3160
hinatazaka_20200219 (11).jpg,-4.1383,-6.3309,-4.3388
hinatazaka_20200219 (12).jpg,9.6834,-4.7174,1.5539
hinatazaka_20200219 (13).jpg,23.0562,-8.8858,1.7732
hinatazaka_20200219 (14).jpg,13.8294,-6.4804,-4.3753
hinatazaka_20200219 (15).jpg,25.3686,-1.8221,-15.4162
hinatazaka_20200219 (16).jpg,13.1910,-6.6764,2.6313
hinatazaka_20200219 (17).jpg,17.0959,-6.3678,5.3418
hinatazaka_20200219 (18).jpg,15.5386,-8.6514,2.9602
hinatazaka_20200219 (19).jpg,11.4161,-9.1117,9.4628
hinatazaka_20200219 (20).jpg,17.0094,-10.4607,1.1631
hinatazaka_20200219 (21).jpg,19.3282,-8.2090,4.2688
hinatazaka_20200219 (22).jpg,18.7475,-10.4259,1.8048
