image,yaw_deg,pitch_deg,roll_deg
hinatazaka_20240508 (1).jpg,4.1217,-10.8689,3.7629
hinatazaka_20240508 (2).jpg,0.2621,-7.5715,1.1764
hinatazaka_20240508 (3).jpg,-1.1739,-6.6053,3.6018
hinatazaka_20240508 (4).jpg,-3.9583,-8.2519,-3.6108
hinatazaka_20240508 (5).jpg,-3.7718,-4.4331,-3.9406
hinatazaka_20240508 (6).jpg,0.4803,-6.4340,4.4674
hinatazaka_20240508 (7).jpg,15.1621,-10.1004,2.7282
hinatazaka_20240508 (8).jpg,12.4650,-7.2119,-7.9697
hinatazaka_20240508 (9).jpg,-4.9806,-8.5668,-2.9609
hinatazaka_20240508 (10).jpg,6.5024,-11.1009,2.7187
hinatazaka_20240508 (11).jpg,-6.8720,-7.2747,-2.3687
hinatazaka_20240508 (12).jpg,13.9243,-6.5833,7.1678
hinatazaka_20240508 (13).jpg,-14.2551,-7.6058,-6.3439
hinatazaka_20240508 (14).jpg,-15.8552,-8.4536,-2.4445
hinatazaka_20240508 (15).jpg,9.1902,-8.3403,1.4646
hinatazaka_20240508 (16).jpg,6.4735,-9.7138,8.4502
hinatazaka_20240508 (17).jpg,3.6161,-6.5265,1.7560
hinatazaka_20240508 (18).jpg,-6.2100,-3.9619,-6.4943
hinatazaka_20240508 (19).jpg,16.0845,-11.1896,2.8869
hinatazaka_20240508 (20).jpg,-12.3782,-2.9882,-0.0910
hinatazaka_20240508 (21).jpg,5.9663,-10.6833,2.4289
hinatazaka_20240508 (22).jpg,-12.6289,-12.4957,-12.4092
hinatazaka_20240508 (23).jpg,5.4959,-9.2483,2.8172
hinatazaka_20240508 (24).jpg,-8.6709,-5.1922,-1.5807
hinatazaka_20240508 (25).jpg,-4.9885,-6.3174,-2.5167
hinatazaka_20240508 (26).jpg,-7.0868,-9.9358,-7.8844
hinatazaka_20240508 (27).jpg,10.3451,-7.8824,5.2359
hinatazaka_20240508 (28).jpg,-5.5516,-5.3656,-7.2342
hinatazaka_20240508 (30).jpg,-6.1855,-4.1383,-6.6190
