image,yaw_deg,pitch_deg,roll_deg
hinatazaka_20260105 (1).jpg,4.4508,-6.6916,4.3066
hinatazaka_20260105 (2).jpg,12.2552,-15.1923,9.4285
hinatazaka_20260105 (3).jpg,12.8905,-11.1980,8.7641
hinatazaka_20260105 (4).jpg,-1.5899,-9.5398,5.3320
hinatazaka_20260105 (5).jpg,-6.6305,-7.7007,-0.5488
hinatazaka_20260105 (6).jpg,-6.8488,-13.2073,-7.8946
hinatazaka_20260105 (7).jpg,-9.2840,-11.7522,-10.4980
hinatazaka_20260105 (8).jpg,4.3124,-7.9525,0.3247
hinatazaka_20260105 (9).jpg,14.3292,-9.6028,5.1694
hinatazaka_20260105 (10).jpg,15.0279,-14.0512,-3.9042
hinatazaka_20260105 (11).jpg,-4.0406,-9.8281,0.5247
hinatazaka_20260105 (12).jpg,21.2107,-7.4266,1.4028
hinatazaka_20260105 (13).jpg,15.1632,-13.8270,0.1284
hinatazaka_20260105 (14).jpg,2.5070,-15.9195,3.9976
hinatazaka_20260105 (15).jpg,6.9387,-7.8921,-2.1937
hinatazaka_20260105 (16).jpg,17.0992,-10.4608,3.2626
hinatazaka_20260105 (17).jpg,-6.9574,-9.1615,-4.4557
hinatazaka_20260105 (18).jpg,-2.8937,-9.1901,-1.1812
hinatazaka_20260105 (19).jpg,-6.4994,-7.7762,-2.1980
hinatazaka_20260105 (20).jpg,-2.9384,-12.0142,-1.9331
hinatazaka_20260105 (21).jpg,3.7513,-9.7499,-0.6005
hinatazaka_20260105 (22).jpg,12.8918,-7.6683,2.2321
hinatazaka_20260105 (23).jpg,2.8181,-7.4277,3.4267
hinatazaka_20260105 (24).jpg,6.5502,-10.8513,6.5756
hinatazaka_20260105 (25).jpg,-10.4255,-10.0907,-2.3216
hinatazaka_20260105 (26).jpg,-9.0959,-4.8766,0.4764
hinatazaka_20260105 (27).jpg,11.6871,-13.2001,3.4854
hinatazaka_20260105 (28).jpg,6.9447,-13.4202,5.0512
