image,yaw_deg,pitch_deg,roll_deg
hinatazaka_20190227 (1).jpg,-10.2878,-13.6130,-10.5822
hinatazaka_20190227 (2).jpg,-3.5975,-8.0408,0.5516
hinatazaka_20190227 (3).jpg,19.4309,-7.9624,4.2302
hinatazaka_20190227 (4).jpg,5.4829,-11.3227,7.0953
hinatazaka_20190227 (5).jpg,13.1281,-16.0790,5.6377
hinatazaka_20190227 (6).jpg,6.2791,-12.2024,0.7125
hinatazaka_20190227 (7).jpg,7.7985,-8.7893,3.7873
hinatazaka_20190227 (8).jpg,-7.7130,-10.3973,-4.6397
hinatazaka_20190227 (9).jpg,25.3032,-18.9513,7.4815
hinatazaka_20190227 (10).jpg,1.2427,-12.6231,-2.7038
hinatazaka_20190227 (11).jpg,-5.7245,-11.3882,-12.8420
hinatazaka_20190227 (12).jpg,-0.2321,-9.5612,-9.0029
hinatazaka_20190227 (13).jpg,19.1665,-8.5251,4.9470
hinatazaka_20190227 (14).jpg,-6.1693,-7.3189,-9.1709
hinatazaka_20190227 (15).jpg,7.4760,-10.9396,14.9494
hinatazaka_20190227 (16).jpg,8.4026,-10.4332,7.2662
hinatazaka_20190227 (17).jpg,13.9299,-10.7831,8.8844
hinatazaka_20190227 (18).jpg,22.7487,-8.5992,4.5845
hinatazaka_20190227 (19).jpg,11.5845,-11.9449,9.4215
hinatazaka_20190227 (20).jpg,-2.5408,-4.9950,2.2884
hinatazaka_20190227 (21).jpg,7.3478,-14.5696,3.3598
