image,yaw_deg,pitch_deg,roll_deg
hinatazaka_20200923 (1).jpg,9.6011,-10.8845,7.4204
hinatazaka_20200923 (2).jpg,10.2241,-8.6613,-4.2742
hinatazaka_20200923 (3).jpg,4.2080,-13.4776,8.6245
hinatazaka_20200923 (4).jpg,17.3479,-12.1388,7.4059
hinatazaka_20200923 (5).jpg,-11.6618,-6.8652,-2.9885
hinatazaka_20200923 (6).jpg,-2.9366,-10.6959,-11.5670
hinatazaka_20200923 (7).jpg,8.8716,-9.1128,8.9365
hinatazaka_20200923 (8).jpg,-8.3459,-9.5468,-2.8939
hinatazaka_20200923 (9).jpg,-6.3998,-9.8647,-11.6911
hinatazaka_20200923 (10).jpg,-10.0231,-7.5675,-2.0972
hinatazaka_20200923 (11).jpg,17.1115,-9.3234,6.4216
hinatazaka_20200923 (12).jpg,-0.1630,-6.6125,-3.3648
hinatazaka_20200923 (13).jpg,-10.0656,-7.8290,-6.9538
hinatazaka_20200923 (14).jpg,-0.0160,-9.4966,-4.3146
hinatazaka_20200923 (15).jpg,12.2759,-4.3531,-6.5456
hinatazaka_20200923 (16).jpg,20.6437,-3.1725,-3.4130
hinatazaka_20200923 (17).jpg,2.9482,-7.5188,-0.4431
hinatazaka_20200923 (18).jpg,12.3851,-6.3495,4.0258
hinatazaka_20200923 (19).jpg,6.6204,-7.2459,5.0480
hinatazaka_20200923 (20).jpg,16.8035,-10.7858,5.4333
hinatazaka_20200923 (21).jpg,11.6024,-13.9023,-1.8646
hinatazaka_20200923 (22).jpg,-12.9653,-8.7607,1.8183
