image,yaw_deg,pitch_deg,roll_deg
hinatazaka_20210526 (1).jpg,20.9741,-11.2567,1.8624
hinatazaka_20210526 (2).jpg,-12.8270,-7.5264,-1.7289
hinatazaka_20210526 (3).jpg,-6.1467,-8.8480,-3.5129
hinatazaka_20210526 (4).jpg,17.1447,-14.4112,1.8863
hinatazaka_20210526 (5).jpg,-10.7923,-5.6062,-5.0339
hinatazaka_20210526 (6).jpg,-10.9169,-9.6249,-6.2571
hinatazaka_20210526 (7).jpg,2.3358,-11.9562,-1.6014
hinatazaka_20210526 (8).jpg,-1.3804,-11.2670,-3.0049
hinatazaka_20210526 (9).jpg,-14.6227,-7.1208,2.4956
hinatazaka_20210526 (10).jpg,-11.4502,-8.1704,-2.4976
hinatazaka_20210526 (11).jpg,14.0788,-6.2529,7.1025
hinatazaka_20210526 (12).jpg,7.6923,-7.5984,-0.0265
hinatazaka_20210526 (13).jpg,10.8053,-7.2297,2.8511
hinatazaka_20210526 (14).jpg,4.1807,-9.7399,2.4110
hinatazaka_20210526 (15).jpg,11.3035,-3.1607,-7.1902
hinatazaka_20210526 (16).jpg,14.5554,-4.5941,2.0554
hinatazaka_20210526 (17).jpg,-9.6716,-9.0609,-4.2591
hinatazaka_20210526 (18).jpg,-11.4183,-4.7810,-2.1931
hinatazaka_20210526 (19).jpg,13.5363,-7.5060,1.4141
hinatazaka_20210526 (20).jpg,10.4372,-8.2649,3.6621
hinatazaka_20210526 (21).jpg,13.2892,-9.9393,3.3656
hinatazaka_20210526 (22).jpg,-10.9625,-8.7314,-4.1369
