image,yaw_deg,pitch_deg,roll_deg
hinatazaka_20230419 (1).jpg,4.7117,-9.9597,8.5124
hinatazaka_20230419 (2).jpg,8.7338,-8.7232,1.3160
hinatazaka_20230419 (3).jpg,6.6599,-5.7669,4.5246
hinatazaka_20230419 (4).jpg,20.2590,-6.8634,7.2599
hinatazaka_20230419 (5).jpg,17.3401,-3.1985,2.6107
hinatazaka_20230419 (6).jpg,-6.7523,-3.8299,-2.0916
hinatazaka_20230419 (7).jpg,-17.9338,-3.1549,3.5878
hinatazaka_20230419 (8).jpg,13.3061,-9.3821,3.0522
hinatazaka_20230419 (9).jpg,5.1963,-6.5542,10.6616
hinatazaka_20230419 (10).jpg,17.7768,-7.9269,3.6725
hinatazaka_20230419 (11).jpg,12.2967,-8.0900,3.8243
hinatazaka_20230419 (12).jpg,18.2915,-5.1397,4.0330
hinatazaka_20230419 (13).jpg,-13.0207,-5.8223,-7.3423
hinatazaka_20230419 (14).jpg,-7.2076,-9.4642,0.1337
hinatazaka_20230419 (15).jpg,-6.1797,-5.9658,2.2946
hinatazaka_20230419 (16).jpg,7.6733,-7.8800,6.7480
hinatazaka_20230419 (17).jpg,12.0811,-9.0700,7.3479
hinatazaka_20230419 (18).jpg,-13.5008,-6.7420,-2.4353
hinatazaka_20230419 (19).jpg,11.5985,-9.5591,5.8383
hinatazaka_20230419 (20).jpg,11.6589,-10.1197,-1.5646
hinatazaka_20230419 (21).jpg,16.1997,-13.7872,4.6440
hinatazaka_20230419 (22).jpg,12.9673,-6.1973,7.0581
hinatazaka_20230419 (23).jpg,4.3873,-6.5603,-1.6375
hinatazaka_20230419 (24).jpg,15.1515,-4.4276,0.9099
hinatazaka_20230419 (25).jpg,15.9373,-1.9123,1.3437
hinatazaka_20230419 (26).jpg,-16.9936,-11.3210,-1.3121
hinatazaka_20230419 (27).jpg,-10.6029,-5.4030,5.4648
hinatazaka_20230419 (28).jpg,-12.1940,-6.6853,9.7303
hinatazaka_20230419 (29).jpg,-6.5164,-10.9508,11.1589
hinatazaka_20230419 (30).jpg,15.8305,-7.0217,0.0729
hinatazaka_20230419 (31).jpg,9.0251,-7.4911,-0.1721
hinatazaka_20230419 (32).jpg,-5.7729,-7.1229,-2.4373
