image,yaw_deg,pitch_deg,roll_deg
SUT48_20240701 (1).jpg,10.2200,-13.9802,6.9716
SUT48_20240701 (2).jpg,6.6757,-6.8534,2.8162
SUT48_20240701 (3).jpg,12.2546,-13.0343,7.3844
SUT48_20240701 (4).jpg,-6.0518,-12.7766,-5.5110
SUT48_20240701 (5).jpg,-7.9557,-8.2410,-3.7362
SUT48_20240701 (6).jpg,0.9279,-8.1258,7.9634
SUT48_20240701 (7).jpg,-6.1118,-9.8669,0.4021
SUT48_20240701 (8).jpg,9.0122,-12.7734,5.0984
SUT48_20240701 (9).jpg,10.0345,-9.2677,4.4465
SUT48_20240701 (10).jpg,-4.7026,-9.1346,-1.5829
SUT48_20240701 (11).jpg,4.4757,-11.4412,-0.2777
SUT48_20240701 (12).jpg,7.1646,-7.6140,7.1087
SUT48_20240701 (13).jpg,-10.8240,-8.9309,-7.0330
SUT48_20240701 (14).jpg,-7.9462,-10.8974,0.3695
SUT48_20240701 (15).jpg,8.7417,-14.3507,9.5806
SUT48_20240701 (16).jpg,10.8809,-17.5540,8.4131
SUT48_20240701 (17).jpg,1.9136,-11.8344,7.6542
SUT48_20240701 (18).jpg,-8.5523,-5.9058,-3.0185
SUT48_20240701 (19).jpg,-8.4681,-6.9458,1.3293
SUT48_20240701 (20).jpg,-9.3021,-9.9948,-2.4918
SUT48_20240701 (21).jpg,-8.6740,-11.0454,-2.5230
SUT48_20240701 (22).jpg,-2.6436,-10.5178,0.1778
SUT48_20240701 (23).jpg,13.0199,-12.7451,5.3053
SUT48_20240701 (24).jpg,-8.1212,-7.7331,-5.0491
SUT48_20240701 (25).jpg,-10.3200,-6.6086,-1.4240
SUT48_20240701 (26).jpg,18.0029,-7.3062,-1.0852
SUT48_20240701 (27).jpg,0.2126,-5.4659,10.1388
SUT48_20240701 (28).jpg,-4.4666,-9.4421,-3.6473
SUT48_20240701 (29).jpg,15.5323,-11.0797,9.0380
SUT48_20240701 (30).jpg,-3.0715,-10.1781,-0.4542
SUT48_20240701 (31).jpg,7.1729,-9.7463,6.3601
SUT48_20240701 (32).jpg,-13.9966,-11.8993,-4.3964
SUT48_20240701 (33).jpg,10.3367,-12.2717,-1.6461
SUT48_20240701 (34).jpg,3.0138,-11.2014,5.6207
SUT48_20240701 (35).jpg,-13.0488,-11.8712,-2.4975
SUT48_20240701 (36).jpg,-8.3875,-10.8735,1.3279
SUT48_20240701 (37).jpg,8.7397,-12.2703,4.1456
SUT48_20240701 (38).jpg,8.8055,-9.2670,5.1392
