image,yaw_deg,pitch_deg,roll_deg
SUT48_20250622 (1).jpg,16.3402,-10.8119,6.6970
SUT48_20250622 (2).jpg,11.4191,-11.1636,4.8686
SUT48_20250622 (3).jpg,-7.9848,-13.1314,-9.9980
SUT48_20250622 (4).jpg,-13.9928,-10.6460,-2.8240
SUT48_20250622 (5).jpg,20.3216,-12.0807,6.7843
SUT48_20250622 (6).jpg,13.3810,-12.5052,1.2511
SUT48_20250622 (7).jpg,-10.7676,-10.5464,-2.6460
SUT48_20250622 (8).jpg,11.5094,-14.3002,10.9234
SUT48_20250622 (9).jpg,11.1372,-7.6555,2.3413
SUT48_20250622 (10).jpg,-8.8924,-9.8059,-9.4505
SUT48_20250622 (11).jpg,15.1383,-11.5549,0.5496
SUT48_20250622 (12).jpg,15.9702,-10.6359,10.0324
SUT48_20250622 (13).jpg,3.4529,-5.9952,-2.7071
SUT48_20250622 (14).jpg,7.3761,-11.9428,9.7462
SUT48_20250622 (15).jpg,-5.9790,-5.3626,3.1803
SUT48_20250622 (16).jpg,-13.3825,-15.4177,-8.7176
SUT48_20250622 (17).jpg,9.2345,-9.8766,4.5652
SUT48_20250622 (18).jpg,9.4861,-12.9941,7.0744
SUT48_20250622 (19).jpg,-10.6712,-7.4958,-5.9598
SUT48_20250622 (20).jpg,-3.9246,-8.6881,-6.7285
SUT48_20250622 (21).jpg,11.4494,-10.9049,2.8763
SUT48_20250622 (22).jpg,21.1724,-13.9430,9.7977
SUT48_20250622 (23).jpg,3.3683,-13.1632,5.3635
SUT48_20250622 (24).jpg,-3.5552,-7.1901,7.1836
SUT48_20250622 (25).jpg,-12.9151,-12.1616,-4.3243
SUT48_20250622 (26).jpg,6.2796,-14.7316,1.6014
SUT48_20250622 (27).jpg,7.6767,-14.6678,5.3361
SUT48_20250622 (28).jpg,-10.0706,-11.2432,-8.6730
SUT48_20250622 (29).jpg,9.5076,-9.9502,9.9896
