image,yaw_deg,pitch_deg,roll_deg
SUT48_20180806 (1).jpg,-9.0291,-11.9782,-10.1556
SUT48_20180806 (2).jpg,-3.1560,-6.2930,-5.3803
SUT48_20180806 (3).jpg,5.9079,-9.5527,1.9083
SUT48_20180806 (4).jpg,6.6162,-12.0640,2.0513
SUT48_20180806 (5).jpg,6.7229,-8.0563,0.5838
SUT48_20180806 (6).jpg,0.4328,-6.9807,6.1772
SUT48_20180806 (7).jpg,1.0877,-5.4911,-3.4751
SUT48_20180806 (8).jpg,4.3725,-16.0625,2.8459
SUT48_20180806 (9).jpg,6.6723,-6.4879,-5.6576
SUT48_20180806 (10).jpg,5.7708,-4.2141,-3.4381
SUT48_20180806 (11).jpg,-8.7003,-9.1512,-11.2929
SUT48_20180806 (12).jpg,-4.8225,-13.4142,-12.8456
SUT48_20180806 (13).jpg,13.8893,-14.7401,2.5781
SUT48_20180806 (14).jpg,12.2735,-12.7276,2.6523
SUT48_20180806 (15).jpg,10.7745,-10.6931,6.6179
SUT48_20180806 (16).jpg,-12.3872,-10.7909,-10.5227
SUT48_20180806 (17).jpg,-4.6764,-11.9360,-9.3268
SUT48_20180806 (18).jpg,3.1931,-5.0124,3.2153
SUT48_20180806 (19).jpg,-8.1533,-14.3695,-7.2619
SUT48_20180806 (20).jpg,8.9532,-14.6347,5.2958
SUT48_20180806 (21).jpg,8.3899,-9.6415,-12.3614
SUT48_20180806 (22).jpg,10.1747,-9.2951,-0.6644
SUT48_20180806 (23).jpg,-14.2886,-12.1088,-1.9520
SUT48_20180806 (24).jpg,4.6932,-14.6752,-1.5898
SUT48_20180806 (25).jpg,14.4679,-13.2737,0.9963
SUT48_20180806 (26).jpg,9.3472,-13.6044,4.4911
SUT48_20180806 (27).jpg,-8.4618,-12.7930,-11.0424
SUT48_20180806 (28).jpg,4.9326,-7.2221,1.2773
SUT48_20180806 (29).jpg,-4.3171,-10.0143,-4.6407
SUT48_20180806 (30).jpg,-2.9467,-17.2447,-4.8693
SUT48_20180806 (31).jpg,-8.5583,-12.8878,-2.3275
SUT48_20180806 (32).jpg,11.7452,-13.9002,-0.7394
SUT48_20180806 (33).jpg,7.2928,-9.7971,6.3864
SUT48_20180806 (34).jpg,9.8620,-13.3421,7.3981
SUT48_20180806 (35).jpg,13.9466,-7.6913,-4.2893
