image,yaw_deg,pitch_deg,roll_deg
SUT48_20171110 (1).jpg,19.3747,-10.3556,-1.1542
SUT48_20171110 (2).jpg,12.6172,-15.1444,5.8468
SUT48_20171110 (3).jpg,5.7147,-11.1156,3.4905
SUT48_20171110 (4).jpg,-20.5344,-15.6478,-1.3537
SUT48_20171110 (5).jpg,-0.6629,-9.4722,3.0874
SUT48_20171110 (6).jpg,-1.4360,-14.8212,0.6388
SUT48_20171110 (7).jpg,-0.3769,-14.9771,-3.1428
SUT48_20171110 (8).jpg,7.8604,-9.4098,-1.4195
SUT48_20171110 (9).jpg,10.9754,-10.7307,4.3253
SUT48_20171110 (10).jpg,-13.8687,-8.5224,-1.1624
SUT48_20171110 (11).jpg,7.5522,-13.3330,3.7992
SUT48_20171110 (12).jpg,-14.9966,-12.8423,-2.1864
SUT48_20171110 (13).jpg,1.7299,-14.0465,0.5546
SUT48_20171110 (14).jpg,2.3135,-15.4633,-2.6218
SUT48_20171110 (15).jpg,-4.1985,-8.4471,-7.1424
SUT48_20171110 (16).jpg,17.8548,-9.0575,-5.9607
SUT48_20171110 (17).jpg,-4.3859,-11.4839,-2.1335
SUT48_20171110 (18).jpg,-9.4493,-10.6955,-0.4041
SUT48_20171110 (19).jpg,14.8606,-15.0107,8.8710
SUT48_20171110 (20).jpg,11.4578,-11.3967,-0.4151
SUT48_20171110 (21).jpg,-13.4975,-6.0365,3.6282
SUT48_20171110 (22).jpg,-2.2015,-10.0545,-5.7107
SUT48_20171110 (23).jpg,21.2183,-11.6013,-3.9619
SUT48_20171110 (24).jpg,7.1750,-15.5485,5.9882
SUT48_20171110 (25).jpg,-10.4256,-10.5194,-6.9323
SUT48_20171110 (26).jpg,-17.9510,-8.9604,-0.5689
SUT48_20171110 (27).jpg,7.6659,-13.5902,5.1524
SUT48_20171110 (28).jpg,-6.8705,-14.6167,0.6153
SUT48_20171110 (29).jpg,9.5868,-17.3569,-1.7323
SUT48_20171110 (30).jpg,-10.6590,-14.9504,-0.4272
SUT48_20171110 (31).jpg,-24.5869,-13.9308,-0.2281
SUT48_20171110 (32).jpg,-10.7542,-9.5074,0.9284
SUT48_20171110 (33).jpg,-8.1442,-19.2527,-6.4510
