image,yaw_deg,pitch_deg,roll_deg
SUT48_20210830 (1).jpg,16.4652,-8.4411,-5.0720
SUT48_20210830 (2).jpg,12.3060,-7.5835,3.0928
SUT48_20210830 (3).jpg,9.3915,-8.3858,4.4612
SUT48_20210830 (4).jpg,-9.4094,-9.6714,-1.9136
SUT48_20210830 (5).jpg,-12.2251,-11.1243,0.3662
SUT48_20210830 (6).jpg,5.6586,-9.8580,9.4964
SUT48_20210830 (7).jpg,-5.3939,-11.2734,-8.0828
SUT48_20210830 (8).jpg,-9.9185,-8.3215,-2.8217
SUT48_20210830 (9).jpg,11.9420,-17.8008,15.0053
SUT48_20210830 (10).jpg,14.6353,-6.4208,-1.5148
SUT48_20210830 (11).jpg,16.3686,-7.2598,2.4712
SUT48_20210830 (12).jpg,10.0545,-10.6798,13.2897
SUT48_20210830 (13).jpg,-3.0797,-8.5763,-0.1163
SUT48_20210830 (14).jpg,-10.2046,-8.6559,-2.2512
SUT48_20210830 (15).jpg,6.3468,-5.1212,0.7097
SUT48_20210830 (16).jpg,9.2882,-10.9558,4.1142
SUT48_20210830 (17).jpg,21.3346,-10.7059,4.6900
SUT48_20210830 (18).jpg,-4.6039,-5.4912,-3.5592
SUT48_20210830 (19).jpg,5.2635,-8.7736,4.9364
SUT48_20210830 (20).jpg,11.8909,-11.3805,8.1319
SUT48_20210830 (21).jpg,-14.6977,-9.2127,-3.8046
SUT48_20210830 (22).jpg,8.1110,-11.4199,3.8580
SUT48_20210830 (23).jpg,-15.8102,-3.2965,9.0004
SUT48_20210830 (24).jpg,-10.4749,-4.7110,1.0741
SUT48_20210830 (25).jpg,-10.9753,-8.0021,-3.8813
SUT48_20210830 (26).jpg,10.1944,-12.4245,6.1781
SUT48_20210830 (27).jpg,12.6029,-5.3317,-3.2464
SUT48_20210830 (28).jpg,-17.2805,-14.0761,-0.1721
SUT48_20210830 (29).jpg,8.4591,-16.3155,15.4533
SUT48_20210830 (30).jpg,-8.9602,-10.1534,-4.0471
SUT48_20210830 (31).jpg,8.8174,-9.0054,0.8070
SUT48_20210830 (32).jpg,-9.5116,-9.3734,2.8344
SUT48_20210830 (33).jpg,8.8206,-9.0585,12.3279
SUT48_20210830 (34).jpg,17.0785,-11.7462,1.8428
SUT48_20210830 (35).jpg,-11.8216,-6.3969,-1.7709
SUT48_20210830 (36).jpg,15.0077,-6.4551,-9.8582
SUT48_20210830 (37).jpg,5.0143,-12.5733,2.9709
SUT48_20210830 (38).jpg,-10.1401,-14.3616,4.2192
SUT48_20210830 (39).jpg,7.6477,-13.0871,11.2437
SUT48_20210830 (40).jpg,12.8287,-6.8468,5.2439
SUT48_20210830 (41).jpg,-12.5872,-10.9550,-8.5081
SUT48_20210830 (42).jpg,13.5784,-16.8123,10.7922
SUT48_20210830 (43).jpg,-3.0017,-11.1917,3.6078
