image,yaw_deg,pitch_deg,roll_deg
NMB48_20140528 (1).jpg,16.1925,-13.5560,7.0651
NMB48_20140528 (2).jpg,-12.1887,-11.6775,3.5210
NMB48_20140528 (3).jpg,-15.1497,-12.0111,7.8301
NMB48_20140528 (4).jpg,16.6401,-13.2880,4.5593
NMB48_20140528 (5).jpg,15.4785,-20.3313,8.4916
NMB48_20140528 (6).jpg,8.1507,-9.1339,0.0465
NMB48_20140528 (7).jpg,16.9755,-11.5904,0.9497
NMB48_20140528 (8).jpg,18.9967,-12.8091,-0.6959
NMB48_20140528 (9).jpg,-10.1163,-14.9293,-6.7954
NMB48_20140528 (10).jpg,-2.9941,-15.4057,0.8950
NMB48_20140528 (11).jpg,-12.4755,-12.2042,-0.6529
NMB48_20140528 (12).jpg,-19.2778,-10.0141,1.8653
NMB48_20140528 (13).jpg,-13.9743,-13.8151,-8.0260
NMB48_20140528 (14).jpg,12.1695,-18.7822,6.7018
NMB48_20140528 (15).jpg,-0.3489,-12.4447,7.0880
NMB48_20140528 (16).jpg,-16.7431,-18.5128,-6.3033
NMB48_20140528 (17).jpg,-5.6708,-6.7376,3.6911
NMB48_20140528 (18).jpg,-8.7556,-15.3755,-2.6643
NMB48_20140528 (19).jpg,8.0233,-8.1680,-10.8707
NMB48_20140528 (20).jpg,18.0983,-12.0323,-4.5282
NMB48_20140528 (21).jpg,15.7876,-9.0736,-2.4063
NMB48_20140528 (22).jpg,-12.6189,-11.9179,2.2584
NMB48_20140528 (23).jpg,9.3868,-15.9299,6.2632
NMB48_20140528 (24).jpg,3.8956,-12.2245,-3.9663
NMB48_20140528 (25).jpg,7.3084,-11.7703,5.0348
NMB48_20140528 (26).jpg,15.7553,-16.4042,1.4880
NMB48_20140528 (27).jpg,11.7685,-11.7979,-2.6746
NMB48_20140528 (28).jpg,-15.2142,-13.6813,-2.1417
NMB48_20140528 (29).jpg,10.2636,-9.4086,4.5271
NMB48_20140528 (30).jpg,-15.6748,-12.7168,2.2271
NMB48_20140528 (31).jpg,-6.1903,-11.8494,-0.3500
NMB48_20140528 (32).jpg,6.4313,-11.3845,3.3168
NMB48_20140528 (33).jpg,2.7116,-10.8627,-9.8251
NMB48_20140528 (34).jpg,-10.4627,-12.4223,4.5231
NMB48_20140528 (35).jpg,15.1324,-11.4205,0.5850
NMB48_20140528 (36).jpg,1.7588,-10.0265,3.4195
NMB48_20140528 (37).jpg,15.2921,-12.6021,-6.2533
NMB48_20140528 (38).jpg,19.5976,-10.5975,-1.2601
NMB48_20140528 (39).jpg,16.0115,-13.3092,3.0825
NMB48_20140528 (40).jpg,-12.2805,-13.0033,-3.4444
NMB48_20140528 (41).jpg,-16.6667,-13.3374,-0.0815
NMB48_20140528 (42).jpg,-8.7800,-16.0556,2.4428
NMB48_20140528 (43).jpg,12.5106,-15.5050,17.7191
NMB48_20140528 (44).jpg,11.0595,-11.3266,-0.2492
NMB48_20140528 (45).jpg,18.5106,-14.8009,4.5848
NMB48_20140528 (46).jpg,10.1542,-14.0226,-5.2459
NMB48_20140528 (47).jpg,19.9030,-12.0468,-0.8956
NMB48_20140528 (48).jpg,-4.5750,-14.5206,2.2335
NMB48_20140528 (49).jpg,14.8649,-13.4941,-3.8546
NMB48_20140528 (50).jpg,12.6413,-15.9376,2.2312
NMB48_20140528 (51).jpg,-12.7223,-10.1287,4.2183
NMB48_20140528 (52).jpg,0.6513,-14.7137,1.4533
NMB48_20140528 (53).jpg,10.3740,-10.8391,3.1952
NMB48_20140528 (54).jpg,15.9187,-8.7359,-6.7313
NMB48_20140528 (55).jpg,8.0987,-10.7671,3.4959
NMB48_20140528 (56).jpg,-7.6130,-13.5498,-6.6075
NMB48_20140528 (57).jpg,-7.8509,-11.8241,-6.5171
NMB48_20140528 (58).jpg,14.7866,-15.2148,0.7890
NMB48_20140528 (59).jpg,-9.1680,-12.8030,1.0796
NMB48_20140528 (60).jpg,-6.7753,-12.5437,1.3043
NMB48_20140528 (61).jpg,17.0768,-11.2627,-3.1273
NMB48_20140528 (62).jpg,-8.6587,-11.0600,2.4050
NMB48_20140528 (63).jpg,-14.4884,-14.3165,-6.3906
NMB48_20140528 (64).jpg,17.2246,-12.7212,-0.0734
NMB48_20140528 (65).jpg,-16.3015,-16.2771,-2.7201
NMB48_20140528 (66).jpg,-18.5258,-12.4011,1.2548
