image,yaw_deg,pitch_deg,roll_deg
NMB48_20250518 (1).jpg,-10.2953,-6.9495,3.5499
NMB48_20250518 (2).jpg,9.7952,-15.1968,11.7175
NMB48_20250518 (3).jpg,-5.9980,-8.7464,4.7945
NMB48_20250518 (4).jpg,-11.1659,-10.7680,-14.6382
NMB48_20250518 (5).jpg,10.8554,-13.1512,-0.1642
NMB48_20250518 (6).jpg,9.8400,-8.5178,1.4704
NMB48_20250518 (7).jpg,-12.4954,-7.2443,2.8889
NMB48_20250518 (8).jpg,9.5092,-10.0662,7.6050
NMB48_20250518 (9).jpg,-12.7032,-10.7451,-10.4143
NMB48_20250518 (10).jpg,9.6680,-18.4227,17.4119
NMB48_20250518 (11).jpg,-8.0762,-7.3602,6.4959
NMB48_20250518 (12).jpg,-13.3730,-10.0769,-11.3206
NMB48_20250518 (13).jpg,16.8738,-10.9763,14.2966
NMB48_20250518 (14).jpg,-13.9061,-9.2332,3.7975
NMB48_20250518 (15).jpg,-14.1055,-9.6726,-0.0647
NMB48_20250518 (16).jpg,-19.5643,-8.5592,-5.8098
NMB48_20250518 (17).jpg,8.3921,-7.6996,-4.4860
NMB48_20250518 (18).jpg,8.3054,-9.0962,-1.6962
NMB48_20250518 (19).jpg,10.4042,-11.1747,7.0243
NMB48_20250518 (20).jpg,-17.7845,-11.1312,1.5793
NMB48_20250518 (21).jpg,-7.9028,-10.7830,2.0887
NMB48_20250518 (22).jpg,-12.5862,-14.3242,-14.2632
NMB48_20250518 (23).jpg,13.8900,-15.3537,4.7660
NMB48_20250518 (24).jpg,9.3628,-13.6298,8.2939
NMB48_20250518 (25).jpg,13.6013,-8.6588,2.0269
NMB48_20250518 (26).jpg,15.7619,-6.8530,11.2831
NMB48_20250518 (27).jpg,-16.1624,-10.4662,-1.0448
NMB48_20250518 (28).jpg,2.0217,-8.7059,-3.4040
NMB48_20250518 (29).jpg,-10.5025,-8.6929,-0.5431
NMB48_20250518 (30).jpg,5.1537,-8.4050,4.7358
NMB48_20250518 (31).jpg,-5.1276,-11.0059,-12.5249
NMB48_20250518 (32).jpg,-12.1701,-10.9270,-1.4302
NMB48_20250518 (33).jpg,-8.2953,-13.2068,-7.1760
NMB48_20250518 (34).jpg,14.0702,-10.8355,-1.1222
NMB48_20250518 (35).jpg,6.1504,-8.8745,-3.4972
NMB48_20250518 (36).jpg,-11.4750,-8.5579,-0.4055
NMB48_20250518 (37).jpg,-11.0264,-12.4580,-11.5913
NMB48_20250518 (38).jpg,-9.8035,-10.6524,-3.5593
NMB48_20250518 (39).jpg,-9.5347,-8.3164,-6.5632
NMB48_20250518 (40).jpg,-19.4460,-4.6404,-1.2464
NMB48_20250518 (41).jpg,-16.3841,-8.5212,1.0243
NMB48_20250518 (42).jpg,8.4895,-10.9663,8.9957
NMB48_20250518 (43).jpg,13.4061,-9.1009,0.6166
NMB48_20250518 (44).jpg,-13.8797,-6.3706,4.7972
NMB48_20250518 (45).jpg,7.5319,-9.0407,12.7406
NMB48_20250518 (46).jpg,-8.4285,-8.2202,3.5534
NMB48_20250518 (47).jpg,10.6344,-11.0836,-1.6474
NMB48_20250518 (48).jpg,9.9181,-8.1301,1.3750
NMB48_20250518 (49).jpg,10.7281,-13.3430,15.1578
NMB48_20250518 (50).jpg,5.9476,-10.7533,17.2898
NMB48_20250518 (51).jpg,-12.6612,-12.4602,-4.4462
NMB48_20250518 (52).jpg,9.5546,-12.9618,1.3092
NMB48_20250518 (53).jpg,-9.0258,-8.7898,-8.0799
NMB48_20250518 (54).jpg,14.2020,-11.6971,-3.0123
NMB48_20250518 (55).jpg,13.2037,-7.6319,-0.1648
NMB48_20250518 (56).jpg,10.3949,-11.9023,9.5725
NMB48_20250518 (57).jpg,18.1177,-2.5619,-7.1152
NMB48_20250518 (58).jpg,-16.9165,-8.6283,2.8220
NMB48_20250518 (59).jpg,-13.1477,-7.5256,-8.8253
NMB48_20250518 (60).jpg,-11.5280,-9.9181,0.5015
NMB48_20250518 (61).jpg,10.9630,-15.1836,8.4923
NMB48_20250518 (62).jpg,4.2300,-9.5278,8.0801
NMB48_20250518 (63).jpg,-11.3114,-7.9725,-0.5082
NMB48_20250518 (64).jpg,-18.7116,-7.7201,7.6279
NMB48_20250518 (65).jpg,-5.4952,-10.4515,-16.0515
NMB48_20250518 (66).jpg,16.5174,-11.3914,6.8992
