image,yaw_deg,pitch_deg,roll_deg
NMB48_20161111 (1).jpg,-5.4272,-11.4899,-0.3685
NMB48_20161111 (2).jpg,12.1969,-17.8557,5.6296
NMB48_20161111 (3).jpg,13.2462,-14.4526,10.3144
NMB48_20161111 (4).jpg,-0.5911,-11.6619,-4.0281
NMB48_20161111 (5).jpg,-12.1424,-11.5609,4.6291
NMB48_20161111 (6).jpg,18.4288,-12.2054,1.8820
NMB48_20161111 (7).jpg,-12.4839,-12.8171,0.8743
NMB48_20161111 (8).jpg,-10.7391,-10.1957,-5.2916
NMB48_20161111 (9).jpg,12.0918,-14.4932,5.5313
NMB48_20161111 (10).jpg,13.8930,-12.9554,7.8357
NMB48_20161111 (11).jpg,11.2037,-13.1743,9.0644
NMB48_20161111 (12).jpg,-13.4483,-7.6693,-2.5236
NMB48_20161111 (13).jpg,19.9624,-12.2180,-2.6082
NMB48_20161111 (14).jpg,11.8329,-12.1862,-4.3995
NMB48_20161111 (15).jpg,9.7157,-8.3303,3.0047
NMB48_20161111 (16).jpg,9.5676,-13.5683,12.4097
NMB48_20161111 (17).jpg,-20.8163,-12.2872,-2.5322
NMB48_20161111 (18).jpg,8.4922,-13.4123,7.2944
NMB48_20161111 (19).jpg,13.6589,-12.4884,2.6799
NMB48_20161111 (20).jpg,-6.0150,-14.1041,1.4420
NMB48_20161111 (21).jpg,14.0327,-13.0267,3.5671
NMB48_20161111 (22).jpg,-6.1324,-13.2596,-6.0477
NMB48_20161111 (23).jpg,6.1717,-10.0416,-1.9437
NMB48_20161111 (24).jpg,12.7113,-9.0359,4.1955
NMB48_20161111 (25).jpg,8.8619,-9.3431,2.3671
NMB48_20161111 (26).jpg,-14.2814,-13.5221,-1.8369
NMB48_20161111 (27).jpg,8.0303,-13.1777,6.5863
NMB48_20161111 (28).jpg,-9.6034,-12.9248,-7.0384
NMB48_20161111 (29).jpg,15.8135,-14.2713,2.0217
NMB48_20161111 (30).jpg,-7.9566,-9.0862,-2.9836
NMB48_20161111 (31).jpg,6.3941,-14.5943,6.5755
NMB48_20161111 (32).jpg,8.7341,-15.0214,5.6567
NMB48_20161111 (33).jpg,-6.0827,-11.5016,2.5377
NMB48_20161111 (34).jpg,13.9019,-9.5294,-2.4762
NMB48_20161111 (35).jpg,7.3667,-14.8841,-1.1073
NMB48_20161111 (36).jpg,-10.1371,-17.9852,-3.5272
NMB48_20161111 (37).jpg,-12.3831,-17.2045,-5.0547
NMB48_20161111 (38).jpg,9.2605,-12.2012,7.3227
NMB48_20161111 (39).jpg,-9.0471,-15.8638,-10.6459
NMB48_20161111 (40).jpg,11.0149,-11.1938,3.2572
NMB48_20161111 (41).jpg,9.0292,-17.7162,11.4975
NMB48_20161111 (42).jpg,17.3749,-10.7007,6.2109
NMB48_20161111 (43).jpg,14.9643,-10.7278,-4.3798
NMB48_20161111 (44).jpg,11.0444,-14.4033,11.4457
NMB48_20161111 (45).jpg,-12.9769,-12.4146,-8.9847
NMB48_20161111 (46).jpg,8.3173,-12.4556,6.4249
NMB48_20161111 (47).jpg,-7.2175,-16.2836,2.1962
NMB48_20161111 (48).jpg,6.6395,-12.3995,0.7325
NMB48_20161111 (49).jpg,12.9049,-9.2731,3.1699
NMB48_20161111 (50).jpg,10.7296,-12.3675,2.2901
NMB48_20161111 (51).jpg,13.5029,-14.2957,5.1280
NMB48_20161111 (52).jpg,13.1629,-11.5525,5.2760
NMB48_20161111 (53).jpg,-18.3124,-11.0558,-7.0097
NMB48_20161111 (54).jpg,-10.7128,-15.5755,3.5147
NMB48_20161111 (55).jpg,-6.2066,-14.0301,-4.9634
NMB48_20161111 (56).jpg,-4.6024,-12.7290,2.3676
NMB48_20161111 (57).jpg,-11.9971,-10.3564,4.4890
NMB48_20161111 (58).jpg,-4.9733,-16.0596,-4.2575
NMB48_20161111 (59).jpg,8.8546,-16.5287,8.9716
NMB48_20161111 (60).jpg,10.6337,-12.2085,5.0338
NMB48_20161111 (61).jpg,-15.8248,-14.8277,-2.7421
NMB48_20161111 (62).jpg,4.3079,-9.5881,9.0010
NMB48_20161111 (63).jpg,13.3684,-12.1917,4.4924
NMB48_20161111 (64).jpg,-9.0307,-16.9910,-4.8006
