image,yaw_deg,pitch_deg,roll_deg
NMB48_20211112 (1).jpg,10.8941,-13.0567,15.0373
NMB48_20211112 (2).jpg,-16.2842,-10.6068,5.0436
NMB48_20211112 (3).jpg,-12.9850,-9.0769,-4.6069
NMB48_20211112 (4).jpg,11.7234,-15.1381,11.7050
NMB48_20211112 (5).jpg,-17.7289,-9.4760,11.1317
NMB48_20211112 (6).jpg,-11.0124,-7.8575,-4.7067
NMB48_20211112 (7).jpg,-18.0308,-7.5473,9.0852
NMB48_20211112 (8).jpg,-8.2954,-11.0919,-7.0617
NMB48_20211112 (9).jpg,19.7192,-12.6232,2.8845
NMB48_20211112 (10).jpg,17.2619,-12.5576,9.2531
NMB48_20211112 (11).jpg,-11.4426,-13.5362,-1.3651
NMB48_20211112 (12).jpg,12.8466,-5.4695,-2.5240
NMB48_20211112 (13).jpg,12.1285,-12.0038,13.2123
NMB48_20211112 (14).jpg,-13.0950,-7.7225,7.1293
NMB48_20211112 (15).jpg,10.0621,-7.6351,-3.6711
NMB48_20211112 (16).jpg,-12.3125,-9.2383,-6.2832
NMB48_20211112 (17).jpg,-23.3610,-8.3531,8.6709
NMB48_20211112 (18).jpg,-14.2307,-11.7732,-4.8106
NMB48_20211112 (19).jpg,-10.7699,-12.5875,2.0314
NMB48_20211112 (20).jpg,-15.5078,-5.1470,-2.6483
NMB48_20211112 (21).jpg,-17.3737,-15.2048,-11.1811
NMB48_20211112 (22).jpg,21.8761,-9.1716,-4.3178
NMB48_20211112 (23).jpg,7.2905,-10.9980,13.4304
NMB48_20211112 (24).jpg,-18.1417,-12.6264,-6.1869
NMB48_20211112 (25).jpg,18.8565,-13.3896,0.2048
NMB48_20211112 (26).jpg,-19.7568,-9.3808,3.2804
NMB48_20211112 (27).jpg,-11.7515,-9.8114,-7.3930
NMB48_20211112 (28).jpg,-21.0767,-6.6952,8.7790
NMB48_20211112 (29).jpg,18.7357,-4.7585,-4.6879
NMB48_20211112 (30).jpg,-8.1643,-10.7097,-5.9579
NMB48_20211112 (31).jpg,16.2146,-6.9820,-7.7984
NMB48_20211112 (32).jpg,12.3179,-10.7423,12.4514
NMB48_20211112 (33).jpg,-12.4358,-15.2540,-5.5151
NMB48_20211112 (34).jpg,6.1826,-17.8408,16.8446
NMB48_20211112 (35).jpg,-15.3469,-7.1565,-6.8583
NMB48_20211112 (36).jpg,9.0228,-14.1487,1.7785
NMB48_20211112 (37).jpg,-22.6063,-10.2688,-2.5515
NMB48_20211112 (38).jpg,-15.6757,-9.9885,-8.4740
NMB48_20211112 (39).jpg,15.0154,-12.0948,6.8919
NMB48_20211112 (40).jpg,-10.3051,-12.9546,-13.3992
NMB48_20211112 (41).jpg,13.7685,-7.3587,7.9376
