image,yaw_deg,pitch_deg,roll_deg
NMB48_20230101 (1).jpg,-10.9919,-6.8375,6.1595
NMB48_20230101 (2).jpg,-7.3071,-11.3126,1.3460
NMB48_20230101 (3).jpg,14.4872,-17.4374,10.5979
NMB48_20230101 (4).jpg,-18.8077,-6.0454,13.3679
NMB48_20230101 (5).jpg,-12.5429,-9.7905,-3.6672
NMB48_20230101 (6).jpg,13.3030,-11.4012,2.9044
NMB48_20230101 (7).jpg,17.0918,-12.9465,9.5366
NMB48_20230101 (8).jpg,23.2340,-9.6122,-2.0301
NMB48_20230101 (9).jpg,14.1138,-8.9315,-6.3761
NMB48_20230101 (10).jpg,13.2431,-14.1101,-2.6508
NMB48_20230101 (11).jpg,16.0139,-13.8589,9.8914
NMB48_20230101 (12).jpg,16.4764,-11.0630,5.4287
NMB48_20230101 (13).jpg,13.9107,-10.0875,-3.8534
NMB48_20230101 (14).jpg,-15.8038,-6.7353,8.2533
NMB48_20230101 (15).jpg,-9.9396,-10.8004,5.8380
NMB48_20230101 (16).jpg,16.9143,-6.1885,-5.0986
NMB48_20230101 (17).jpg,14.9723,-7.1129,-0.2395
NMB48_20230101 (18).jpg,-10.4918,-9.7759,11.0662
NMB48_20230101 (19).jpg,-8.3547,-8.6773,-1.9869
NMB48_20230101 (20).jpg,15.8862,-11.7076,-4.2793
NMB48_20230101 (21).jpg,19.8973,-16.6588,4.3057
NMB48_20230101 (22).jpg,14.0980,-10.5295,4.9469
NMB48_20230101 (23).jpg,13.6451,-15.4875,8.8902
NMB48_20230101 (24).jpg,15.3875,-10.4922,-1.2319
NMB48_20230101 (25).jpg,-17.0975,-3.3581,6.4366
NMB48_20230101 (26).jpg,15.4895,-18.2810,13.1832
NMB48_20230101 (27).jpg,14.4117,-11.9853,-2.9807
NMB48_20230101 (28).jpg,19.4221,-16.6862,10.8364
NMB48_20230101 (29).jpg,-11.7971,-6.5569,7.6325
NMB48_20230101 (30).jpg,13.9051,-7.6800,-7.1841
NMB48_20230101 (31).jpg,-8.2081,-15.1741,-14.8721
NMB48_20230101 (32).jpg,-8.8806,-10.0732,-7.6638
NMB48_20230101 (33).jpg,-8.2416,-11.8905,-5.7884
NMB48_20230101 (34).jpg,12.1345,-11.6370,10.4047
NMB48_20230101 (35).jpg,12.6944,-17.6364,9.9557
NMB48_20230101 (36).jpg,14.8666,-13.7874,10.4776
NMB48_20230101 (37).jpg,8.4539,-6.7593,0.0119
NMB48_20230101 (38).jpg,-11.7085,-7.7054,-6.0570
NMB48_20230101 (39).jpg,7.6589,-14.4182,11.5975
NMB48_20230101 (40).jpg,-8.5989,-15.2124,-8.7976
NMB48_20230101 (41).jpg,-5.8318,-11.1020,-10.6470
NMB48_20230101 (42).jpg,17.3135,-9.5236,12.3825
NMB48_20230101 (43).jpg,-14.8787,-13.0651,4.4947
NMB48_20230101 (44).jpg,20.5915,-11.1592,3.4846
NMB48_20230101 (45).jpg,13.3601,-12.3891,2.1438
