image,yaw_deg,pitch_deg,roll_deg
NMB48_20151224 (1).jpg,2.5881,-14.5026,-1.6908
NMB48_20151224 (2).jpg,10.1775,-12.9211,-1.8566
NMB48_20151224 (3).jpg,15.4253,-14.6265,5.8368
NMB48_20151224 (4).jpg,-7.6573,-11.1205,-2.6008
NMB48_20151224 (5).jpg,-9.1081,-12.7232,-7.4068
NMB48_20151224 (6).jpg,23.1812,-9.6681,-4.3960
NMB48_20151224 (7).jpg,-10.3523,-14.8416,-0.1054
NMB48_20151224 (8).jpg,19.0560,-10.0983,3.0247
NMB48_20151224 (9).jpg,24.6317,-13.8701,-4.0191
NMB48_20151224 (10).jpg,-5.0018,-13.0192,1.0807
NMB48_20151224 (11).jpg,-8.9064,-13.0088,-1.2472
NMB48_20151224 (12).jpg,12.6979,-12.1236,2.2741
NMB48_20151224 (13).jpg,-4.2999,-13.6134,-9.5389
NMB48_20151224 (14).jpg,17.5579,-14.6471,-3.2342
NMB48_20151224 (15).jpg,3.9739,-8.1586,2.1223
NMB48_20151224 (16).jpg,6.1710,-12.0816,8.9639
NMB48_20151224 (17).jpg,-9.5434,-13.6840,-3.4111
NMB48_20151224 (18).jpg,4.8651,-15.2389,5.8028
NMB48_20151224 (19).jpg,13.4243,-13.5038,4.6502
NMB48_20151224 (20).jpg,-17.9956,-14.1914,-11.5919
NMB48_20151224 (21).jpg,11.1792,-9.4333,-2.1257
NMB48_20151224 (22).jpg,-7.8969,-13.3611,-4.0586
NMB48_20151224 (23).jpg,11.4819,-9.6828,0.0213
NMB48_20151224 (24).jpg,11.1630,-9.7090,5.3928
NMB48_20151224 (25).jpg,-18.5615,-11.5885,-1.8757
NMB48_20151224 (26).jpg,-12.8549,-12.6008,0.3201
NMB48_20151224 (27).jpg,0.6553,-11.0194,-3.3296
NMB48_20151224 (28).jpg,13.1355,-12.5010,0.7936
NMB48_20151224 (29).jpg,13.8733,-13.7941,-1.6401
NMB48_20151224 (30).jpg,-9.1511,-10.4019,5.7269
NMB48_20151224 (31).jpg,11.3223,-12.5391,3.4140
NMB48_20151224 (32).jpg,-10.2051,-9.5041,-1.4521
NMB48_20151224 (33).jpg,10.7209,-11.8159,5.0968
NMB48_20151224 (34).jpg,-8.2424,-14.0131,-6.4351
NMB48_20151224 (35).jpg,-8.5122,-15.6147,1.0188
NMB48_20151224 (36).jpg,-12.9642,-12.2402,-2.2128
NMB48_20151224 (37).jpg,5.6332,-15.6268,1.9590
NMB48_20151224 (38).jpg,-11.5329,-11.2134,1.5943
NMB48_20151224 (39).jpg,9.5149,-15.5645,4.1775
NMB48_20151224 (40).jpg,2.9155,-13.2050,2.5331
NMB48_20151224 (41).jpg,21.9083,-13.1083,4.9220
NMB48_20151224 (42).jpg,7.1400,-12.3390,-4.5754
NMB48_20151224 (43).jpg,20.9927,-14.4246,-4.5378
NMB48_20151224 (44).jpg,-9.9735,-13.2593,-8.8716
NMB48_20151224 (45).jpg,11.9970,-15.2617,10.0902
NMB48_20151224 (46).jpg,13.6677,-14.9977,-0.5257
NMB48_20151224 (47).jpg,4.6030,-14.9130,8.9638
NMB48_20151224 (48).jpg,8.4296,-14.3744,5.3033
NMB48_20151224 (50).jpg,2.7814,-12.4055,0.9837
NMB48_20151224 (51).jpg,10.8169,-10.1336,2.6138
NMB48_20151224 (52).jpg,-21.5730,-10.1042,3.1505
NMB48_20151224 (53).jpg,18.2717,-11.6270,0.2391
NMB48_20151224 (54).jpg,-6.9560,-11.4663,-1.8712
NMB48_20151224 (55).jpg,-12.6610,-14.4508,-0.9276
NMB48_20151224 (56).jpg,4.8298,-11.6145,2.6149
NMB48_20151224 (57).jpg,5.9447,-17.8421,-1.2408
NMB48_20151224 (58).jpg,16.4670,-12.1818,1.5525
NMB48_20151224 (59).jpg,-13.9280,-12.7336,1.6687
NMB48_20151224 (60).jpg,-4.6757,-10.7227,2.6040
NMB48_20151224 (61).jpg,8.5233,-11.1512,-4.9614
NMB48_20151224 (62).jpg,-10.0630,-9.1002,7.4393
NMB48_20151224 (63).jpg,15.1447,-11.2115,-1.3196
NMB48_20151224 (64).jpg,13.7789,-16.1934,0.8038
