image,yaw_deg,pitch_deg,roll_deg
NMB48_20180830 (1).jpg,-6.0537,-11.2782,0.8069
NMB48_20180830 (2).jpg,-14.4486,-12.4228,-1.0381
NMB48_20180830 (3).jpg,-3.3591,-10.0369,1.5340
NMB48_20180830 (4).jpg,-12.9353,-13.4711,-9.5311
NMB48_20180830 (5).jpg,-11.6128,-9.0065,-2.4473
NMB48_20180830 (6).jpg,-19.5607,-11.6793,1.2751
NMB48_20180830 (7).jpg,-14.1349,-12.4565,-2.0277
NMB48_20180830 (8).jpg,12.0085,-11.3944,5.4794
NMB48_20180830 (9).jpg,20.4210,-9.6765,2.4800
NMB48_20180830 (10).jpg,10.7042,-15.5625,5.1966
NMB48_20180830 (11).jpg,-11.9850,-6.7876,2.3471
NMB48_20180830 (12).jpg,-12.8308,-15.4558,-2.0180
NMB48_20180830 (13).jpg,11.2033,-8.2507,0.7964
NMB48_20180830 (14).jpg,-14.7219,-7.1197,-4.4929
NMB48_20180830 (15).jpg,14.7348,-14.6181,7.0244
NMB48_20180830 (16).jpg,17.2064,-12.8481,6.3708
NMB48_20180830 (17).jpg,-9.4294,-7.7627,0.3202
NMB48_20180830 (18).jpg,-8.8114,-10.5652,2.3483
NMB48_20180830 (19).jpg,11.3223,-13.7338,-0.7365
NMB48_20180830 (20).jpg,-12.4778,-5.3073,-1.4291
NMB48_20180830 (21).jpg,14.0824,-14.8874,5.4372
NMB48_20180830 (22).jpg,-8.9021,-11.4504,-7.2675
NMB48_20180830 (23).jpg,-9.7494,-9.1995,-1.7145
NMB48_20180830 (24).jpg,6.9122,-12.7276,4.2691
NMB48_20180830 (25).jpg,11.2555,-11.7574,2.7267
NMB48_20180830 (26).jpg,-8.8681,-11.7346,2.7322
NMB48_20180830 (27).jpg,-6.3034,-12.2317,-1.5358
NMB48_20180830 (28).jpg,12.2994,-11.4300,3.3813
NMB48_20180830 (29).jpg,19.8330,-12.8578,4.1246
