image,yaw_deg,pitch_deg,roll_deg
NMB48_20240404 (1).jpg,-15.9699,-7.3878,-11.4223
NMB48_20240404 (2).jpg,13.3943,-10.5892,-8.2922
NMB48_20240404 (3).jpg,4.3008,-11.5597,10.7739
NMB48_20240404 (4).jpg,8.0333,-14.4007,24.5826
NMB48_20240404 (5).jpg,-21.7084,-5.8910,11.8447
NMB48_20240404 (6).jpg,15.0039,-6.3945,-4.1823
NMB48_20240404 (7).jpg,-15.6972,-11.4273,-21.3632
NMB48_20240404 (8).jpg,8.6291,-14.0899,8.8277
NMB48_20240404 (9).jpg,11.0583,-6.3629,-11.2902
NMB48_20240404 (10).jpg,-6.2030,-3.9263,9.0513
NMB48_20240404 (11).jpg,-10.6714,-10.3721,0.6590
NMB48_20240404 (12).jpg,22.1650,1.6680,-9.2198
NMB48_20240404 (13).jpg,-13.9697,-7.1177,11.2773
NMB48_20240404 (14).jpg,0.1550,-5.2079,-6.0310
NMB48_20240404 (15).jpg,6.9490,-3.9341,-3.7866
NMB48_20240404 (16).jpg,-1.5303,-8.6871,-10.0556
NMB48_20240404 (17).jpg,14.5170,-6.5377,-6.2053
NMB48_20240404 (18).jpg,4.3894,-10.5442,11.1426
NMB48_20240404 (19).jpg,-14.6549,-7.5325,8.8692
NMB48_20240404 (20).jpg,-10.5057,-7.7002,-15.1201
NMB48_20240404 (21).jpg,-0.4236,-6.3392,0.6245
NMB48_20240404 (22).jpg,-9.4407,-7.5613,12.9894
NMB48_20240404 (23).jpg,10.0610,-7.5493,2.0202
NMB48_20240404 (24).jpg,-3.3554,-11.5224,-21.1001
NMB48_20240404 (25).jpg,10.8994,-10.6437,15.7068
NMB48_20240404 (26).jpg,20.6356,-10.0904,-1.9993
NMB48_20240404 (27).jpg,-7.8291,-19.8375,-23.7170
NMB48_20240404 (28).jpg,-13.8069,-7.8410,11.9225
NMB48_20240404 (29).jpg,6.1974,-6.7763,12.8770
NMB48_20240404 (30).jpg,14.8054,-2.7093,-13.1267
NMB48_20240404 (31).jpg,-14.1750,-6.5575,4.4633
NMB48_20240404 (32).jpg,13.6277,-8.3084,9.3365
NMB48_20240404 (33).jpg,-13.8646,-7.9560,-4.7231
NMB48_20240404 (34).jpg,15.0324,-14.7145,12.4606
NMB48_20240404 (35).jpg,11.5965,-12.2898,-8.5334
NMB48_20240404 (36).jpg,13.6621,-14.7786,19.0184
NMB48_20240404 (37).jpg,15.1651,-12.1863,4.1772
NMB48_20240404 (38).jpg,-16.4310,-4.2250,7.3523
NMB48_20240404 (39).jpg,15.0298,-6.1270,1.7486
NMB48_20240404 (40).jpg,9.4649,-12.5280,12.7393
NMB48_20240404 (41).jpg,20.1849,-4.7904,-14.8697
NMB48_20240404 (42).jpg,-8.5032,-4.3337,-1.7836
NMB48_20240404 (43).jpg,13.3823,-4.2997,-1.8599
NMB48_20240404 (44).jpg,11.5872,-13.1823,11.4957
NMB48_20240404 (45).jpg,9.0009,-6.5664,1.8987
NMB48_20240404 (46).jpg,10.3514,-7.7964,21.2137
NMB48_20240404 (47).jpg,4.8046,-9.4597,21.0948
NMB48_20240404 (48).jpg,5.5809,-12.9891,15.3506
NMB48_20240404 (49).jpg,9.5480,-10.0010,13.0426
NMB48_20240404 (50).jpg,8.0888,-16.4974,20.3597
NMB48_20240404 (51).jpg,7.0940,-9.9594,6.3858
