image,yaw_deg,pitch_deg,roll_deg
NMB48_20220101 (1).jpg,12.5839,-9.1784,7.2805
NMB48_20220101 (2).jpg,-6.5615,-9.4614,3.1934
NMB48_20220101 (3).jpg,-13.3687,-6.8195,4.0542
NMB48_20220101 (4).jpg,-10.6985,-5.5441,-4.7383
NMB48_20220101 (5).jpg,-9.9372,-10.9969,8.9811
NMB48_20220101 (6).jpg,-15.3272,-12.2389,-3.6887
NMB48_20220101 (7).jpg,15.5867,-8.6418,-4.2041
NMB48_20220101 (8).jpg,-16.3018,-8.2286,5.4596
NMB48_20220101 (9).jpg,-18.0098,-9.2988,1.2856
NMB48_20220101 (10).jpg,8.3084,-10.1228,6.6125
NMB48_20220101 (11).jpg,-7.8313,-9.2009,-4.8590
NMB48_20220101 (12).jpg,11.4912,-11.6757,-1.8926
NMB48_20220101 (13).jpg,-10.0476,-9.8346,-3.3108
NMB48_20220101 (14).jpg,14.4169,-12.0767,1.3888
