image,yaw_deg,pitch_deg,roll_deg
AKB48_20111026 (1).jpg,9.1778,-8.7097,0.1965
AKB48_20111026 (2).jpg,6.3811,-8.9463,0.2903
AKB48_20111026 (3).jpg,11.0659,-16.0120,4.3417
AKB48_20111026 (4).jpg,9.6172,-14.0262,3.0155
AKB48_20111026 (5).jpg,0.8281,-9.4704,5.1198
AKB48_20111026 (6).jpg,6.2525,-10.2433,3.5080
AKB48_20111026 (7).jpg,3.1834,-11.0951,2.1021
AKB48_20111026 (8).jpg,-2.9766,-12.8214,4.2412
AKB48_20111026 (9).jpg,4.7916,-12.8374,2.4911
AKB48_20111026 (10).jpg,-1.7941,-12.1456,-6.9081
AKB48_20111026 (11).jpg,8.1038,-9.9144,0.8499
AKB48_20111026 (12).jpg,-9.8258,-11.6392,-5.1352
AKB48_20111026 (13).jpg,-0.1573,-10.5548,0.8876
AKB48_20111026 (14).jpg,5.5480,-17.0605,17.4173
AKB48_20111026 (15).jpg,8.2429,-11.9986,2.0513
AKB48_20111026 (16).jpg,-13.2997,-15.1191,3.8942
AKB48_20111026 (17).jpg,-8.1223,-13.2401,-2.7102
AKB48_20111026 (18).jpg,-0.2987,-10.2387,3.4696
AKB48_20111026 (19).jpg,8.7864,-10.5515,0.6215
AKB48_20111026 (20).jpg,-5.8655,-17.0543,3.2167
AKB48_20111026 (21).jpg,16.9457,-8.4037,1.3330
AKB48_20111026 (22).jpg,-6.0110,-20.0219,3.6072
AKB48_20111026 (23).jpg,-6.3863,-15.0649,0.5888
AKB48_20111026 (24).jpg,15.0712,-9.7144,-3.1494
AKB48_20111026 (25).jpg,6.3779,-7.3237,-1.9586
AKB48_20111026 (26).jpg,0.8754,-10.4374,0.0165
AKB48_20111026 (27).jpg,3.6925,-15.5312,3.2765
AKB48_20111026 (28).jpg,7.3660,-18.5020,6.8868
AKB48_20111026 (29).jpg,21.0217,-12.4689,-0.6192
AKB48_20111026 (30).jpg,-2.5227,-16.6584,-3.9846
AKB48_20111026 (31).jpg,1.6279,-9.9853,9.1248
AKB48_20111026 (32).jpg,-8.9189,-14.1173,5.2336
AKB48_20111026 (33).jpg,-3.3684,-17.3554,-9.1120
AKB48_20111026 (34).jpg,-10.8634,-15.9319,-5.3888
AKB48_20111026 (35).jpg,9.0461,-15.4444,0.8288
AKB48_20111026 (36).jpg,0.5960,-15.2544,7.1163
AKB48_20111026 (37).jpg,2.5417,-13.8671,-5.3915
AKB48_20111026 (38).jpg,-3.5625,-8.7946,6.5099
AKB48_20111026 (39).jpg,-12.9573,-10.6929,-3.9380
AKB48_20111026 (40).jpg,4.7041,-15.4417,8.4288
AKB48_20111026 (41).jpg,-6.7939,-13.6580,4.3973
AKB48_20111026 (42).jpg,6.2561,-11.9062,-1.4282
AKB48_20111026 (43).jpg,8.2720,-8.7168,7.7144
AKB48_20111026 (44).jpg,6.5942,-11.9039,8.4622
AKB48_20111026 (45).jpg,-13.1270,-11.9561,-1.0315
AKB48_20111026 (46).jpg,15.6617,-12.9794,0.9397
AKB48_20111026 (47).jpg,9.8675,-15.1475,9.1318
AKB48_20111026 (48).jpg,5.3141,-11.7689,-14.9006
AKB48_20111026 (49).jpg,-7.7087,-10.8123,-0.3920
AKB48_20111026 (50).jpg,-4.2687,-12.6353,-4.6402
AKB48_20111026 (51).jpg,7.7061,-12.0311,3.1415
AKB48_20111026 (52).jpg,-8.5621,-8.6375,-1.5255
AKB48_20111026 (53).jpg,4.7384,-13.8047,2.5248
AKB48_20111026 (54).jpg,13.5240,-15.1616,-0.6400
AKB48_20111026 (55).jpg,-2.9421,-14.9975,0.3742
AKB48_20111026 (56).jpg,8.8323,-15.6739,6.6194
AKB48_20111026 (57).jpg,4.2225,-10.6956,1.3789
AKB48_20111026 (58).jpg,13.4151,-10.9362,3.8469
AKB48_20111026 (59).jpg,2.9453,-9.7461,2.1010
AKB48_20111026 (60).jpg,7.3614,-14.3416,0.3651
AKB48_20111026 (61).jpg,8.1756,-18.1994,3.8268
AKB48_20111026 (62).jpg,-10.9522,-17.4693,2.3974
AKB48_20111026 (63).jpg,8.8948,-12.4131,-0.0531
AKB48_20111026 (64).jpg,12.8010,-16.7330,-0.5763
AKB48_20111026 (65).jpg,-9.0862,-14.5293,2.0019
AKB48_20111026 (66).jpg,5.3245,-11.3039,1.5524
AKB48_20111026 (67).jpg,0.7537,-11.6868,3.1607
AKB48_20111026 (68).jpg,5.6163,-9.9979,-0.2143
AKB48_20111026 (69).jpg,-3.0776,-14.3802,-4.7087
AKB48_20111026 (70).jpg,-0.8672,-15.7228,7.6261
AKB48_20111026 (71).jpg,12.2854,-12.4905,-1.0255
AKB48_20111026 (72).jpg,4.9431,-9.4295,-0.4662
AKB48_20111026 (73).jpg,-9.4446,-9.4129,-6.0554
AKB48_20111026 (74).jpg,-6.7939,-11.7560,1.0932
AKB48_20111026 (75).jpg,17.0113,-13.2191,3.9688
AKB48_20111026 (76).jpg,-0.4533,-11.5924,-9.8322
AKB48_20111026 (77).jpg,8.6526,-11.2655,-0.1812
AKB48_20111026 (78).jpg,-1.0686,-10.7269,0.0223
AKB48_20111026 (79).jpg,3.7511,-12.8652,7.2644
AKB48_20111026 (80).jpg,-8.1837,-13.3483,-2.2231
AKB48_20111026 (81).jpg,9.6508,-13.2056,5.4081
AKB48_20111026 (82).jpg,-12.3506,-13.1658,-0.8240
