image,yaw_deg,pitch_deg,roll_deg
AKB48_20251209 (1).jpg,0.1322,-13.0338,-0.5787
AKB48_20251209 (2).jpg,-11.2019,-11.0998,-4.1611
AKB48_20251209 (3).jpg,12.4502,-11.4338,-6.2984
AKB48_20251209 (4).jpg,6.5689,-8.0544,3.3089
AKB48_20251209 (5).jpg,-12.2051,-13.5095,-1.6776
AKB48_20251209 (6).jpg,-6.8493,-14.9262,1.5195
AKB48_20251209 (7).jpg,-9.2118,-13.5411,-13.6844
AKB48_20251209 (8).jpg,2.2884,-12.1025,0.3076
AKB48_20251209 (9).jpg,-10.2755,-12.2798,-12.9919
AKB48_20251209 (10).jpg,9.1787,-13.0038,2.5184
AKB48_20251209 (11).jpg,-0.1848,-8.9146,-3.7244
AKB48_20251209 (12).jpg,10.4012,-14.2156,9.9740
AKB48_20251209 (13).jpg,-12.6155,-12.9538,-2.0794
AKB48_20251209 (14).jpg,-1.2263,-10.8003,-0.2270
AKB48_20251209 (15).jpg,-11.6847,-11.8904,-3.3279
AKB48_20251209 (16).jpg,-2.9190,-14.5040,-0.4219
AKB48_20251209 (17).jpg,0.4897,-14.0376,1.5621
AKB48_20251209 (18).jpg,10.8001,-13.1320,3.2164
AKB48_20251209 (19).jpg,1.6377,-10.8587,0.6071
AKB48_20251209 (20).jpg,-0.2110,-13.6469,-0.7695
AKB48_20251209 (21).jpg,0.1372,-10.1096,-0.1055
AKB48_20251209 (22).jpg,6.7461,-12.8002,-0.7120
AKB48_20251209 (23).jpg,0.6284,-13.7494,-1.8670
AKB48_20251209 (24).jpg,-17.2358,-4.3547,7.8279
AKB48_20251209 (25).jpg,3.1985,-11.6329,0.1001
AKB48_20251209 (26).jpg,6.7785,-10.2990,-3.3637
AKB48_20251209 (27).jpg,-11.1509,-13.4387,-7.6290
AKB48_20251209 (28).jpg,11.0192,-13.9841,3.4028
AKB48_20251209 (29).jpg,3.0275,-10.6020,1.3993
AKB48_20251209 (30).jpg,9.7170,-15.4283,10.8017
AKB48_20251209 (31).jpg,-8.0619,-13.9942,-7.9993
AKB48_20251209 (32).jpg,-7.0414,-10.5774,-8.3669
AKB48_20251209 (33).jpg,11.9316,-11.2166,3.5597
AKB48_20251209 (34).jpg,15.7028,-14.4502,4.0317
AKB48_20251209 (35).jpg,12.7986,-13.3775,1.6644
AKB48_20251209 (36).jpg,8.4111,-14.1053,-0.6607
AKB48_20251209 (37).jpg,8.6028,-12.1000,10.2633
AKB48_20251209 (38).jpg,13.1981,-12.2849,4.2058
AKB48_20251209 (39).jpg,11.7243,-10.4731,1.3159
AKB48_20251209 (40).jpg,12.9757,-12.1200,8.5258
AKB48_20251209 (41).jpg,0.1259,-8.8457,-0.2923
AKB48_20251209 (42).jpg,-9.2991,-10.0342,-2.7754
AKB48_20251209 (43).jpg,15.2307,-10.3499,-0.8902
AKB48_20251209 (44).jpg,13.5728,-7.7852,1.8657
AKB48_20251209 (45).jpg,5.1218,-9.9554,3.4639
