image,yaw_deg,pitch_deg,roll_deg
AKB48_20141029 (1).jpg,6.8222,-13.2007,2.5866
AKB48_20141029 (2).jpg,-5.9273,-12.0807,-1.5871
AKB48_20141029 (3).jpg,6.3752,-14.0143,-0.4321
AKB48_20141029 (4).jpg,17.6874,-17.0682,-0.5417
AKB48_20141029 (5).jpg,9.2104,-9.5696,2.9100
AKB48_20141029 (6).jpg,-5.9406,-10.3752,-0.5408
AKB48_20141029 (7).jpg,10.4121,-11.6312,8.3983
AKB48_20141029 (8).jpg,-1.6747,-14.1238,4.4288
AKB48_20141029 (9).jpg,-20.0578,-9.9349,3.6831
AKB48_20141029 (10).jpg,-0.3016,-14.3137,3.7951
AKB48_20141029 (11).jpg,7.8324,-9.0122,-0.8903
AKB48_20141029 (12).jpg,7.4985,-10.1775,7.7042
AKB48_20141029 (13).jpg,8.0597,-6.5070,-5.1749
AKB48_20141029 (14).jpg,-15.4656,-8.7752,3.6303
AKB48_20141029 (15).jpg,9.3413,-9.3820,0.7537
AKB48_20141029 (16).jpg,10.8414,-10.6313,1.0424
AKB48_20141029 (17).jpg,-6.3660,-11.4577,3.0422
AKB48_20141029 (18).jpg,4.6275,-11.6357,4.5645
AKB48_20141029 (19).jpg,-6.7165,-16.4229,-0.1683
AKB48_20141029 (20).jpg,13.1540,-10.7808,-2.5172
AKB48_20141029 (21).jpg,-1.4405,-12.0843,1.9539
AKB48_20141029 (22).jpg,-2.2599,-8.2279,3.3584
AKB48_20141029 (23).jpg,10.3148,-11.1616,5.0845
AKB48_20141029 (24).jpg,11.1204,-14.3280,1.0626
AKB48_20141029 (25).jpg,2.9592,-8.1427,2.8530
AKB48_20141029 (26).jpg,-19.2869,-15.9345,-5.7402
AKB48_20141029 (27).jpg,8.3560,-12.5427,5.3840
AKB48_20141029 (28).jpg,0.9443,-11.1154,-4.0838
AKB48_20141029 (29).jpg,0.8197,-10.1614,-0.6123
AKB48_20141029 (30).jpg,6.0391,-6.5709,-0.6651
AKB48_20141029 (31).jpg,-13.3953,-11.9904,-2.4442
AKB48_20141029 (32).jpg,5.9874,-7.9796,-0.6684
AKB48_20141029 (33).jpg,-0.5791,-16.5615,4.3898
AKB48_20141029 (34).jpg,-0.3225,-8.6903,3.0144
AKB48_20141029 (35).jpg,1.9916,-7.8340,2.3822
AKB48_20141029 (36).jpg,13.0453,-12.6486,-6.0616
AKB48_20141029 (37).jpg,4.2090,-12.2534,0.1435
AKB48_20141029 (38).jpg,-10.2064,-16.8551,-1.1996
AKB48_20141029 (39).jpg,2.2927,-11.0270,3.0642
AKB48_20141029 (40).jpg,5.6135,-9.4554,0.8487
AKB48_20141029 (41).jpg,2.5870,-11.3839,-2.3582
AKB48_20141029 (42).jpg,-7.3131,-14.6591,-3.1031
AKB48_20141029 (43).jpg,-6.1017,-15.6541,-3.7262
AKB48_20141029 (44).jpg,1.1182,-5.9922,0.5059
AKB48_20141029 (45).jpg,-1.2301,-12.2942,-1.4361
AKB48_20141029 (46).jpg,1.7361,-10.5939,0.9490
AKB48_20141029 (47).jpg,-4.1386,-12.6162,7.3151
AKB48_20141029 (48).jpg,-8.2334,-15.5527,-0.6889
AKB48_20141029 (49).jpg,-7.4771,-11.8183,-1.9706
