image,yaw_deg,pitch_deg,roll_deg
AKB48_20151127 (1).jpg,-6.0038,-16.9528,-0.7052
AKB48_20151127 (2).jpg,-2.4038,-11.2786,-3.1624
AKB48_20151127 (3).jpg,20.1343,-14.7328,5.9562
AKB48_20151127 (4).jpg,-8.6610,-10.4902,0.0233
AKB48_20151127 (5).jpg,-8.3732,-14.9039,-8.0005
AKB48_20151127 (6).jpg,12.9596,-9.5364,5.1602
AKB48_20151127 (7).jpg,10.1271,-13.8553,2.1813
AKB48_20151127 (8).jpg,5.7137,-11.8772,6.0505
AKB48_20151127 (9).jpg,10.0685,-10.0088,6.5527
AKB48_20151127 (10).jpg,-16.3962,-13.9430,-0.6535
AKB48_20151127 (11).jpg,9.4611,-9.7900,0.0097
AKB48_20151127 (12).jpg,-1.9725,-14.4275,-0.7594
AKB48_20151127 (13).jpg,3.4836,-12.3613,1.9733
AKB48_20151127 (14).jpg,16.2046,-15.2529,6.7722
AKB48_20151127 (15).jpg,11.8383,-15.9063,3.4823
AKB48_20151127 (16).jpg,5.9060,-15.5435,2.5087
AKB48_20151127 (17).jpg,20.1447,-12.5463,5.7424
AKB48_20151127 (18).jpg,9.8782,-17.2570,3.6901
AKB48_20151127 (19).jpg,8.2140,-11.5367,7.4471
AKB48_20151127 (20).jpg,18.5965,-10.8116,-6.6205
AKB48_20151127 (21).jpg,18.5811,-14.8491,4.0538
AKB48_20151127 (22).jpg,-8.1165,-8.7452,5.9968
AKB48_20151127 (23).jpg,-3.4600,-7.5122,1.2126
AKB48_20151127 (24).jpg,9.2070,-17.9213,1.8755
AKB48_20151127 (25).jpg,12.7400,-19.4408,9.4980
AKB48_20151127 (26).jpg,-0.4996,-12.0103,-0.9194
AKB48_20151127 (27).jpg,7.8592,-13.0625,4.3029
AKB48_20151127 (28).jpg,-4.9359,-14.2158,4.6169
AKB48_20151127 (29).jpg,11.8126,-17.4744,10.2673
AKB48_20151127 (30).jpg,6.4700,-13.6504,4.4241
AKB48_20151127 (31).jpg,9.2325,-13.9060,-0.9461
AKB48_20151127 (32).jpg,1.5645,-17.3165,4.1287
AKB48_20151127 (33).jpg,11.7290,-14.7899,1.5031
AKB48_20151127 (34).jpg,13.6908,-15.9179,4.8490
AKB48_20151127 (35).jpg,6.2301,-8.8138,-2.5760
AKB48_20151127 (36).jpg,7.8908,-8.8263,2.3700
AKB48_20151127 (37).jpg,2.8193,-13.7963,2.0495
AKB48_20151127 (38).jpg,12.1374,-13.3722,7.2588
AKB48_20151127 (39).jpg,-15.1911,-17.2712,-8.5615
AKB48_20151127 (40).jpg,-7.9761,-12.0465,1.5503
AKB48_20151127 (41).jpg,15.0365,-16.3287,8.5313
AKB48_20151127 (42).jpg,14.0611,-18.1405,3.9730
AKB48_20151127 (43).jpg,13.0596,-12.4377,4.2625
AKB48_20151127 (44).jpg,-6.6624,-10.9065,-3.9105
AKB48_20151127 (45).jpg,-9.1450,-11.4519,-0.7077
AKB48_20151127 (46).jpg,-8.7950,-15.9654,-0.2153
AKB48_20151127 (47).jpg,-7.7587,-13.2606,-4.0539
AKB48_20151127 (48).jpg,11.3883,-6.4724,-2.6196
AKB48_20151127 (49).jpg,-9.3420,-9.7293,2.5725
AKB48_20151127 (50).jpg,3.0084,-14.9839,4.9392
AKB48_20151127 (51).jpg,18.1271,-18.4300,0.6813
AKB48_20151127 (52).jpg,-8.5374,-18.8736,-0.3953
AKB48_20151127 (53).jpg,16.5336,-15.5994,7.4021
AKB48_20151127 (54).jpg,2.6125,-11.1372,0.9631
AKB48_20151127 (55).jpg,7.3806,-15.4663,7.5460
AKB48_20151127 (56).jpg,-8.7294,-18.5697,-5.1745
AKB48_20151127 (57).jpg,-7.5355,-14.9307,1.4670
AKB48_20151127 (58).jpg,11.2951,-12.1383,-0.6330
AKB48_20151127 (59).jpg,-13.8852,-12.7656,-1.9437
AKB48_20151127 (60).jpg,-13.2271,-12.6786,-5.2401
AKB48_20151127 (61).jpg,-1.8292,-18.0804,-2.5133
AKB48_20151127 (62).jpg,-12.1170,-13.7611,5.0568
AKB48_20151127 (63).jpg,-8.4965,-14.0172,-1.0874
AKB48_20151127 (64).jpg,8.7372,-14.8372,3.6798
AKB48_20151127 (65).jpg,12.9167,-10.5450,4.2611
AKB48_20151127 (66).jpg,-1.1210,-11.0539,0.3319
AKB48_20151127 (67).jpg,-11.8996,-7.5142,-0.5673
AKB48_20151127 (68).jpg,-17.5341,-13.8440,-4.0295
AKB48_20151127 (69).jpg,-4.0218,-13.8063,-3.5044
AKB48_20151127 (70).jpg,-5.4626,-15.8840,0.1053
AKB48_20151127 (71).jpg,-0.8622,-16.6561,0.6370
AKB48_20151127 (72).jpg,-12.7571,-15.3929,-8.5687
AKB48_20151127 (73).jpg,6.1129,-11.5508,0.4773
AKB48_20151127 (74).jpg,-7.8543,-15.5423,-6.7597
AKB48_20151127 (75).jpg,-13.7004,-15.3032,1.5676
AKB48_20151127 (76).jpg,7.1398,-12.9017,6.1692
AKB48_20151127 (77).jpg,18.2101,-8.5376,3.8749
AKB48_20151127 (78).jpg,2.4524,-10.8451,-7.8589
AKB48_20151127 (79).jpg,-1.7259,-13.6338,-3.3416
AKB48_20151127 (80).jpg,5.7068,-10.5940,4.5593
AKB48_20151127 (81).jpg,9.4627,-10.9057,7.8679
AKB48_20151127 (82).jpg,1.5921,-11.3410,-3.4367
AKB48_20151127 (83).jpg,4.3726,-10.6641,3.6806
AKB48_20151127 (84).jpg,12.8352,-14.8917,10.7210
