image,yaw_deg,pitch_deg,roll_deg
AKB48_20170425 (1).jpg,3.8786,-7.5199,-2.1157
AKB48_20170425 (2).jpg,-10.9083,-16.2246,-2.4450
AKB48_20170425 (3).jpg,13.3416,-14.1975,2.2366
AKB48_20170425 (4).jpg,17.2355,-11.6664,5.1228
AKB48_20170425 (5).jpg,-1.2075,-10.2717,-0.5023
AKB48_20170425 (6).jpg,14.2119,-9.8464,-0.9737
AKB48_20170425 (7).jpg,12.9147,-17.5280,-1.1576
AKB48_20170425 (8).jpg,4.5388,-9.8930,7.4979
AKB48_20170425 (9).jpg,8.8688,-11.5469,9.2336
AKB48_20170425 (10).jpg,17.7240,-9.6650,-6.5114
AKB48_20170425 (11).jpg,8.3116,-10.7222,3.4997
AKB48_20170425 (12).jpg,13.9037,-15.4318,8.3700
AKB48_20170425 (13).jpg,2.3161,-12.8702,3.6741
AKB48_20170425 (14).jpg,6.2449,-12.1335,1.2420
AKB48_20170425 (15).jpg,14.8178,-16.1256,-1.5284
AKB48_20170425 (16).jpg,8.8544,-9.9109,9.7045
AKB48_20170425 (17).jpg,17.3175,-12.5737,2.2711
AKB48_20170425 (18).jpg,-11.6135,-11.6767,7.2683
AKB48_20170425 (19).jpg,8.2532,-15.6469,4.2587
AKB48_20170425 (20).jpg,10.1897,-8.8205,0.8885
AKB48_20170425 (21).jpg,-13.8114,-13.5038,2.3532
AKB48_20170425 (22).jpg,7.3742,-9.9281,5.4749
AKB48_20170425 (23).jpg,9.9889,-14.4671,8.0207
AKB48_20170425 (24).jpg,-5.5768,-12.0645,-4.2230
AKB48_20170425 (25).jpg,12.7455,-15.2120,2.5486
AKB48_20170425 (26).jpg,8.0358,-12.4128,-0.8135
AKB48_20170425 (27).jpg,8.7891,-16.3496,-0.3754
AKB48_20170425 (28).jpg,-6.6029,-16.2734,-13.2318
AKB48_20170425 (29).jpg,5.7420,-14.0739,6.3426
AKB48_20170425 (30).jpg,2.9845,-12.7003,3.0302
AKB48_20170425 (31).jpg,-6.0448,-15.2662,-7.7991
AKB48_20170425 (32).jpg,14.3720,-14.8457,5.3877
AKB48_20170425 (33).jpg,-16.2819,-13.9183,4.2981
AKB48_20170425 (34).jpg,-3.4822,-11.8776,3.0139
AKB48_20170425 (35).jpg,1.0282,-12.9144,3.8105
AKB48_20170425 (36).jpg,-8.8243,-12.1935,-9.4540
AKB48_20170425 (37).jpg,-0.2495,-13.6332,-0.0496
AKB48_20170425 (38).jpg,-6.8109,-12.2709,-8.9347
AKB48_20170425 (39).jpg,16.0393,-9.2231,-1.2432
AKB48_20170425 (40).jpg,12.9995,-14.3353,3.0757
AKB48_20170425 (41).jpg,-8.7560,-11.7839,0.0745
AKB48_20170425 (42).jpg,5.3190,-15.3013,-0.9516
AKB48_20170425 (43).jpg,20.0483,-16.3545,8.4436
