image,yaw_deg,pitch_deg,roll_deg
AKB48_20110119 (1).jpg,16.6447,-11.6469,-2.0477
AKB48_20110119 (2).jpg,9.9788,-20.0842,16.6700
AKB48_20110119 (3).jpg,9.4728,-19.1149,6.5528
AKB48_20110119 (4).jpg,11.1507,-12.2143,6.9107
AKB48_20110119 (5).jpg,12.1849,-11.9252,-3.1712
AKB48_20110119 (6).jpg,3.8702,-8.9448,5.0768
AKB48_20110119 (7).jpg,0.4406,-13.1512,-1.5716
AKB48_20110119 (8).jpg,-2.1261,-14.1211,-1.7945
AKB48_20110119 (9).jpg,14.7558,-9.1577,2.2837
AKB48_20110119 (10).jpg,-11.3035,-10.8135,0.5723
AKB48_20110119 (11).jpg,-7.8225,-9.9310,-7.0388
AKB48_20110119 (12).jpg,-11.5827,-12.9800,-8.6236
AKB48_20110119 (13).jpg,10.1104,-16.0689,-4.3366
AKB48_20110119 (14).jpg,12.6114,-7.4742,-5.1180
AKB48_20110119 (15).jpg,-9.6700,-7.4099,-4.1837
AKB48_20110119 (16).jpg,0.6618,-13.6354,-3.4752
AKB48_20110119 (17).jpg,3.3497,-14.1675,-4.1346
AKB48_20110119 (18).jpg,-17.3447,-12.6306,-0.0608
AKB48_20110119 (19).jpg,-13.4989,-16.1157,-5.3114
AKB48_20110119 (20).jpg,-10.3219,-16.0507,-4.1850
AKB48_20110119 (21).jpg,-12.7281,-15.0073,-7.5164
AKB48_20110119 (22).jpg,6.0331,-13.5646,0.8789
AKB48_20110119 (23).jpg,-13.7864,-13.1001,1.8888
AKB48_20110119 (24).jpg,12.3780,-9.2709,0.4437
AKB48_20110119 (25).jpg,-5.1270,-11.0402,2.3282
AKB48_20110119 (26).jpg,20.7350,-15.6425,-0.5862
AKB48_20110119 (27).jpg,7.2050,-19.1343,4.1438
AKB48_20110119 (28).jpg,-12.2343,-12.2586,4.8168
AKB48_20110119 (29).jpg,-8.1379,-10.8371,6.3830
AKB48_20110119 (30).jpg,-15.8358,-12.9673,-4.8666
AKB48_20110119 (31).jpg,-17.7953,-10.0744,3.6908
AKB48_20110119 (32).jpg,4.2640,-14.3818,0.3679
AKB48_20110119 (33).jpg,16.1811,-17.3984,7.2252
AKB48_20110119 (34).jpg,-3.7208,-13.9297,0.0453
AKB48_20110119 (35).jpg,-15.5529,-13.9357,0.0145
AKB48_20110119 (36).jpg,-4.7625,-10.6075,-8.3871
AKB48_20110119 (37).jpg,10.3779,-12.3351,-2.0763
AKB48_20110119 (38).jpg,-14.4947,-13.4935,-5.3923
AKB48_20110119 (39).jpg,-21.7677,-8.4546,5.9975
AKB48_20110119 (40).jpg,9.3348,-11.9294,4.1510
AKB48_20110119 (41).jpg,4.1509,-11.4595,3.6409
AKB48_20110119 (42).jpg,-15.7190,-7.2463,8.1900
AKB48_20110119 (43).jpg,-0.7116,-13.6992,0.1393
AKB48_20110119 (44).jpg,-3.8086,-15.6685,0.5849
AKB48_20110119 (45).jpg,-13.4209,-16.6032,-2.5104
AKB48_20110119 (46).jpg,-1.3374,-11.0676,1.3561
AKB48_20110119 (47).jpg,4.7190,-10.5103,5.1032
AKB48_20110119 (48).jpg,-15.9173,-13.0268,-6.2683
AKB48_20110119 (49).jpg,-1.5807,-13.3575,5.0196
AKB48_20110119 (50).jpg,5.5035,-14.4352,4.4750
AKB48_20110119 (51).jpg,-11.3282,-15.2722,-0.7091
AKB48_20110119 (52).jpg,3.6647,-12.8916,-3.0137
AKB48_20110119 (53).jpg,-8.7176,-9.6472,10.9856
AKB48_20110119 (54).jpg,7.7617,-13.1265,3.8601
AKB48_20110119 (55).jpg,10.4132,-11.7581,2.3131
AKB48_20110119 (56).jpg,2.2795,-17.6951,-0.8050
AKB48_20110119 (57).jpg,7.2950,-10.7619,-1.1044
AKB48_20110119 (58).jpg,-6.1842,-7.2274,-0.0605
AKB48_20110119 (59).jpg,10.7540,-18.9845,5.0536
AKB48_20110119 (60).jpg,2.7196,-15.6206,6.0187
AKB48_20110119 (61).jpg,7.5175,-11.5297,0.1255
AKB48_20110119 (62).jpg,20.0215,-13.4531,3.1420
AKB48_20110119 (63).jpg,8.8558,-6.4675,-13.5391
AKB48_20110119 (64).jpg,-5.7291,-9.4393,-0.2028
AKB48_20110119 (65).jpg,-15.6920,-11.7852,8.6660
AKB48_20110119 (66).jpg,2.2604,-16.3549,-9.9472
AKB48_20110119 (67).jpg,11.3315,-11.3416,-3.4079
AKB48_20110119 (68).jpg,8.4123,-13.0440,3.0485
AKB48_20110119 (69).jpg,-10.0786,-15.3977,0.7359
AKB48_20110119 (70).jpg,-1.3961,-12.5587,3.5991
AKB48_20110119 (71).jpg,4.3118,-14.7505,-1.1285
AKB48_20110119 (72).jpg,8.1536,-14.1498,10.0607
AKB48_20110119 (73).jpg,-16.3360,-14.8079,-2.4910
