image,yaw_deg,pitch_deg,roll_deg
AKB48_20140423 (1).jpg,6.0589,-11.1244,2.0260
AKB48_20140423 (2).jpg,-11.1041,-13.9983,-1.7349
AKB48_20140423 (3).jpg,-3.1151,-16.6829,-8.4258
AKB48_20140423 (4).jpg,8.3286,-12.9081,10.8389
AKB48_20140423 (5).jpg,-0.5831,-13.3400,0.8652
AKB48_20140423 (6).jpg,-0.3323,-12.6132,3.1516
AKB48_20140423 (7).jpg,-7.3490,-10.0281,-2.6776
AKB48_20140423 (8).jpg,2.0880,-16.6578,9.4916
AKB48_20140423 (9).jpg,2.6480,-12.7607,1.5648
AKB48_20140423 (10).jpg,10.3341,-9.5966,2.9484
AKB48_20140423 (11).jpg,18.8663,-17.6014,7.2180
AKB48_20140423 (12).jpg,-4.3146,-12.7277,-3.4258
AKB48_20140423 (13).jpg,-8.8841,-7.3218,-1.0887
AKB48_20140423 (14).jpg,-11.7481,-12.1065,-3.3046
AKB48_20140423 (15).jpg,-1.1818,-13.2221,-2.5912
AKB48_20140423 (16).jpg,-5.9519,-12.5957,-0.5605
AKB48_20140423 (17).jpg,-7.9534,-12.8057,2.0938
AKB48_20140423 (18).jpg,9.4742,-14.3460,-0.3069
AKB48_20140423 (19).jpg,9.8220,-13.4608,6.5803
AKB48_20140423 (20).jpg,-2.7250,-13.2520,-1.9169
AKB48_20140423 (21).jpg,-6.6148,-12.2908,1.9523
AKB48_20140423 (22).jpg,-9.5758,-12.4561,-3.2981
AKB48_20140423 (23).jpg,0.5254,-9.8650,-2.8046
AKB48_20140423 (24).jpg,-4.4113,-12.9425,0.1475
AKB48_20140423 (25).jpg,-12.5748,-8.9158,-5.4897
AKB48_20140423 (26).jpg,-8.3284,-15.2156,-2.7846
AKB48_20140423 (27).jpg,9.9646,-13.6901,-0.6977
AKB48_20140423 (28).jpg,-10.6061,-9.7834,2.4762
AKB48_20140423 (29).jpg,-7.9244,-13.0692,-2.6558
AKB48_20140423 (30).jpg,2.5509,-8.9373,-1.9818
AKB48_20140423 (31).jpg,23.4565,-14.1102,-4.8474
AKB48_20140423 (32).jpg,9.4785,-13.0873,7.3236
AKB48_20140423 (33).jpg,2.6416,-11.5550,3.6159
AKB48_20140423 (34).jpg,-5.7321,-10.5753,-5.3625
AKB48_20140423 (35).jpg,-13.7706,-9.8344,-0.8172
AKB48_20140423 (36).jpg,9.2224,-12.1361,5.0138
AKB48_20140423 (37).jpg,-7.9865,-17.1573,-5.2935
AKB48_20140423 (38).jpg,-17.6643,-13.4445,7.7479
AKB48_20140423 (39).jpg,-5.7994,-13.2984,2.9710
AKB48_20140423 (40).jpg,17.7415,-13.2952,-0.9687
AKB48_20140423 (41).jpg,13.2427,-11.3395,2.3837
AKB48_20140423 (42).jpg,4.1516,-12.5276,-1.6093
AKB48_20140423 (43).jpg,-5.2752,-11.1121,-2.0500
AKB48_20140423 (44).jpg,8.3379,-17.4673,6.9004
AKB48_20140423 (45).jpg,9.8412,-12.3333,7.3139
AKB48_20140423 (46).jpg,-4.8602,-10.9737,-4.1060
AKB48_20140423 (47).jpg,-9.1436,-15.2100,-2.4981
AKB48_20140423 (48).jpg,11.7215,-7.5800,-6.3015
AKB48_20140423 (49).jpg,-4.5943,-15.4639,0.9958
AKB48_20140423 (50).jpg,-13.5812,-11.0026,-2.0961
AKB48_20140423 (51).jpg,10.1189,-14.5699,10.3717
AKB48_20140423 (52).jpg,-11.2841,-11.2344,-2.7678
AKB48_20140423 (53).jpg,5.5030,-7.4144,-4.7271
AKB48_20140423 (54).jpg,-15.6347,-11.0172,-7.1471
AKB48_20140423 (55).jpg,2.7591,-12.1146,-2.0715
AKB48_20140423 (56).jpg,15.6029,-12.9956,3.4876
AKB48_20140423 (57).jpg,11.7032,-14.2124,1.3367
AKB48_20140423 (58).jpg,4.9258,-10.6059,0.4661
AKB48_20140423 (59).jpg,7.0631,-11.7741,-0.0440
AKB48_20140423 (60).jpg,3.3149,-10.5706,7.2457
AKB48_20140423 (61).jpg,-7.9999,-13.0976,0.4915
AKB48_20140423 (62).jpg,16.8984,-10.5517,-3.0347
AKB48_20140423 (63).jpg,11.6045,-16.6243,6.9769
AKB48_20140423 (64).jpg,7.6514,-12.3550,1.4147
AKB48_20140423 (65).jpg,-1.6143,-10.5263,1.6811
AKB48_20140423 (66).jpg,-11.1315,-13.1580,-0.6615
AKB48_20140423 (67).jpg,-5.8554,-13.5539,-4.4367
AKB48_20140423 (68).jpg,-11.0139,-13.4787,4.2293
AKB48_20140423 (69).jpg,-0.8475,-16.3735,1.8515
AKB48_20140423 (70).jpg,4.1477,-14.3775,-2.1063
AKB48_20140423 (71).jpg,0.8553,-9.6883,3.1019
AKB48_20140423 (72).jpg,-5.6824,-10.9045,-0.8252
AKB48_20140423 (73).jpg,7.8904,-10.4519,2.6328
AKB48_20140423 (74).jpg,-2.1058,-12.9435,-10.5598
AKB48_20140423 (75).jpg,-4.5836,-14.4574,6.7416
AKB48_20140423 (76).jpg,5.9997,-15.1436,7.6237
AKB48_20140423 (77).jpg,-8.2048,-12.6874,-2.7699
AKB48_20140423 (78).jpg,1.4680,-6.8294,-3.5358
AKB48_20140423 (79).jpg,-6.4133,-11.9210,-1.3524
AKB48_20140423 (80).jpg,19.4208,-6.3469,-6.8022
AKB48_20140423 (81).jpg,-12.9279,-13.6659,3.5950
AKB48_20140423 (82).jpg,-0.4744,-12.1837,2.1757
AKB48_20140423 (83).jpg,-13.4497,-11.2305,2.4142
AKB48_20140423 (84).jpg,8.8243,-9.5697,-1.2991
AKB48_20140423 (85).jpg,9.2703,-14.2282,1.6117
AKB48_20140423 (86).jpg,-12.8586,-12.6295,-12.8412
AKB48_20140423 (87).jpg,-1.3637,-10.0237,9.6116
AKB48_20140423 (88).jpg,-7.3240,-14.2065,-7.0666
