image,yaw_deg,pitch_deg,roll_deg
AKB48_20140524 (1).jpg,10.7756,-15.5085,22.7511
AKB48_20140524 (2).jpg,23.4130,-6.5159,-2.9525
AKB48_20140524 (3).jpg,-3.2991,-11.1678,-1.6155
AKB48_20140524 (4).jpg,2.9646,-17.2333,5.4016
AKB48_20140524 (5).jpg,-7.3910,-9.5696,-4.9912
AKB48_20140524 (6).jpg,-3.7211,-13.4078,5.6379
AKB48_20140524 (7).jpg,12.2275,-13.3997,9.7338
AKB48_20140524 (8).jpg,-9.8004,-19.5543,-4.6803
AKB48_20140524 (9).jpg,13.8276,-13.8906,7.7633
AKB48_20140524 (10).jpg,9.0830,-7.0335,0.7891
AKB48_20140524 (11).jpg,-10.0102,-11.7304,-6.6439
AKB48_20140524 (12).jpg,-16.0328,-9.3176,4.0997
AKB48_20140524 (13).jpg,-7.6069,-16.1389,2.4763
AKB48_20140524 (14).jpg,-25.3949,-4.9626,10.0133
AKB48_20140524 (15).jpg,-18.1191,-8.1441,6.6567
AKB48_20140524 (16).jpg,6.4507,-8.4159,7.5075
AKB48_20140524 (17).jpg,-14.4031,-11.8760,5.5273
AKB48_20140524 (18).jpg,-13.5459,-11.5568,-5.9674
AKB48_20140524 (19).jpg,3.4060,-7.1944,-12.6236
AKB48_20140524 (20).jpg,-8.7162,-17.6449,7.3346
AKB48_20140524 (21).jpg,11.1497,-12.4618,-3.5349
AKB48_20140524 (22).jpg,0.5262,-12.6345,1.6341
AKB48_20140524 (23).jpg,13.8602,-14.9162,0.7083
AKB48_20140524 (24).jpg,9.1077,-16.5104,7.1761
AKB48_20140524 (25).jpg,-12.5189,-6.2942,13.4049
AKB48_20140524 (26).jpg,-3.5704,-11.4248,-3.1301
AKB48_20140524 (27).jpg,-10.9174,-16.8329,-1.6405
AKB48_20140524 (28).jpg,-2.1870,-16.8426,-3.2763
AKB48_20140524 (29).jpg,-5.3736,-9.2100,-0.5924
AKB48_20140524 (30).jpg,1.7495,-12.1423,9.4189
AKB48_20140524 (31).jpg,-6.2839,-6.8606,-0.5362
AKB48_20140524 (32).jpg,-9.0713,-8.5723,2.5149
AKB48_20140524 (33).jpg,-9.2315,-11.3317,2.4774
AKB48_20140524 (34).jpg,10.7443,-19.9417,9.2737
AKB48_20140524 (35).jpg,-11.8893,-9.5493,-11.3452
AKB48_20140524 (36).jpg,-0.0294,-9.0751,4.1591
AKB48_20140524 (37).jpg,6.3491,-13.9592,0.7636
AKB48_20140524 (38).jpg,5.8611,-3.7568,-14.2154
AKB48_20140524 (39).jpg,-5.4799,-9.3124,-4.5026
AKB48_20140524 (40).jpg,-2.1936,-15.9005,-6.4710
AKB48_20140524 (41).jpg,2.6407,-8.9459,3.3231
AKB48_20140524 (42).jpg,1.4954,-12.5740,7.0753
AKB48_20140524 (43).jpg,5.1222,-8.8615,14.6176
AKB48_20140524 (44).jpg,7.6003,-15.3517,-2.9914
AKB48_20140524 (45).jpg,-4.3387,-13.7793,5.8683
AKB48_20140524 (46).jpg,-7.6514,-12.9726,-14.5096
AKB48_20140524 (47).jpg,8.8432,-11.8337,5.3623
AKB48_20140524 (48).jpg,-9.8083,-13.0537,-17.7046
AKB48_20140524 (49).jpg,16.1055,-17.3061,14.2687
AKB48_20140524 (50).jpg,16.3255,-14.0363,-2.7486
AKB48_20140524 (51).jpg,18.5695,-15.0890,7.4356
AKB48_20140524 (52).jpg,20.7512,-6.4618,-20.2758
AKB48_20140524 (53).jpg,19.3715,-10.5390,-3.5661
AKB48_20140524 (54).jpg,6.7325,-11.1493,7.9930
AKB48_20140524 (55).jpg,8.8820,-10.3839,-5.3445
