image,yaw_deg,pitch_deg,roll_deg
SKE48_20191021 (1).jpg,29.0252,-4.6518,-10.4317
SKE48_20191021 (2).jpg,26.3025,-7.4047,-7.8188
SKE48_20191021 (3).jpg,-16.3447,-10.0467,6.2545
SKE48_20191021 (4).jpg,-2.8954,-10.4983,-1.4789
SKE48_20191021 (5).jpg,3.8597,-11.5010,-0.8079
SKE48_20191021 (6).jpg,-17.0784,-10.7265,-2.7939
SKE48_20191021 (7).jpg,-7.7354,-14.3309,4.4432
SKE48_20191021 (8).jpg,20.6543,-5.6599,-3.3659
SKE48_20191021 (9).jpg,11.2744,-18.4128,-0.4012
SKE48_20191021 (10).jpg,13.6265,-7.9361,4.5411
SKE48_20191021 (11).jpg,-0.3884,-9.2929,0.8256
SKE48_20191021 (12).jpg,12.7985,-20.7143,26.0712
SKE48_20191021 (13).jpg,-13.5247,-15.7957,-13.8289
SKE48_20191021 (14).jpg,23.0184,-10.0091,8.3171
SKE48_20191021 (15).jpg,23.9704,-5.2844,-8.0838
SKE48_20191021 (16).jpg,7.4062,-7.5087,-11.5073
SKE48_20191021 (17).jpg,-9.6735,-14.4265,-5.6417
SKE48_20191021 (18).jpg,5.6508,-15.7314,-3.9656
SKE48_20191021 (19).jpg,1.7431,-12.1485,-7.4697
SKE48_20191021 (20).jpg,9.7093,-20.6935,19.3691
SKE48_20191021 (21).jpg,25.4476,-1.7593,-17.9823
SKE48_20191021 (22).jpg,23.0150,-5.8318,-17.0590
SKE48_20191021 (23).jpg,11.5845,-12.4043,7.6111
SKE48_20191021 (24).jpg,23.5081,-2.0122,-9.1816
SKE48_20191021 (25).jpg,12.8538,-13.8182,9.2760
SKE48_20191021 (26).jpg,13.4696,-6.2199,-14.3097
SKE48_20191021 (27).jpg,17.5601,-10.4593,-0.6263
SKE48_20191021 (28).jpg,-18.0198,-4.7281,3.1777
SKE48_20191021 (29).jpg,-1.7930,-8.8526,1.2370
SKE48_20191021 (30).jpg,-14.0727,-10.3252,1.7899
SKE48_20191021 (31).jpg,-23.9584,-10.2172,2.2070
SKE48_20191021 (32).jpg,-13.4224,-17.1436,-17.6189
SKE48_20191021 (33).jpg,21.0037,-7.2848,-10.2312
SKE48_20191021 (34).jpg,-9.1555,-8.4043,-11.1534
SKE48_20191021 (35).jpg,8.4296,-10.9779,-6.8317
SKE48_20191021 (36).jpg,9.8186,-15.3071,9.2095
SKE48_20191021 (37).jpg,-23.2425,-7.9514,3.2204
SKE48_20191021 (38).jpg,21.4662,-12.2544,5.9048
SKE48_20191021 (39).jpg,-10.9274,-11.5911,1.6792
SKE48_20191021 (40).jpg,-0.4317,-6.8314,-1.9253
SKE48_20191021 (41).jpg,26.0356,-5.0105,-9.7389
SKE48_20191021 (42).jpg,3.5119,-12.6679,-2.9579
SKE48_20191021 (43).jpg,-1.0829,-12.4565,-0.4175
SKE48_20191021 (44).jpg,23.0481,-3.7485,-6.0436
SKE48_20191021 (45).jpg,-12.5877,-8.7641,-7.4316
SKE48_20191021 (46).jpg,21.1008,-13.9867,6.9897
SKE48_20191021 (47).jpg,-1.8775,-8.5940,6.5626
SKE48_20191021 (48).jpg,19.1892,-12.2905,10.4710
SKE48_20191021 (49).jpg,6.7542,-9.1155,0.3181
SKE48_20191021 (50).jpg,26.1752,-8.9169,-7.0468
SKE48_20191021 (51).jpg,7.9144,-13.0053,5.7835
SKE48_20191021 (52).jpg,-14.4279,-8.0023,-8.2284
SKE48_20191021 (53).jpg,11.2515,-18.3658,12.2930
SKE48_20191021 (54).jpg,11.3863,-8.7458,-4.2541
SKE48_20191021 (55).jpg,26.0402,-1.7752,-24.0763
SKE48_20191021 (56).jpg,12.0476,-7.1686,-2.9432
SKE48_20191021 (57).jpg,-8.9064,-7.9576,-6.8760
SKE48_20191021 (58).jpg,11.2830,-13.0134,1.9637
SKE48_20191021 (59).jpg,20.7148,-10.7250,18.4342
SKE48_20191021 (60).jpg,17.2412,-9.5612,8.0868
SKE48_20191021 (61).jpg,-3.2937,-9.9384,-2.9892
SKE48_20191021 (62).jpg,-12.3903,-9.7667,-5.1476
SKE48_20191021 (63).jpg,6.5839,-12.1566,12.4734
SKE48_20191021 (64).jpg,23.4901,-12.1837,1.1118
SKE48_20191021 (65).jpg,4.2051,-14.6588,5.2484
SKE48_20191021 (66).jpg,23.3257,-5.9455,-4.2913
SKE48_20191021 (67).jpg,14.3005,-8.8138,-0.4179
SKE48_20191021 (68).jpg,18.5093,-17.2062,7.5365
SKE48_20191021 (69).jpg,-1.8792,-12.8673,1.3053
SKE48_20191021 (70).jpg,11.6715,-10.8893,2.5883
SKE48_20191021 (71).jpg,18.1139,-7.2546,-2.7676
SKE48_20191021 (72).jpg,3.5098,-11.9521,21.9779
SKE48_20191021 (73).jpg,18.0774,-8.6642,-6.6464
