image,yaw_deg,pitch_deg,roll_deg
SKE48_20250214 (1).jpg,14.6218,-11.7608,8.4430
SKE48_20250214 (2).jpg,13.6105,-14.7373,1.4588
SKE48_20250214 (3).jpg,16.5570,-7.9961,-1.9499
SKE48_20250214 (4).jpg,20.0703,-5.3912,-5.1477
SKE48_20250214 (5).jpg,15.5317,-8.2363,0.9074
SKE48_20250214 (6).jpg,-9.5118,-8.3213,-7.9401
SKE48_20250214 (7).jpg,-1.5224,-9.0043,-4.3243
SKE48_20250214 (8).jpg,0.8750,-8.7178,-2.5526
SKE48_20250214 (9).jpg,14.5894,-13.9257,-0.0949
SKE48_20250214 (10).jpg,9.1822,-11.5818,1.5164
SKE48_20250214 (11).jpg,5.5284,-14.7159,3.0774
SKE48_20250214 (12).jpg,-7.7986,-11.2854,-5.2429
SKE48_20250214 (13).jpg,-9.0074,-13.8759,-10.2109
SKE48_20250214 (14).jpg,7.4757,-10.7207,5.2899
SKE48_20250214 (15).jpg,-9.4346,-10.8843,-11.1275
SKE48_20250214 (16).jpg,15.9337,-14.1347,16.1127
SKE48_20250214 (17).jpg,2.5392,-9.6432,-3.1388
SKE48_20250214 (18).jpg,0.2475,-9.4336,-0.6632
SKE48_20250214 (19).jpg,0.8628,-7.7772,-1.1088
SKE48_20250214 (20).jpg,0.1646,-10.2685,0.9841
SKE48_20250214 (21).jpg,1.5042,-11.7089,-0.5756
SKE48_20250214 (22).jpg,-5.4141,-9.5979,-12.0953
SKE48_20250214 (23).jpg,-12.9921,-8.6146,-1.1506
SKE48_20250214 (24).jpg,12.5811,-9.8123,2.4661
SKE48_20250214 (25).jpg,2.0661,-9.7772,8.9609
SKE48_20250214 (26).jpg,3.5960,-10.0982,1.5502
SKE48_20250214 (27).jpg,17.8483,-7.9218,-1.5578
SKE48_20250214 (28).jpg,9.9517,-15.2717,11.1387
SKE48_20250214 (29).jpg,3.2728,-12.0279,1.7835
SKE48_20250214 (30).jpg,2.6994,-7.5863,-0.4138
SKE48_20250214 (31).jpg,11.5346,-11.7149,13.8987
SKE48_20250214 (32).jpg,-7.7915,-10.9792,-7.4923
SKE48_20250214 (33).jpg,9.7164,-14.7824,9.8505
SKE48_20250214 (34).jpg,11.9891,-10.2286,8.8844
SKE48_20250214 (35).jpg,8.0613,-9.6167,1.2364
SKE48_20250214 (36).jpg,7.6430,-13.5942,9.4213
SKE48_20250214 (37).jpg,16.4381,-15.5237,12.6207
SKE48_20250214 (38).jpg,-7.5741,-9.2834,-5.9394
SKE48_20250214 (39).jpg,13.3715,-12.2241,18.0299
SKE48_20250214 (40).jpg,1.7823,-11.0745,1.5145
SKE48_20250214 (41).jpg,-9.1022,-12.5785,-11.1586
SKE48_20250214 (42).jpg,-9.0108,-10.3635,-5.4416
SKE48_20250214 (43).jpg,4.7589,-17.2474,3.6238
SKE48_20250214 (44).jpg,-6.2701,-13.2201,-10.2461
SKE48_20250214 (45).jpg,-1.0095,-9.1228,-1.0202
SKE48_20250214 (46).jpg,2.1631,-11.3676,-0.7847
SKE48_20250214 (47).jpg,4.2162,-9.7084,-1.5973
